
Code
Dimension   Fixed Cost    Capacity
40	1199	120
Facility	Client	Transportation Cost	Demand
1	1	0.0	20
22	1	11.9	20
4	1	18.3	20
13	1	18.9	20
2	2	0.0	16
10	2	15.9	16
6	2	23.3	16
16	2	25.3	16
3	3	0.0	35
33	3	47.3	35
19	3	49.9	35
37	3	54.0	35
4	4	0.0	9
13	4	7.8	9
1	4	8.2	9
22	4	8.7	9
5	5	0.0	32
9	5	32.5	32
23	5	50.4	32
33	5	64.4	32
6	6	0.0	13
16	6	8.1	13
31	6	8.5	13
10	6	9.3	13
7	7	0.0	14
12	7	13.2	14
37	7	15.6	14
29	7	22.5	14
8	8	0.0	19
39	8	22.3	19
20	8	42.9	19
21	8	43.5	19
9	9	0.0	17
33	9	17.2	17
5	9	17.2	17
23	9	31.3	17
10	10	0.0	7
6	10	5.0	7
2	10	7.0	7
16	10	8.4	7
11	11	0.0	25
26	11	21.1	25
29	11	23.7	25
28	11	31.8	25
12	12	0.0	24
32	12	18.3	24
40	12	22.1	24
7	12	22.6	24
13	13	0.0	11
4	13	9.6	11
1	13	10.4	11
22	13	15.6	11
14	14	0.0	26
30	14	34.0	26
25	14	39.6	26
17	14	53.3	26
15	15	0.0	27
24	15	17.9	27
36	15	18.2	27
34	15	57.0	27
16	16	0.0	17
31	16	6.5	17
6	16	10.6	17
40	16	18.3	17
17	17	0.0	12
14	17	24.6	12
30	17	34.2	12
27	17	39.8	12
18	18	0.0	19
35	18	11.7	19
19	18	23.9	19
37	18	28.6	19
19	19	0.0	32
18	19	40.2	32
3	19	45.6	32
33	19	52.5	32
20	20	0.0	27
21	20	23.1	27
8	20	60.9	27
39	20	83.7	27
21	21	0.0	33
20	21	28.2	33
8	21	75.5	33
39	21	93.1	33
22	22	0.0	19
1	22	11.3	19
4	22	18.3	19
13	22	26.9	19
23	23	0.0	11
5	23	17.3	11
39	23	18.8	11
9	23	20.3	11
24	24	0.0	8
15	24	5.3	8
36	24	9.9	8
34	24	12.1	8
25	25	0.0	21
14	25	32.0	21
28	25	33.5	21
30	25	47.6	21
26	26	0.0	10
29	26	1.1	10
11	26	8.4	10
16	26	16.4	10
27	27	0.0	7
17	27	23.2	7
23	27	29.9	7
5	27	32.2	7
28	28	0.0	29
11	28	36.9	29
25	28	46.3	29
26	28	48.2	29
29	29	0.0	25
26	29	2.6	25
11	29	23.7	25
7	29	40.1	25
30	30	0.0	32
14	30	41.8	32
13	30	55.6	32
1	30	70.8	32
31	31	0.0	28
16	31	10.7	28
6	31	18.4	28
40	31	22.7	28
32	32	0.0	8
34	32	1.6	8
12	32	6.1	8
40	32	8.6	8
33	33	0.0	21
9	33	21.2	21
3	33	28.4	21
19	33	34.4	21
34	34	0.0	35
32	34	7.1	35
12	34	33.6	35
40	34	43.3	35
35	35	0.0	27
18	35	16.6	27
19	35	47.0	27
37	35	51.5	27
36	36	0.0	29
15	36	19.5	29
24	36	35.8	29
34	36	79.4	29
37	37	0.0	7
7	37	7.8	7
18	37	10.6	7
3	37	10.8	7
38	38	0.0	11
40	38	13.5	11
31	38	14.2	11
34	38	14.2	11
39	39	0.0	24
8	39	28.2	24
23	39	41.1	24
33	39	44.7	24
40	40	0.0	14
31	40	11.4	14
12	40	12.9	14
16	40	15.0	14
