
Code
Dimension   Fixed Cost    Capacity
40	1204	123
Facility	Client	Transportation Cost	Demand
1	1	0.0	33
38	1	10.7	33
31	1	44.3	33
40	1	65.5	33
2	2	0.0	34
35	2	17.7	34
14	2	46.2	34
8	2	53.0	34
3	3	0.0	28
24	3	30.0	28
30	3	37.1	28
23	3	43.7	28
4	4	0.0	15
28	4	21.1	15
18	4	41.9	15
25	4	46.2	15
5	5	0.0	25
36	5	33.7	25
19	5	47.3	25
10	5	51.4	25
6	6	0.0	13
34	6	3.9	13
16	6	8.5	13
21	6	13.2	13
7	7	0.0	12
29	7	3.6	12
10	7	19.8	12
32	7	19.8	12
8	8	0.0	15
14	8	9.6	15
2	8	23.4	15
30	8	27.9	15
9	9	0.0	14
22	9	23.8	14
20	9	25.0	14
11	9	28.6	14
10	10	0.0	27
7	10	44.5	27
29	10	52.7	27
5	10	55.5	27
11	11	0.0	33
22	11	37.4	33
9	11	67.3	33
32	11	101.1	33
12	12	0.0	35
27	12	10.7	35
17	12	28.5	35
26	12	45.0	35
13	13	0.0	20
32	13	18.7	20
37	13	28.9	20
29	13	33.8	20
14	14	0.0	35
8	14	22.4	35
2	14	47.5	35
35	14	55.9	35
15	15	0.0	35
36	15	32.7	35
33	15	63.3	35
21	15	77.8	35
16	16	0.0	7
6	16	4.6	7
34	16	5.1	7
35	16	11.5	7
17	17	0.0	8
26	17	4.2	8
27	17	4.8	8
12	17	6.5	8
18	18	0.0	19
40	18	17.7	19
25	18	22.3	19
31	18	31.1	19
19	19	0.0	18
26	19	18.5	18
17	19	27.1	18
5	19	34.1	18
20	20	0.0	23
40	20	36.4	23
9	20	41.1	23
29	20	45.1	23
21	21	0.0	11
33	21	4.6	11
34	21	11.1	11
6	21	11.1	11
22	22	0.0	9
11	22	10.2	9
9	22	15.3	9
32	22	17.9	9
23	23	0.0	9
30	23	2.3	9
24	23	4.7	9
3	23	14.0	9
24	24	0.0	20
30	24	6.8	20
23	24	10.4	20
3	24	21.4	20
25	25	0.0	18
31	25	14.6	18
18	25	21.1	18
40	25	33.1	18
26	26	0.0	12
17	26	6.3	12
19	26	12.3	12
27	26	13.3	12
27	27	0.0	26
12	27	7.9	26
17	27	15.4	26
26	27	28.8	26
28	28	0.0	27
4	28	37.9	27
26	28	57.0	27
19	28	62.9	27
29	29	0.0	34
7	29	10.3	34
32	29	46.7	34
13	29	57.4	34
30	30	0.0	18
23	30	4.6	18
24	30	6.1	18
3	30	23.8	18
31	31	0.0	19
25	31	15.5	19
38	31	24.7	19
1	31	25.5	19
32	32	0.0	16
13	32	15.0	16
29	32	22.0	16
7	32	26.4	16
33	33	0.0	23
21	33	9.6	23
34	33	31.0	23
6	33	32.2	23
34	34	0.0	15
6	34	4.5	15
16	34	11.0	15
21	34	15.2	15
35	35	0.0	8
2	35	4.2	8
39	35	11.9	8
14	35	12.8	8
36	36	0.0	28
15	36	26.2	28
5	36	37.8	28
33	36	44.2	28
37	37	0.0	34
39	37	16.6	34
13	37	49.1	34
35	37	57.7	34
38	38	0.0	20
1	38	6.5	20
31	38	26.0	20
40	38	33.3	20
39	39	0.0	8
37	39	3.9	8
35	39	11.9	8
2	39	14.9	8
40	40	0.0	22
18	40	20.5	22
20	40	34.8	22
38	40	36.7	22
