
Code
Dimension   Fixed Cost    Capacity
40	1217	126
Facility	Client	Transportation Cost	Demand
1	1	0.0	32
28	1	10.8	32
9	1	16.1	32
13	1	29.1	32
2	2	0.0	35
18	2	15.4	35
15	2	26.3	35
6	2	33.2	35
3	3	0.0	6
13	3	5.0	6
30	3	6.2	6
1	3	10.4	6
4	4	0.0	33
29	4	15.3	33
15	4	21.5	33
10	4	27.5	33
5	5	0.0	5
22	5	2.7	5
8	5	3.7	5
35	5	12.3	5
6	6	0.0	12
10	6	1.1	12
15	6	10.0	12
4	6	10.7	12
7	7	0.0	12
16	7	3.5	12
26	7	18.7	12
34	7	19.7	12
8	8	0.0	35
22	8	11.8	35
5	8	26.1	35
35	8	80.1	35
9	9	0.0	17
28	9	7.1	17
1	9	8.5	17
39	9	13.3	17
10	10	0.0	35
6	10	3.3	35
4	10	29.1	35
15	10	29.3	35
11	11	0.0	13
32	11	23.8	13
40	11	24.3	13
4	11	26.1	13
12	12	0.0	7
17	12	3.8	7
23	12	4.1	7
30	12	16.2	7
13	13	0.0	18
30	13	10.2	18
3	13	15.1	18
1	13	16.4	18
14	14	0.0	35
27	14	10.1	35
19	14	28.3	35
24	14	30.8	35
15	15	0.0	8
4	15	5.2	8
2	15	6.0	8
6	15	6.7	8
16	16	0.0	31
7	16	9.0	31
26	16	41.7	31
37	16	52.9	31
17	17	0.0	19
23	17	7.7	19
12	17	10.3	19
14	17	40.2	19
18	18	0.0	33
2	18	14.5	33
6	18	36.2	33
15	18	38.5	33
19	19	0.0	28
29	19	12.2	28
27	19	17.9	28
14	19	22.7	28
20	20	0.0	15
37	20	12.4	15
36	20	23.1	15
26	20	26.3	15
21	21	0.0	17
40	21	26.7	17
25	21	27.0	17
38	21	31.0	17
22	22	0.0	24
8	22	8.1	24
5	22	13.0	24
35	22	50.4	24
23	23	0.0	5
17	23	2.0	5
12	23	3.0	5
14	23	10.9	5
24	24	0.0	29
14	24	25.5	29
27	24	32.7	29
19	24	37.5	29
25	25	0.0	17
38	25	5.1	17
33	25	18.5	17
21	25	27.0	17
26	26	0.0	23
37	26	21.4	23
36	26	26.6	23
16	26	30.9	23
27	27	0.0	32
14	27	9.2	32
19	27	20.5	32
29	27	34.3	32
28	28	0.0	9
1	28	3.0	9
9	28	3.8	9
39	28	6.2	9
29	29	0.0	12
19	29	5.2	12
4	29	5.6	12
15	29	10.9	12
30	30	0.0	14
13	30	7.9	14
3	30	14.4	14
1	30	16.7	14
31	31	0.0	21
33	31	14.3	21
38	31	28.4	21
25	31	34.2	21
32	32	0.0	10
11	32	18.3	10
10	32	22.3	10
6	32	22.5	10
33	33	0.0	29
31	33	19.7	29
38	33	23.0	29
25	33	31.6	29
34	34	0.0	5
7	34	8.2	5
16	34	9.5	5
20	34	10.4	5
35	35	0.0	11
22	35	23.1	11
8	35	25.2	11
7	35	25.5	11
36	36	0.0	34
37	36	37.3	34
26	36	39.3	34
20	36	52.4	34
37	37	0.0	32
20	37	26.4	32
26	37	29.8	32
36	37	35.1	32
38	38	0.0	29
25	38	8.6	29
33	38	23.0	29
31	38	39.3	29
39	39	0.0	33
28	39	22.7	33
9	39	25.9	33
1	39	33.7	33
40	40	0.0	26
21	40	40.9	26
11	40	48.5	26
20	40	56.5	26
