
Code
Dimension   Fixed Cost    Capacity
40	1236	128
Facility	Client	Transportation Cost	Demand
1	1	0.0	10
24	1	2.0	10
11	1	16.2	10
25	1	18.1	10
2	2	0.0	15
33	2	11.1	15
13	2	13.8	15
9	2	17.1	15
3	3	0.0	24
5	3	36.7	24
10	3	37.3	24
28	3	52.1	24
4	4	0.0	22
26	4	21.4	22
18	4	33.0	22
38	4	39.9	22
5	5	0.0	9
10	5	6.8	9
3	5	13.7	9
14	5	14.2	9
6	6	0.0	5
23	6	4.8	5
36	6	7.2	5
29	6	12.7	5
7	7	0.0	7
37	7	2.7	7
39	7	7.2	7
20	7	11.9	7
8	8	0.0	32
21	8	27.5	32
12	8	82.2	32
27	8	83.0	32
9	9	0.0	33
13	9	29.3	33
18	9	33.0	33
33	9	37.1	33
10	10	0.0	34
5	10	25.7	34
14	10	29.7	34
29	10	52.4	34
11	11	0.0	27
31	11	35.7	27
1	11	43.6	27
2	11	46.6	27
12	12	0.0	16
27	12	21.0	16
21	12	27.4	16
20	12	35.8	16
13	13	0.0	11
9	13	9.8	11
2	13	10.1	11
33	13	15.8	11
14	14	0.0	32
29	14	21.9	32
10	14	27.9	32
5	14	50.3	32
15	15	0.0	14
16	15	23.1	14
28	15	25.6	14
34	15	26.0	14
16	16	0.0	10
32	16	11.0	10
34	16	12.4	10
15	16	16.5	10
17	17	0.0	19
19	17	22.5	19
36	17	37.7	19
23	17	49.9	19
18	18	0.0	27
9	18	27.0	27
33	18	37.9	27
26	18	40.5	27
19	19	0.0	32
17	19	37.9	32
36	19	62.9	32
28	19	82.7	32
20	20	0.0	28
30	20	10.5	28
27	20	28.1	28
37	20	37.2	28
21	21	0.0	5
8	21	4.3	5
12	21	8.5	5
27	21	9.5	5
22	22	0.0	22
26	22	25.1	22
38	22	29.7	22
9	22	35.0	22
23	23	0.0	29
36	23	19.3	29
6	23	27.8	29
29	23	53.3	29
24	24	0.0	31
1	24	6.2	31
25	24	54.0	31
11	24	56.0	31
25	25	0.0	18
24	25	31.4	18
1	25	32.6	18
11	25	45.8	18
26	26	0.0	28
4	26	27.3	28
38	26	27.6	28
22	26	32.0	28
27	27	0.0	13
20	27	13.1	13
30	27	15.7	13
12	27	17.1	13
28	28	0.0	19
15	28	34.7	19
14	28	39.8	19
3	28	41.2	19
29	29	0.0	18
14	29	12.3	18
10	29	27.7	18
23	29	33.1	18
30	30	0.0	21
20	30	7.9	21
32	30	24.8	21
27	30	25.4	21
31	31	0.0	24
33	31	22.7	24
2	31	30.4	24
11	31	31.7	24
32	32	0.0	26
34	32	7.6	26
16	32	28.5	26
30	32	30.7	26
33	33	0.0	15
2	33	11.1	15
31	33	14.2	15
9	33	16.8	15
34	34	0.0	23
32	34	6.7	23
16	34	28.6	23
30	34	32.8	23
35	35	0.0	33
22	35	61.7	33
38	35	74.5	33
26	35	91.7	33
36	36	0.0	21
23	36	14.0	21
6	36	30.4	21
19	36	41.3	21
37	37	0.0	34
7	37	12.9	34
39	37	34.8	34
20	37	45.2	34
38	38	0.0	13
26	38	12.8	13
22	38	17.5	13
4	38	23.6	13
39	39	0.0	22
37	39	22.5	22
7	39	22.7	22
40	39	29.8	22
40	40	0.0	35
39	40	47.4	35
38	40	65.4	35
26	40	79.4	35
