
Code
Dimension   Fixed Cost    Capacity
40	1238	127
Facility	Client	Transportation Cost	Demand
1	1	0.0	14
31	1	8.6	14
10	1	21.4	14
17	1	26.3	14
2	2	0.0	16
29	2	17.0	16
32	2	22.3	16
38	2	28.3	16
3	3	0.0	30
5	3	15.3	30
14	3	24.1	30
34	3	33.2	30
4	4	0.0	11
20	4	8.4	11
16	4	13.1	11
33	4	13.5	11
5	5	0.0	12
3	5	6.1	12
14	5	10.3	12
34	5	17.1	12
6	6	0.0	32
7	6	31.7	32
28	6	63.5	32
27	6	68.0	32
7	7	0.0	19
6	7	18.8	19
28	7	49.5	19
30	7	53.0	19
8	8	0.0	32
16	8	36.4	32
22	8	45.0	32
4	8	74.0	32
9	9	0.0	23
14	9	38.0	23
27	9	43.4	23
1	9	43.8	23
10	10	0.0	13
28	10	8.4	13
31	10	12.5	13
30	10	13.3	13
11	11	0.0	32
33	11	39.0	32
4	11	48.3	32
26	11	51.3	32
12	12	0.0	6
15	12	2.2	6
18	12	5.2	6
19	12	6.1	6
13	13	0.0	13
37	13	16.9	13
35	13	18.4	13
25	13	19.8	13
14	14	0.0	10
3	14	8.0	10
5	14	8.6	10
9	14	16.5	10
15	15	0.0	13
12	15	4.9	13
18	15	9.3	13
19	15	15.6	13
16	16	0.0	27
8	16	30.7	27
4	16	32.2	27
22	16	45.3	27
17	17	0.0	18
32	17	26.2	18
31	17	33.4	18
1	17	33.9	18
18	18	0.0	13
15	18	9.3	13
12	18	11.4	13
19	18	11.9	13
19	19	0.0	30
37	19	24.0	30
18	19	27.5	30
12	19	30.5	30
20	20	0.0	14
4	20	10.6	14
33	20	13.7	14
11	20	25.9	14
21	21	0.0	32
38	21	35.6	32
29	21	45.5	32
34	21	49.3	32
22	22	0.0	31
8	22	43.6	31
16	22	52.0	31
4	22	73.5	31
23	23	0.0	28
40	23	3.4	28
24	23	20.1	28
25	23	42.3	28
24	24	0.0	20
40	24	12.0	20
23	24	14.3	20
25	24	26.5	20
25	25	0.0	34
35	25	16.9	34
24	25	45.0	34
40	25	50.3	34
26	26	0.0	19
39	26	11.9	19
11	26	30.5	19
33	26	31.9	19
27	27	0.0	19
9	27	35.8	19
11	27	40.1	19
6	27	40.4	19
28	28	0.0	33
10	28	21.2	33
30	28	25.7	33
31	28	52.9	33
29	29	0.0	10
38	29	8.3	10
2	29	10.6	10
21	29	14.2	10
30	30	0.0	19
28	30	14.8	19
10	30	19.4	19
31	30	33.5	19
31	31	0.0	25
1	31	15.4	25
10	31	24.0	25
28	31	40.1	25
32	32	0.0	5
2	32	7.0	5
17	32	7.3	5
29	32	7.4	5
33	33	0.0	28
20	33	27.4	28
11	33	34.2	28
4	33	34.4	28
34	34	0.0	17
3	34	18.8	17
5	34	24.2	17
21	34	26.2	17
35	35	0.0	33
25	35	16.4	33
13	35	46.8	33
24	35	60.0	33
36	36	0.0	32
21	36	70.4	32
34	36	73.6	32
38	36	76.0	32
37	37	0.0	13
19	37	10.4	13
13	37	16.9	13
18	37	19.6	13
38	38	0.0	16
29	38	13.2	16
21	38	17.8	16
2	38	28.3	16
39	39	0.0	31
26	39	19.5	31
33	39	48.1	31
11	39	59.6	31
40	40	0.0	30
23	40	3.6	30
24	40	18.0	30
25	40	44.4	30
