
Code
Dimension   Fixed Cost    Capacity
80	1230	128
Facility	Client	Transportation Cost	Demand
1	1	0.0	26
34	1	10.5	26
78	1	14.0	26
66	1	23.0	26
11	1	29.4	26
33	1	36.6	26
17	1	46.9	26
54	1	47.3	26
2	2	0.0	28
58	2	17.6	28
37	2	28.0	28
16	2	36.5	28
33	2	63.0	28
54	2	66.0	28
66	2	74.7	28
57	2	91.2	28
3	3	0.0	28
29	3	20.1	28
18	3	22.2	28
5	3	31.1	28
27	3	36.4	28
32	3	38.3	28
79	3	38.6	28
39	3	40.4	28
4	4	0.0	26
70	4	2.3	26
43	4	9.6	26
69	4	31.4	26
29	4	33.8	26
71	4	38.4	26
79	4	40.8	26
32	4	46.7	26
5	5	0.0	20
27	5	7.0	20
18	5	14.0	20
46	5	21.6	20
3	5	22.2	20
39	5	30.4	20
79	5	32.1	20
29	5	36.5	20
6	6	0.0	12
22	6	2.4	12
31	6	9.3	12
74	6	9.6	12
61	6	9.8	12
72	6	10.1	12
32	6	12.3	12
77	6	14.9	12
7	7	0.0	11
12	7	12.0	11
73	7	14.0	11
9	7	14.1	11
59	7	14.1	11
44	7	16.8	11
76	7	17.8	11
23	7	18.0	11
8	8	0.0	30
40	8	22.1	30
65	8	23.1	30
35	8	35.7	30
52	8	37.1	30
62	8	38.0	30
26	8	42.3	30
13	8	46.0	30
9	9	0.0	12
28	9	4.9	12
30	9	13.0	12
73	9	14.7	12
7	9	15.4	12
77	9	20.9	12
52	9	24.4	12
59	9	26.5	12
10	10	0.0	11
14	10	9.9	11
46	10	10.7	11
27	10	16.7	11
79	10	17.1	11
5	10	20.5	11
3	10	27.3	11
18	10	27.7	11
11	11	0.0	10
78	11	7.0	10
17	11	7.8	10
1	11	11.3	10
39	11	13.0	10
34	11	13.9	10
61	11	18.4	10
66	11	20.1	10
12	12	0.0	15
44	12	7.9	15
7	12	16.3	15
48	12	17.0	15
76	12	17.3	15
59	12	22.9	15
41	12	23.3	15
25	12	23.3	15
13	13	0.0	33
56	13	35.6	33
8	13	50.6	33
67	13	55.3	33
62	13	59.7	33
24	13	69.8	33
65	13	69.8	33
40	13	74.7	33
14	14	0.0	35
79	14	28.9	35
10	14	31.4	35
46	14	52.2	35
27	14	57.0	35
5	14	67.0	35
43	14	69.4	35
3	14	73.2	35
15	15	0.0	6
21	15	3.2	6
71	15	4.8	6
20	15	8.6	6
43	15	10.4	6
4	15	11.5	6
70	15	11.8	6
19	15	13.0	6
16	16	0.0	32
58	16	37.4	32
2	16	41.7	32
54	16	44.7	32
33	16	51.8	32
37	16	54.3	32
57	16	67.2	32
49	16	67.6	32
17	17	0.0	13
39	17	8.0	13
11	17	10.1	13
18	17	18.8	13
78	17	19.1	13
61	17	21.0	13
1	17	23.4	13
3	17	23.7	13
18	18	0.0	9
5	18	6.3	9
3	18	7.1	9
39	18	8.0	9
27	18	9.3	9
17	18	13.0	9
29	18	13.2	9
46	18	16.0	9
19	19	0.0	5
80	19	2.5	5
64	19	4.7	5
20	19	8.2	5
67	19	9.2	5
15	19	10.8	5
24	19	11.3	5
35	19	11.6	5
20	20	0.0	10
15	20	14.4	10
19	20	16.5	10
21	20	16.5	10
50	20	20.4	10
80	20	20.4	10
24	20	21.4	10
71	20	22.4	10
21	21	0.0	20
15	21	10.6	20
71	21	17.1	20
20	21	33.0	20
43	21	40.0	20
4	21	45.1	20
70	21	45.6	20
19	21	52.9	20
22	22	0.0	25
6	22	5.0	25
61	22	15.4	25
74	22	16.0	25
72	22	18.6	25
31	22	24.0	25
32	22	24.8	25
77	22	33.6	25
23	23	0.0	11
47	23	0.8	11
59	23	3.9	11
45	23	6.8	11
38	23	11.5	11
57	23	13.0	11
68	23	13.7	11
49	23	14.9	11
24	24	0.0	31
55	24	22.2	31
67	24	22.6	31
50	24	22.7	31
36	24	30.7	31
42	24	43.7	31
56	24	58.4	31
13	24	65.6	31
25	25	0.0	32
76	25	21.7	32
41	25	34.0	32
51	25	38.4	32
63	25	49.5	32
12	25	49.7	32
48	25	55.8	32
44	25	56.3	32
26	26	0.0	16
40	26	16.4	16
62	26	16.5	16
8	26	22.6	16
52	26	23.4	16
75	26	24.0	16
63	26	25.2	16
51	26	26.1	16
27	27	0.0	24
5	27	8.4	24
46	27	18.2	24
18	27	24.9	24
3	27	31.2	24
79	27	34.8	24
10	27	36.5	24
14	27	39.1	24
28	28	0.0	15
9	28	6.1	15
30	28	10.2	15
77	28	21.4	15
73	28	23.3	15
7	28	25.0	15
31	28	27.5	15
52	28	32.1	15
29	29	0.0	17
3	29	12.2	17
32	29	14.5	17
69	29	15.1	17
70	29	21.1	17
4	29	22.1	17
18	29	24.9	17
43	29	25.2	17
30	30	0.0	27
28	30	18.4	27
9	30	29.3	27
77	30	30.9	27
31	30	34.9	27
6	30	55.7	27
73	30	57.4	27
35	30	59.1	27
31	31	0.0	25
77	31	18.5	25
6	31	19.5	25
22	31	24.0	25
72	31	30.0	25
30	31	32.3	25
74	31	33.8	25
61	31	38.2	25
32	32	0.0	29
69	32	20.3	29
29	32	24.7	29
22	32	28.8	29
6	32	29.7	29
61	32	34.4	29
3	32	39.6	29
74	32	43.1	29
33	33	0.0	28
66	33	14.7	28
54	33	16.9	28
34	33	33.9	28
1	33	39.4	28
16	33	45.3	28
58	33	46.7	28
37	33	49.3	28
34	34	0.0	7
1	34	2.8	7
66	34	5.2	7
78	34	6.4	7
33	34	8.5	7
11	34	9.7	7
54	34	10.7	7
74	34	12.4	7
35	35	0.0	16
65	35	7.7	16
52	35	17.0	16
8	35	19.0	16
40	35	19.4	16
64	35	23.2	16
73	35	34.5	16
80	35	34.7	16
36	36	0.0	19
55	36	12.6	19
50	36	18.5	19
24	36	18.8	19
42	36	21.6	19
