
Code
Dimension   Fixed Cost    Capacity
40	1133	107
Facility	Client	Transportation Cost	Demand
1	1	0.0	12
35	1	9.7	12
9	1	9.8	12
18	1	15.0	12
2	2	0.0	28
19	2	13.1	28
32	2	33.2	28
14	2	45.7	28
3	3	0.0	15
36	3	11.8	15
28	3	20.5	15
34	3	28.6	15
4	4	0.0	11
25	4	13.3	11
29	4	14.2	11
33	4	17.2	11
5	5	0.0	11
27	5	5.1	11
24	5	9.1	11
8	5	17.4	11
6	6	0.0	30
35	6	18.8	30
26	6	38.1	30
1	6	42.7	30
7	7	0.0	12
39	7	14.8	12
24	7	18.6	12
23	7	20.5	12
8	8	0.0	5
10	8	5.6	5
24	8	6.4	5
5	8	7.9	5
9	9	0.0	9
1	9	7.4	9
35	9	13.4	9
18	9	14.1	9
10	10	0.0	32
18	10	21.1	32
8	10	36.0	32
1	10	58.6	32
11	11	0.0	23
12	11	3.1	23
23	11	13.7	23
39	11	26.0	23
12	12	0.0	17
11	12	2.3	17
23	12	12.0	17
39	12	21.0	17
13	13	0.0	14
17	13	35.9	14
40	13	37.1	14
31	13	44.2	14
14	14	0.0	26
32	14	20.2	26
21	14	22.6	26
19	14	32.8	26
15	15	0.0	11
22	15	18.3	11
29	15	29.9	11
12	15	39.7	11
16	16	0.0	34
11	16	46.6	34
12	16	48.3	34
23	16	56.9	34
17	17	0.0	14
26	17	12.4	14
40	17	25.6	14
6	17	29.1	14
18	18	0.0	14
10	18	9.2	14
1	18	17.5	14
9	18	22.0	14
19	19	0.0	29
2	19	13.6	29
32	19	29.8	29
14	19	36.6	29
20	20	0.0	16
36	20	24.8	16
31	20	24.9	16
3	20	32.6	16
21	21	0.0	34
14	21	29.5	34
32	21	34.0	34
34	21	34.3	34
22	22	0.0	17
15	22	28.2	17
34	22	46.2	17
21	22	53.3	17
23	23	0.0	11
39	23	5.9	11
11	23	6.5	11
12	23	7.8	11
24	24	0.0	12
27	24	7.0	12
5	24	9.9	12
8	24	15.4	12
25	25	0.0	19
33	25	7.5	19
30	25	20.6	19
4	25	22.9	19
26	26	0.0	16
17	26	14.1	16
6	26	20.3	16
35	26	28.8	16
27	27	0.0	12
5	27	5.6	12
24	27	7.0	12
8	27	20.5	12
28	28	0.0	20
3	28	27.4	20
36	28	36.6	20
40	28	40.4	20
29	29	0.0	13
4	29	16.8	13
12	29	23.6	13
11	29	25.2	13
30	30	0.0	24
33	30	19.1	24
25	30	26.0	24
37	30	27.3	24
31	31	0.0	19
20	31	29.6	19
28	31	39.7	19
40	31	51.2	19
32	32	0.0	13
14	32	10.1	13
21	32	13.0	13
19	32	13.3	13
33	33	0.0	14
25	33	5.6	14
30	33	11.1	14
4	33	21.9	14
34	34	0.0	32
21	34	32.3	32
14	34	54.1	32
36	34	54.2	32
35	35	0.0	22
6	35	13.8	22
1	35	17.8	22
9	35	32.8	22
36	36	0.0	24
3	36	18.9	24
20	36	37.2	24
14	36	39.3	24
37	37	0.0	9
30	37	10.2	9
33	37	16.9	9
18	37	19.3	9
38	38	0.0	5
9	38	8.9	5
5	38	10.0	5
10	38	10.7	5
39	39	0.0	15
23	39	8.0	15
11	39	16.9	15
7	39	18.4	15
40	40	0.0	24
17	40	43.9	24
28	40	48.5	24
26	40	53.1	24
