
Code
Dimension   Fixed Cost    Capacity
52	1206	124
Facility	Client	Transportation Cost	Demand
1	1	0.0	20
23	1	22.0	20
32	1	27.3	20
22	1	29.3	20
4	1	52.6	20
2	2	0.0	30
33	2	43.2	30
37	2	49.2	30
49	2	59.9	30
38	2	76.7	30
3	3	0.0	22
30	3	3.4	22
28	3	20.6	22
27	3	25.2	22
26	3	28.8	22
4	4	0.0	18
48	4	4.7	18
32	4	24.7	18
14	4	29.0	18
22	4	29.3	18
5	5	0.0	31
31	5	11.6	31
46	5	13.7	31
35	5	31.8	31
8	5	34.7	31
6	6	0.0	16
16	6	20.0	16
40	6	35.4	16
25	6	41.5	16
41	6	42.1	16
7	7	0.0	35
36	7	25.0	35
26	7	36.1	35
51	7	38.6	35
9	7	39.0	35
8	8	0.0	7
24	8	0.9	7
5	8	7.8	7
46	8	9.5	7
31	8	9.8	7
9	9	0.0	31
50	9	18.0	31
18	9	29.0	31
47	9	30.9	31
26	9	31.1	31
10	10	0.0	23
44	10	3.3	23
13	10	10.9	23
15	10	33.7	23
5	10	61.5	23
11	11	0.0	13
34	11	5.9	13
41	11	8.4	13
25	11	9.4	13
40	11	14.6	13
12	12	0.0	13
20	12	5.3	13
27	12	13.4	13
30	12	24.8	13
3	12	25.8	13
13	13	0.0	17
10	13	8.1	17
44	13	8.2	17
15	13	16.9	17
5	13	46.2	17
14	14	0.0	29
42	14	27.2	29
17	14	30.7	29
22	14	40.0	29
48	14	40.2	29
15	15	0.0	29
13	15	28.9	29
44	15	41.8	29
10	15	42.6	29
14	15	61.3	29
16	16	0.0	33
40	16	33.2	33
6	16	41.2	33
25	16	46.5	33
41	16	48.3	33
17	17	0.0	31
42	17	7.6	31
14	17	32.8	31
48	17	55.8	31
35	17	59.5	31
18	18	0.0	11
51	18	7.8	11
9	18	10.3	11
36	18	10.6	11
50	18	11.2	11
19	19	0.0	11
45	19	5.6	11
43	19	12.7	11
39	19	13.0	11
52	19	15.4	11
20	20	0.0	12
12	20	4.9	12
27	20	16.4	12
21	20	21.7	12
30	20	25.0	12
21	21	0.0	24
49	21	40.6	24
20	21	43.3	24
12	21	53.0	24
27	21	72.7	24
22	22	0.0	32
32	22	38.3	32
14	22	44.2	32
1	22	46.8	32
48	22	51.4	32
23	23	0.0	31
32	23	33.6	31
1	23	34.0	31
22	23	61.6	31
4	23	75.1	31
24	24	0.0	20
8	24	2.4	20
5	24	24.9	20
46	24	29.4	20
31	24	30.4	20
25	25	0.0	18
41	25	1.6	18
40	25	7.4	18
11	25	13.0	18
34	25	15.8	18
26	26	0.0	33
9	26	33.1	33
7	26	34.1	33
30	26	42.4	33
3	26	43.2	33
27	27	0.0	23
12	27	23.8	23
30	27	25.8	23
3	27	26.3	23
20	27	31.5	23
28	28	0.0	20
3	28	18.7	20
30	28	21.5	20
7	28	23.8	20
26	28	27.7	20
29	29	0.0	10
51	29	10.4	10
36	29	13.3	10
18	29	16.0	10
7	29	20.5	10
30	30	0.0	25
3	30	3.8	25
28	30	26.8	25
27	30	28.1	25
26	30	32.1	25
31	31	0.0	27
46	31	4.2	27
5	31	10.1	27
35	31	17.6	27
8	31	37.8	27
32	32	0.0	17
23	32	18.4	17
22	32	20.3	17
1	32	23.2	17
4	32	23.4	17
33	33	0.0	27
38	33	31.4	27
2	33	38.9	27
23	33	75.1	27
37	33	77.6	27
34	34	0.0	32
11	34	14.6	32
41	34	25.4	32
25	34	28.2	32
40	34	38.7	32
35	35	0.0	6
31	35	3.9	6
46	35	3.9	6
5	35	6.2	6
19	35	9.6	6
36	36	0.0	5
51	36	2.3	5
7	36	3.6	5
18	36	4.8	5
29	36	6.7	5
37	37	0.0	23
2	37	37.7	23
4	37	40.4	23
48	37	45.0	23
32	37	54.6	23
38	38	0.0	28
33	38	32.5	28
2	38	71.6	28
23	38	74.5	28
32	38	97.3	28
39	39	0.0	7
52	39	3.3	7
19	39	8.3	7
18	39	8.4	7
50	39	8.4	7
40	40	0.0	29
25	40	11.9	29
41	40	13.9	29
16	40	29.1	29
11	40	32.7	29
41	41	0.0	12
25	41	1.0	12
40	41	5.7	12
11	41	7.8	12
34	41	9.5	12
42	42	0.0	19
17	42	4.6	19
14	42	17.9	19
48	42	29.6	19
4	42	34.6	19
43	43	0.0	31
45	43	20.2	31
19	43	35.8	31
47	43	36.4	31
50	43	47.1	31
44	44	0.0	31
10	44	4.4	31
13	44	14.9	31
15	44	44.7	31
5	44	78.6	31
45	45	0.0	11
19	45	5.6	11
43	45	7.2	11
39	45	15.1	11
50	45	15.8	11
46	46	0.0	8
31	46	1.3	8
5	46	3.5	8
35	46	5.2	8
8	46	10.8	8
47	47	0.0	18
50	47	14.0	18
9	47	17.9	18
43	47	21.1	18
45	47	25.9	18
48	48	0.0	12
4	48	3.2	12
14	48	16.6	12
32	48	18.5	12
42	48	18.7	12
49	49	0.0	9
21	49	15.2	9
2	49	18.0	9
37	49	26.2	9
33	49	26.4	9
50	50	0.0	25
9	50	14.6	25
47	50	19.5	25
18	50	25.5	25
39	50	30.0	25
51	51	0.0	29
36	51	13.5	29
18	51	20.5	29
29	51	30.2	29
7	51	32.0	29
52	52	0.0	7
39	52	3.3	7
19	52	9.8	7
18	52	10.1	7
50	52	11.6	7
