
Code
Dimension   Fixed Cost    Capacity
73	1247	132
Facility	Client	Transportation Cost	Demand
1	1	0.0	33
28	1	19.8	33
3	1	37.7	33
32	1	40.8	33
16	1	47.8	33
69	1	50.9	33
54	1	54.9	33
2	2	0.0	12
42	2	5.1	12
72	2	6.6	12
73	2	8.6	12
60	2	9.0	12
12	2	19.5	12
25	2	21.0	12
3	3	0.0	34
51	3	32.5	34
36	3	33.5	34
58	3	38.7	34
1	3	38.8	34
28	3	45.7	34
9	3	48.0	34
4	4	0.0	10
70	4	1.2	10
5	4	3.1	10
71	4	12.9	10
37	4	15.5	10
64	4	15.8	10
67	4	16.4	10
5	5	0.0	21
4	5	6.5	21
70	5	8.9	21
37	5	31.8	21
64	5	33.1	21
71	5	33.6	21
45	5	39.3	21
6	6	0.0	5
68	6	2.7	5
9	6	2.8	5
36	6	3.9	5
22	6	4.5	5
50	6	4.7	5
13	6	5.1	5
7	7	0.0	30
66	7	13.7	30
55	7	30.7	30
54	7	34.8	30
48	7	36.8	30
58	7	48.2	30
39	7	52.2	30
8	8	0.0	21
61	8	13.6	21
24	8	14.7	21
44	8	15.4	21
29	8	23.5	21
65	8	24.9	21
43	8	26.9	21
9	9	0.0	31
36	9	16.0	31
51	9	16.6	31
6	9	17.2	31
22	9	26.1	31
68	9	26.4	31
58	9	33.8	31
10	10	0.0	12
52	10	3.3	12
44	10	7.2	12
30	10	7.3	12
24	10	9.1	12
61	10	14.2	12
8	10	15.9	12
11	11	0.0	30
19	11	40.1	30
47	11	41.0	30
20	11	41.5	30
41	11	50.8	30
25	11	51.3	30
62	11	60.2	30
12	12	0.0	25
21	12	13.4	25
18	12	14.7	25
73	12	23.1	25
35	12	28.4	25
42	12	30.7	25
62	12	37.7	25
13	13	0.0	21
15	13	19.9	21
6	13	21.3	21
50	13	21.9	21
22	13	25.2	21
68	13	27.9	21
9	13	31.4	21
14	14	0.0	28
53	14	1.4	28
65	14	21.4	28
31	14	28.4	28
43	14	31.9	28
49	14	33.5	28
47	14	41.3	28
15	15	0.0	32
50	15	19.4	32
13	15	30.3	32
68	15	42.0	32
6	15	44.3	32
9	15	62.0	32
36	15	63.9	32
16	16	0.0	29
32	16	24.7	29
23	16	26.7	29
28	16	34.5	29
59	16	40.1	29
1	16	42.0	29
71	16	44.9	29
17	17	0.0	19
43	17	16.5	19
29	17	20.9	19
34	17	23.2	19
65	17	25.4	19
8	17	26.6	19
40	17	27.7	19
18	18	0.0	34
35	18	19.8	34
12	18	20.0	34
21	18	28.0	34
73	18	41.9	34
42	18	47.0	34
27	18	48.9	34
19	19	0.0	21
41	19	9.4	21
11	19	28.1	21
20	19	33.3	21
50	19	38.9	21
68	19	39.6	21
15	19	46.5	21
20	20	0.0	13
31	20	11.9	13
47	20	12.9	13
63	20	17.8	13
11	20	18.0	13
41	20	20.6	13
19	20	20.6	13
21	21	0.0	27
12	21	14.4	27
18	21	22.2	27
27	21	29.7	27
62	21	31.9	27
35	21	37.8	27
73	21	38.8	27
22	22	0.0	28
9	22	23.6	28
6	22	25.2	28
13	22	33.6	28
51	22	35.9	28
36	22	37.9	28
68	22	40.0	28
23	23	0.0	8
71	23	5.3	8
16	23	7.4	8
59	23	10.7	8
32	23	10.7	8
70	23	12.7	8
45	23	12.7	8
24	24	0.0	31
44	24	12.2	31
8	24	21.7	31
10	24	23.6	31
52	24	29.3	31
61	24	29.5	31
29	24	37.7	31
25	25	0.0	34
73	25	46.2	34
62	25	51.3	34
12	25	54.7	34
42	25	57.6	34
11	25	58.1	34
2	25	59.5	34
26	26	0.0	33
29	26	46.0	33
24	26	56.2	33
44	26	68.8	33
10	26	69.6	33
8	26	70.4	33
40	26	76.3	33
27	27	0.0	22
21	27	24.2	22
18	27	31.7	22
12	27	34.2	22
62	27	38.7	22
35	27	39.4	22
73	27	54.5	22
28	28	0.0	13
1	28	7.8	13
16	28	15.5	13
3	28	17.5	13
32	28	17.8	13
41	28	25.2	13
69	28	26.5	13
29	29	0.0	26
17	29	28.6	26
8	29	29.1	26
24	29	31.6	26
26	29	36.2	26
44	29	40.3	26
40	29	40.9	26
30	30	0.0	26
52	30	8.7	26
10	30	15.7	26
44	30	23.7	26
61	30	30.8	26
24	30	32.2	26
8	30	41.4	26
31	31	0.0	25
63	31	20.3	25
20	31	22.9	25
14	31	25.3	25
53	31	25.7	25
47	31	34.1	25
65	31	37.8	25
32	32	0.0	24
59	32	18.6	24
16	32	20.5	24
33	32	22.4	24
69	32	29.1	24
1	32	29.7	24
23	32	32.1	24
33	33	0.0	24
59	33	7.4	24
45	33	14.4	24
32	33	22.4	24
69	33	27.4	24
23	33	39.4	24
16	33	39.4	24
34	34	0.0	10
38	34	10.0	10
17	34	12.2	10
40	34	15.9	10
43	34	16.0	10
63	34	17.1	10
56	34	17.8	10
35	35	0.0	22
18	35	12.8	22
12	35	25.0	22
21	35	30.8	22
42	35	32.9	22
73	35	33.0	22
60	35	37.8	22
36	36	0.0	14
51	36	6.5	14
9	36	7.2	14
68	36	9.9	14
6	36	10.9	14
3	36	13.8	14
58	36	15.7	14
37	37	0.0	30
64	37	5.4	30
46	37	33.6	30
5	37	45.4	30
4	37	46.5	30
70	37	48.7	30
67	37	57.1	30
38	38	0.0	13
56	38	10.2	13
34	38	12.9	13
57	38	14.9	13
40	38	23.9	13
67	38	24.2	13
17	38	27.8	13
39	39	0.0	13
69	39	12.1	13
55	39	12.9	13
54	39	15.2	13
66	39	20.6	13
7	39	22.6	13
1	39	26.2	13
40	40	0.0	7
17	40	10.2	7
29	40	11.0	7
34	40	11.1	7
38	40	12.9	7
56	40	16.2	7
26	40	16.2	7
41	41	0.0	28
19	41	12.6	28
20	41	44.3	28
11	41	47.4	28
28	41	54.4	28
68	41	59.1	28
63	41	61.6	28
42	42	0.0	31
73	42	12.5	31
2	42	13.2	31
60	42	25.4	31
72	42	29.2	31
12	42	38.1	31
18	42	42.9	31
43	43	0.0	18
65	43	9.4	18
17	43	15.6	18
14	43	20.5	18
53	43	21.3	18
8	43	23.1	18
61	43	28.0	18
44	44	0.0	26
24	44	10.3	26
10	44	15.5	26
61	44	17.4	26
52	44	17.5	26
8	44	19.1	26
30	44	23.7	26
45	45	0.0	30
33	45	18.0	30
59	45	18.4	30
32	45	41.6	30
23	45	47.6	30
69	45	51.5	30
70	45	53.4	30
46	46	0.0	35
64	46	32.9	35
37	46	39.2	35
67	46	41.1	35
57	46	41.6	35
56	46	54.1	35
4	46	67.3	35
47	47	0.0	34
49	47	31.5	34
20	47	33.8	34
31	47	46.4	34
11	47	46.5	34
53	47	48.9	34
14	47	50.1	34
48	48	0.0	23
7	48	28.2	23
66	48	37.5	23
55	48	51.8	23
54	48	54.6	23
58	48	56.3	23
39	48	66.0	23
49	49	0.0	32
47	49	29.7	32
53	49	36.7	32
14	49	38.2	32
31	49	55.2	32
20	49	57.4	32
62	49	57.7	32
50	50	0.0	22
15	50	13.4	22
68	50	16.0	22
6	50	20.8	22
13	50	23.0	22
36	50	31.4	22
9	50	32.1	22
51	51	0.0	6
36	51	2.8	6
9	51	3.2	6
58	51	4.0	6
3	51	5.7	6
6	51	6.3	6
68	51	6.8	6
52	52	0.0	15
10	52	4.1	15
30	52	5.0	15
44	52	10.1	15
24	52	14.2	15
61	52	16.8	15
8	52	21.0	15
53	53	0.0	8
14	53	0.4	8
65	53	6.4	8
31	53	8.2	8
49	53	9.2	8
43	53	9.5	8
47	53	11.5	8
54	54	0.0	13
55	54	3.5	13
66	54	9.8	13
7	54	15.1	13
39	54	15.2	13
58	54	15.8	13
3	54	19.8	13
55	55	0.0	20
54	55	5.3	20
66	55	13.7	20
39	55	19.8	20
7	55	20.5	20
58	55	28.6	20
69	55	32.2	20
56	56	0.0	23
57	56	9.0	23
38	56	18.0	23
67	56	29.5	23
46	56	35.6	23
34	56	40.9	23
71	56	53.1	23
57	57	0.0	9
56	57	3.5	9
67	57	8.6	9
38	57	10.3	9
46	57	10.7	9
71	57	18.4	9
64	57	18.9	9
58	58	0.0	21
51	58	13.9	21
9	58	22.9	21
36	58	23.5	21
3	58	23.9	21
54	58	25.6	21
66	58	25.7	21
59	59	0.0	24
33	59	7.4	24
45	59	14.7	24
32	59	18.6	24
69	59	31.8	24
23	59	32.1	24
16	59	33.2	24
60	60	0.0	34
72	60	25.3	34
2	60	25.6	34
42	60	27.9	34
73	60	41.5	34
35	60	58.5	34
18	60	63.8	34
61	61	0.0	28
8	61	18.1	28
44	61	18.8	28
24	61	26.6	28
52	61	31.5	28
10	61	33.0	28
30	61	33.2	28
62	62	0.0	8
21	62	9.5	8
25	62	12.1	8
12	62	12.1	8
27	62	14.1	8
47	62	14.4	8
49	62	14.4	8
63	63	0.0	17
31	63	13.8	17
20	63	23.3	17
14	63	28.6	17
34	63	29.1	17
53	63	29.1	17
43	63	29.4	17
64	64	0.0	22
37	64	4.0	22
46	64	20.7	22
5	64	34.6	22
4	64	34.7	22
70	64	36.0	22
67	64	38.9	22
65	65	0.0	11
43	65	5.8	11
14	65	8.4	11
53	65	8.8	11
8	65	13.1	11
61	65	13.5	11
17	65	14.7	11
66	66	0.0	26
7	66	11.9	26
55	66	17.8	26
54	66	19.5	26
58	66	31.8	26
39	66	41.1	26
48	66	42.4	26
67	67	0.0	16
57	67	15.3	16
71	67	18.0	16
46	67	18.8	16
56	67	20.5	16
70	67	25.2	16
4	67	26.3	16
68	68	0.0	20
6	68	10.8	20
36	68	14.1	20
50	68	14.5	20
9	68	17.0	20
51	68	22.8	20
15	68	26.2	20
69	69	0.0	23
39	69	21.5	23
33	69	26.2	23
32	69	27.9	23
59	69	30.5	23
1	69	35.5	23
55	69	37.0	23
70	70	0.0	33
4	70	3.9	33
5	70	14.0	33
71	70	38.8	33
67	70	51.9	33
23	70	52.3	33
37	70	53.6	33
71	71	0.0	16
23	71	10.6	16
67	71	18.0	16
70	71	18.8	16
4	71	20.7	16
16	71	24.7	16
5	71	25.6	16
72	72	0.0	10
2	72	5.5	10
60	72	7.4	10
42	72	9.4	10
73	72	12.6	10
12	72	21.6	10
25	72	21.6	10
73	73	0.0	33
42	73	13.3	33
2	73	23.7	33
12	73	30.5	33
60	73	40.3	33
18	73	40.6	33
72	73	41.7	33
