
Code
Dimension   Fixed Cost    Capacity
40	1157	112
Facility	Client	Transportation Cost	Demand
1	1	0.0	30
24	1	27.2	30
2	1	38.7	30
14	1	42.4	30
2	2	0.0	9
24	2	5.8	9
1	2	11.6	9
35	2	13.5	9
3	3	0.0	30
12	3	19.5	30
6	3	25.0	30
25	3	27.4	30
4	4	0.0	17
20	4	9.6	17
38	4	25.2	17
23	4	33.3	17
5	5	0.0	6
18	5	7.4	6
35	5	7.5	6
32	5	7.5	6
6	6	0.0	7
12	6	1.7	7
25	6	5.8	7
3	6	5.8	7
7	7	0.0	14
26	7	13.6	14
9	7	14.3	14
16	7	18.4	14
8	8	0.0	19
27	8	18.6	19
37	8	20.1	19
28	8	20.8	19
9	9	0.0	13
7	9	13.3	13
26	9	23.0	13
16	9	28.0	13
10	10	0.0	27
33	10	25.1	27
40	10	32.1	27
39	10	47.7	27
11	11	0.0	8
34	11	11.5	8
8	11	15.5	8
12	11	20.6	8
12	12	0.0	16
6	12	3.8	16
3	12	10.4	16
25	12	14.5	16
13	13	0.0	10
36	13	11.2	10
34	13	17.0	10
17	13	18.6	10
14	14	0.0	21
15	14	17.2	21
1	14	29.7	21
2	14	39.4	21
15	15	0.0	29
14	15	23.8	29
2	15	56.5	29
1	15	58.3	29
16	16	0.0	11
26	16	4.2	11
7	16	14.5	11
27	16	16.9	11
17	17	0.0	18
29	17	10.2	18
19	17	16.0	18
13	17	33.6	18
18	18	0.0	30
32	18	6.5	30
35	18	13.8	30
31	18	28.7	30
19	19	0.0	24
29	19	7.8	24
17	19	21.3	24
3	19	38.1	24
20	20	0.0	8
4	20	4.5	8
38	20	7.7	8
23	20	13.9	8
21	21	0.0	16
31	21	4.4	16
35	21	17.1	16
18	21	18.8	16
22	22	0.0	18
30	22	22.7	18
23	22	40.7	18
39	22	52.1	18
23	23	0.0	7
20	23	12.2	7
4	23	13.7	7
38	23	15.3	7
24	24	0.0	32
2	24	20.7	32
1	24	29.0	32
35	24	33.1	32
25	25	0.0	17
6	25	14.1	17
12	25	15.4	17
3	25	15.5	17
26	26	0.0	35
16	26	13.4	35
7	26	34.0	35
9	26	61.9	35
27	27	0.0	25
8	27	24.5	25
28	27	29.0	25
37	27	32.6	25
28	28	0.0	26
37	28	5.8	26
8	28	28.4	26
27	28	30.1	26
29	29	0.0	13
19	29	4.2	13
17	29	7.4	13
3	29	24.3	13
30	30	0.0	33
22	30	41.7	33
40	30	86.5	33
39	30	89.4	33
31	31	0.0	5
21	31	1.4	5
35	31	4.0	5
18	31	4.8	5
32	32	0.0	34
18	32	7.4	34
35	32	23.0	34
31	32	37.9	34
33	33	0.0	21
10	33	19.5	21
40	33	34.9	21
16	33	38.9	21
34	34	0.0	15
11	34	21.5	15
13	34	25.5	15
19	34	38.1	15
35	35	0.0	32
18	35	14.7	32
32	35	21.7	32
31	35	25.6	32
36	36	0.0	10
13	36	11.2	10
17	36	24.9	10
34	36	26.0	10
37	37	0.0	9
28	37	2.0	9
8	37	9.5	9
27	37	11.7	9
38	38	0.0	12
20	38	11.5	12
4	38	17.8	12
23	38	26.2	12
39	39	0.0	27
2	39	44.2	27
5	39	47.3	27
10	39	47.7	27
40	40	0.0	18
10	40	21.4	18
33	40	29.9	18
39	40	33.6	18
