
Code
Dimension   Fixed Cost    Capacity
40	1153	112
Facility	Client	Transportation Cost	Demand
1	1	0.0	11
33	1	2.3	11
19	1	7.0	11
7	1	7.9	11
2	2	0.0	25
11	2	6.2	25
29	2	26.4	25
30	2	43.7	25
3	3	0.0	35
40	3	64.6	35
24	3	66.5	35
21	3	68.3	35
4	4	0.0	26
38	4	65.5	26
10	4	67.1	26
19	4	75.3	26
5	5	0.0	11
12	5	6.7	11
21	5	14.0	11
3	5	25.9	11
6	6	0.0	20
28	6	17.9	20
9	6	18.5	20
35	6	35.1	20
7	7	0.0	11
13	7	4.2	11
1	7	7.9	11
33	7	10.1	11
8	8	0.0	22
9	8	23.3	22
6	8	40.8	22
28	8	44.9	22
9	9	0.0	5
6	9	4.6	5
8	9	5.3	5
28	9	7.5	5
10	10	0.0	12
19	10	4.0	12
33	10	6.4	12
1	10	8.8	12
11	11	0.0	20
2	11	5.0	20
29	11	16.4	20
30	11	30.0	20
12	12	0.0	31
5	12	18.8	31
21	12	52.6	31
3	12	68.6	31
13	13	0.0	28
7	13	10.6	28
1	13	27.8	28
33	13	33.7	28
14	14	0.0	31
39	14	33.2	31
19	14	34.4	31
30	14	35.5	31
15	15	0.0	32
23	15	22.5	32
17	15	30.9	32
18	15	41.3	32
16	16	0.0	29
37	16	35.7	29
26	16	43.2	29
20	16	57.5	29
17	17	0.0	22
15	17	21.2	22
23	17	32.2	22
18	17	47.0	22
18	18	0.0	10
15	18	12.9	10
23	18	15.4	10
38	18	19.0	10
19	19	0.0	28
10	19	9.3	28
33	19	14.2	28
1	19	17.9	28
20	20	0.0	8
31	20	0.5	8
39	20	9.3	8
30	20	13.6	8
21	21	0.0	22
5	21	27.9	22
37	21	30.9	22
12	21	37.3	22
22	22	0.0	12
32	22	13.3	12
25	22	20.6	12
36	22	23.6	12
23	23	0.0	10
15	23	7.0	10
17	23	14.6	10
18	23	15.4	10
24	24	0.0	18
40	24	12.2	18
3	24	34.2	18
34	24	41.8	18
25	25	0.0	9
36	25	3.6	9
32	25	12.7	9
22	25	15.4	9
26	26	0.0	19
37	26	17.9	19
16	26	28.3	19
20	26	32.7	19
27	27	0.0	15
32	27	20.4	15
35	27	27.9	15
36	27	30.9	15
28	28	0.0	33
6	28	29.6	33
9	28	49.7	33
38	28	65.9	33
29	29	0.0	19
30	29	14.1	19
11	29	15.6	19
2	29	20.1	19
30	30	0.0	7
29	30	5.2	7
14	30	8.0	7
11	30	10.5	7
31	31	0.0	21
20	31	1.4	21
39	31	23.3	21
30	31	34.6	21
32	32	0.0	5
22	32	5.6	5
27	32	6.8	5
25	32	7.1	5
33	33	0.0	11
1	33	2.3	11
19	33	5.6	11
10	33	5.9	11
34	34	0.0	35
3	34	69.0	35
2	34	74.6	35
11	34	80.7	35
35	35	0.0	5
9	35	8.2	5
6	35	8.8	5
27	35	9.3	5
36	36	0.0	30
25	36	11.9	30
32	36	42.8	30
22	36	58.9	30
37	37	0.0	28
26	37	26.4	28
16	37	34.5	28
21	37	39.4	28
38	38	0.0	8
18	38	15.2	8
28	38	16.0	8
6	38	19.2	8
39	39	0.0	13
14	39	13.9	13
31	39	14.4	13
20	39	15.2	13
40	40	0.0	16
24	40	10.8	16
3	40	29.5	16
34	40	44.9	16
