
Code
Dimension   Fixed Cost    Capacity
35	1234	129
Facility	Client	Transportation Cost	Demand
1	1	0.0	22
12	1	9.2	22
33	1	14.7	22
2	2	0.0	31
4	2	54.3	31
18	2	55.1	31
3	3	0.0	24
15	3	17.2	24
19	3	22.8	24
4	4	0.0	28
18	4	10.1	28
20	4	14.2	28
5	5	0.0	11
6	5	15.9	11
2	5	20.7	11
6	6	0.0	26
16	6	27.5	26
5	6	37.6	26
7	7	0.0	25
26	7	12.3	25
3	7	35.4	25
8	8	0.0	28
28	8	17.5	28
29	8	32.9	28
9	9	0.0	10
15	9	4.1	10
31	9	7.3	10
10	10	0.0	30
13	10	7.8	30
34	10	12.3	30
11	11	0.0	18
21	11	4.9	18
25	11	20.9	18
12	12	0.0	31
1	12	13.0	31
33	12	28.0	31
13	13	0.0	31
10	13	8.0	31
34	13	17.4	31
14	14	0.0	12
20	14	18.8	12
4	14	20.4	12
15	15	0.0	26
9	15	10.8	26
3	15	18.6	26
16	16	0.0	28
6	16	29.6	28
22	16	37.6	28
17	17	0.0	6
24	17	10.1	6
27	17	13.1	6
18	18	0.0	18
4	18	6.5	18
20	18	14.2	18
19	19	0.0	15
31	19	3.7	15
9	19	12.3	15
20	20	0.0	33
4	20	16.7	33
18	20	26.0	33
21	21	0.0	14
11	21	3.8	14
20	21	14.4	14
22	22	0.0	11
23	22	8.7	11
16	22	14.8	11
23	23	0.0	33
22	23	26.0	33
16	23	70.3	33
24	24	0.0	28
17	24	46.9	28
32	24	51.7	28
25	25	0.0	17
21	25	18.1	17
20	25	18.4	17
26	26	0.0	20
7	26	9.8	20
3	26	19.4	20
27	27	0.0	26
34	27	17.4	26
10	27	27.2	26
28	28	0.0	32
8	28	20.0	32
35	28	38.4	32
29	29	0.0	10
15	29	9.0	10
3	29	9.6	10
30	30	0.0	12
12	30	17.6	12
1	30	21.9	12
31	31	0.0	32
19	31	7.9	32
9	31	23.4	32
32	32	0.0	7
24	32	12.9	7
31	32	16.8	7
33	33	0.0	27
1	33	18.0	27
12	33	24.4	27
34	34	0.0	14
10	34	5.7	14
13	34	7.9	14
35	35	0.0	21
28	35	25.2	21
8	35	26.1	21
