
Code
Dimension   Fixed Cost    Capacity
40	1140	109
Facility	Client	Transportation Cost	Demand
1	1	0.0	25
21	1	52.9	25
14	1	58.6	25
8	1	65.2	25
2	2	0.0	26
27	2	7.9	26
40	2	19.7	26
22	2	32.7	26
3	3	0.0	34
4	3	54.5	34
20	3	76.4	34
23	3	86.7	34
4	4	0.0	6
20	4	5.3	6
3	4	9.6	6
33	4	13.1	6
5	5	0.0	29
29	5	25.4	29
38	5	48.5	29
9	5	63.8	29
6	6	0.0	18
16	6	18.2	18
40	6	25.2	18
27	6	26.2	18
7	7	0.0	34
11	7	14.3	34
18	7	35.4	34
36	7	40.1	34
8	8	0.0	14
9	8	14.6	14
38	8	16.0	14
15	8	30.0	14
9	9	0.0	29
38	9	16.1	29
8	9	30.1	29
15	9	63.0	29
10	10	0.0	31
28	10	25.5	31
39	10	27.4	31
35	10	33.8	31
11	11	0.0	18
7	11	7.5	18
18	11	17.6	18
16	11	19.2	18
12	12	0.0	30
26	12	28.3	30
14	12	53.3	30
17	12	58.0	30
13	13	0.0	20
15	13	20.6	20
8	13	52.3	20
9	13	59.5	20
14	14	0.0	13
26	14	10.8	13
30	14	12.4	13
12	14	23.1	13
15	15	0.0	34
13	15	35.0	34
8	15	72.9	34
9	15	73.8	34
16	16	0.0	6
6	16	6.1	6
11	16	6.4	6
7	16	7.2	6
17	17	0.0	35
31	17	25.4	35
24	17	37.6	35
35	17	55.8	35
18	18	0.0	14
36	18	12.6	14
11	18	13.7	14
7	18	14.6	14
19	19	0.0	17
25	19	22.2	17
2	19	32.8	17
37	19	36.4	17
20	20	0.0	19
4	20	16.9	19
33	20	34.8	19
3	20	42.7	19
21	21	0.0	14
1	21	29.6	14
28	21	44.7	14
39	21	45.0	14
22	22	0.0	5
37	22	0.6	5
27	22	6.2	5
2	22	6.3	5
23	23	0.0	12
34	23	1.0	12
32	23	17.9	12
16	23	23.6	12
24	24	0.0	7
31	24	4.7	7
35	24	4.8	7
17	24	7.5	7
25	25	0.0	8
19	25	10.4	8
17	25	13.5	8
36	25	16.4	8
26	26	0.0	12
14	26	10.0	12
12	26	11.3	12
30	26	14.7	12
27	27	0.0	12
2	27	3.6	12
40	27	10.3	12
22	27	14.8	12
28	28	0.0	18
35	28	12.3	18
10	28	14.8	18
31	28	24.0	18
29	29	0.0	12
5	29	10.5	12
32	29	20.5	12
30	29	21.8	12
30	30	0.0	27
14	30	25.8	27
26	30	33.1	27
29	30	49.0	27
31	31	0.0	7
24	31	4.7	7
17	31	5.1	7
35	31	6.5	7
32	32	0.0	5
34	32	7.2	5
23	32	7.5	5
18	32	7.5	5
33	33	0.0	34
20	33	62.2	34
4	33	74.1	34
38	33	78.0	34
34	34	0.0	19
23	34	1.6	19
32	34	27.3	19
11	34	36.2	19
35	35	0.0	10
28	35	6.9	10
24	35	6.9	10
31	35	9.3	10
36	36	0.0	9
18	36	8.1	9
7	36	10.6	9
11	36	12.8	9
37	37	0.0	19
22	37	2.1	19
27	37	25.4	19
2	37	25.7	19
38	38	0.0	23
9	38	12.8	23
8	38	26.2	23
5	38	38.5	23
39	39	0.0	17
10	39	15.0	17
28	39	22.9	17
35	39	31.9	17
40	40	0.0	10
2	40	7.6	10
27	40	8.5	10
7	40	12.6	10
