
Code
Dimension   Fixed Cost    Capacity
40	1147	111
Facility	Client	Transportation Cost	Demand
1	1	0.0	15
15	1	7.4	15
38	1	10.9	15
21	1	13.0	15
2	2	0.0	21
39	2	33.3	21
15	2	35.8	21
36	2	37.3	21
3	3	0.0	33
5	3	56.2	33
18	3	61.0	33
17	3	69.0	33
4	4	0.0	30
6	4	15.1	30
26	4	35.9	30
28	4	52.8	30
5	5	0.0	7
17	5	5.2	7
3	5	11.9	7
14	5	16.8	7
6	6	0.0	16
4	6	8.0	16
26	6	23.0	16
28	6	34.5	16
7	7	0.0	21
22	7	22.2	21
33	7	34.8	21
37	7	38.3	21
8	8	0.0	18
14	8	21.5	18
18	8	24.9	18
17	8	36.4	18
9	9	0.0	26
24	9	35.8	26
2	9	54.2	26
19	9	57.6	26
10	10	0.0	25
29	10	21.4	25
20	10	22.0	25
35	10	39.6	25
11	11	0.0	31
23	11	20.0	31
40	11	38.1	31
13	11	51.1	31
12	12	0.0	10
13	12	16.2	10
7	12	21.0	10
18	12	22.0	10
13	13	0.0	35
23	13	38.4	35
18	13	42.1	35
12	13	56.6	35
14	14	0.0	12
8	14	14.3	12
17	14	20.3	12
5	14	28.9	12
15	15	0.0	11
1	15	5.4	11
38	15	11.3	11
21	15	14.9	11
16	16	0.0	7
38	16	9.8	7
39	16	10.3	7
15	16	12.2	7
17	17	0.0	13
5	17	9.7	13
14	17	22.0	13
8	17	26.3	13
18	18	0.0	7
13	18	8.4	7
8	18	9.7	7
3	18	12.9	7
19	19	0.0	17
24	19	17.9	17
37	19	22.9	17
35	19	36.0	17
20	20	0.0	21
10	20	18.5	21
35	20	27.7	21
29	20	35.6	21
21	21	0.0	18
38	21	13.8	18
1	21	15.6	18
15	21	24.4	18
22	22	0.0	15
7	22	15.8	15
39	22	19.3	15
16	22	34.4	15
23	23	0.0	18
11	23	11.6	18
13	23	19.7	18
40	23	19.9	18
24	24	0.0	11
19	24	11.6	11
9	24	15.2	11
32	24	23.2	11
25	25	0.0	29
34	25	35.3	29
28	25	43.7	29
33	25	45.6	29
26	26	0.0	12
28	26	11.0	12
4	26	14.3	12
6	26	17.2	12
27	27	0.0	7
31	27	2.4	7
36	27	8.5	7
1	27	12.9	7
28	28	0.0	28
26	28	25.7	28
25	28	42.2	28
4	28	49.3	28
29	29	0.0	15
10	29	12.9	15
20	29	25.4	15
25	29	31.9	15
30	30	0.0	30
20	30	50.9	30
10	30	65.5	30
32	30	70.6	30
31	31	0.0	16
27	31	5.4	16
36	31	14.5	16
1	31	30.8	16
32	32	0.0	12
24	32	25.4	12
30	32	28.2	12
19	32	28.7	12
33	33	0.0	11
34	33	7.8	11
37	33	12.4	11
35	33	13.1	11
34	34	0.0	7
33	34	5.0	7
35	34	5.1	7
25	34	8.5	7
35	35	0.0	7
34	35	5.1	7
33	35	8.3	7
37	35	8.8	7
36	36	0.0	29
31	36	26.4	29
27	36	35.3	29
2	36	51.5	29
37	37	0.0	16
33	37	18.0	16
35	37	20.2	16
19	37	21.6	16
38	38	0.0	34
1	38	24.8	34
21	38	26.2	34
15	38	35.0	34
39	39	0.0	34
22	39	43.8	34
16	39	50.1	34
15	39	50.4	34
40	40	0.0	15
23	40	16.6	15
11	40	18.5	15
13	40	30.4	15
