
Code
Dimension   Fixed Cost    Capacity
40	1245	132
Facility	Client	Transportation Cost	Demand
1	1	0.0	21
6	1	17.7	21
8	1	35.2	21
26	1	39.0	21
2	2	0.0	8
32	2	8.4	8
13	2	15.1	8
25	2	18.9	8
3	3	0.0	17
15	3	21.4	17
10	3	26.1	17
4	3	29.0	17
4	4	0.0	24
10	4	20.6	24
7	4	30.5	24
15	4	38.8	24
5	5	0.0	25
19	5	10.3	25
16	5	28.2	25
23	5	30.2	25
6	6	0.0	30
1	6	25.3	30
26	6	31.0	30
8	6	37.8	30
7	7	0.0	27
4	7	34.3	27
10	7	44.5	27
31	7	45.6	27
8	8	0.0	8
6	8	10.1	8
12	8	11.8	8
1	8	13.4	8
9	9	0.0	14
11	9	16.6	14
33	9	29.2	14
40	9	30.9	14
10	10	0.0	10
15	10	8.6	10
4	10	8.6	10
3	10	15.4	10
11	11	0.0	28
33	11	25.9	28
9	11	33.1	28
18	11	34.2	28
12	12	0.0	25
28	12	24.4	25
8	12	37.0	25
16	12	49.7	25
13	13	0.0	33
22	13	25.6	33
29	13	53.7	33
2	13	62.4	33
14	14	0.0	17
27	14	10.7	17
18	14	16.9	17
33	14	17.3	17
15	15	0.0	26
10	15	22.3	26
3	15	32.8	26
4	15	42.0	26
16	16	0.0	31
23	16	24.8	31
19	16	26.8	31
5	16	34.9	31
17	17	0.0	11
40	17	13.9	11
39	17	14.0	11
23	17	15.7	11
18	18	0.0	13
33	18	4.0	13
14	18	12.9	13
40	18	13.6	13
19	19	0.0	26
5	19	10.7	26
16	19	22.5	26
23	19	31.7	26
20	20	0.0	22
35	20	19.9	22
38	20	22.1	22
31	20	29.9	22
21	21	0.0	24
27	21	22.6	24
14	21	24.6	24
18	21	41.7	24
22	22	0.0	7
13	22	5.4	7
29	22	6.7	7
2	22	18.4	7
23	23	0.0	33
16	23	26.4	33
5	23	39.8	33
19	23	40.2	33
24	24	0.0	22
34	24	15.0	22
37	24	38.6	22
25	24	41.4	22
25	25	0.0	29
38	25	35.2	29
32	25	44.9	29
34	25	53.2	29
26	26	0.0	30
6	26	31.0	30
8	26	50.5	30
1	26	55.7	30
27	27	0.0	30
14	27	18.9	30
21	27	28.2	30
33	27	48.5	30
28	28	0.0	26
12	28	25.3	26
21	28	59.6	26
8	28	60.9	26
29	29	0.0	23
22	29	22.1	23
13	29	37.4	23
39	29	52.9	23
30	30	0.0	27
7	30	50.4	27
31	30	75.6	27
4	30	82.6	27
31	31	0.0	15
35	31	11.1	15
20	31	20.4	15
37	31	25.0	15
32	32	0.0	16
2	32	16.8	16
25	32	24.8	16
24	32	40.6	16
33	33	0.0	26
18	33	8.0	26
11	33	24.0	26
40	33	24.5	26
34	34	0.0	20
24	34	13.6	20
37	34	21.5	20
36	34	31.2	20
35	35	0.0	34
31	35	25.2	34
20	35	30.8	34
37	35	34.4	34
36	36	0.0	30
37	36	22.3	30
35	36	39.2	30
34	36	46.8	30
37	37	0.0	8
36	37	6.0	8
35	37	8.1	8
34	37	8.6	8
38	38	0.0	17
20	38	17.1	17
25	38	20.7	17
35	38	31.1	17
39	39	0.0	29
40	39	35.5	29
17	39	36.9	29
33	39	61.8	29
40	40	0.0	21
33	40	19.8	21
18	40	22.0	21
39	40	25.7	21
