
Code
Dimension   Fixed Cost    Capacity
40	1187	118
Facility	Client	Transportation Cost	Demand
1	1	0.0	31
7	1	6.9	31
16	1	28.9	31
35	1	34.0	31
2	2	0.0	15
34	2	22.9	15
39	2	32.4	15
28	2	39.0	15
3	3	0.0	10
23	3	7.7	10
18	3	15.5	10
5	3	19.0	10
4	4	0.0	11
35	4	7.6	11
7	4	15.7	11
1	4	18.0	11
5	5	0.0	35
15	5	32.3	35
25	5	36.4	35
13	5	61.0	35
6	6	0.0	12
31	6	6.9	12
21	6	10.7	12
37	6	20.9	12
7	7	0.0	27
1	7	6.0	27
35	7	23.7	27
16	7	26.2	27
8	8	0.0	15
24	8	27.3	15
14	8	28.1	15
30	8	30.0	15
9	9	0.0	14
21	9	21.2	14
16	9	27.1	14
33	9	27.6	14
10	10	0.0	24
13	10	5.7	24
15	10	23.6	24
5	10	45.7	24
11	11	0.0	33
37	11	47.6	33
22	11	50.0	33
40	11	62.7	33
12	12	0.0	10
29	12	12.9	10
10	12	26.1	10
17	12	26.2	10
13	13	0.0	29
10	13	6.8	29
15	13	24.4	29
5	13	50.6	29
14	14	0.0	24
24	14	34.0	24
8	14	45.0	24
30	14	54.3	24
15	15	0.0	30
13	15	25.3	30
5	15	27.7	30
10	15	29.5	30
16	16	0.0	11
1	16	10.3	11
7	16	10.7	11
35	16	16.6	11
17	17	0.0	5
29	17	8.3	5
10	17	11.0	5
19	17	11.2	5
18	18	0.0	32
23	18	28.5	32
20	18	36.6	32
3	18	49.7	32
19	19	0.0	20
37	19	24.4	20
31	19	41.8	20
6	19	42.1	20
20	20	0.0	14
36	20	12.2	14
18	20	16.0	14
26	20	24.7	14
21	21	0.0	9
31	21	7.7	9
6	21	8.0	9
9	21	13.6	9
22	22	0.0	31
40	22	12.7	31
32	22	20.0	31
11	22	46.9	31
23	23	0.0	10
3	23	7.7	10
18	23	8.9	10
20	23	20.4	10
24	24	0.0	28
30	24	24.8	28
39	24	38.0	28
14	24	39.6	28
25	25	0.0	19
5	25	19.8	19
15	25	34.4	19
38	25	39.0	19
26	26	0.0	16
32	26	26.0	16
20	26	28.2	16
40	26	29.7	16
27	27	0.0	5
28	27	7.9	5
4	27	11.9	5
36	27	12.7	5
28	28	0.0	33
27	28	51.9	33
36	28	55.5	33
20	28	83.1	33
29	29	0.0	13
12	29	16.8	13
17	29	21.6	13
10	29	35.6	13
30	30	0.0	22
39	30	14.4	22
24	30	19.5	22
38	30	21.9	22
31	31	0.0	27
6	31	15.6	27
21	31	23.1	27
37	31	55.7	27
32	32	0.0	26
40	32	6.1	26
22	32	16.8	26
26	32	42.3	26
33	33	0.0	19
9	33	37.4	19
21	33	38.5	19
31	33	52.0	19
34	34	0.0	30
39	34	41.3	30
2	34	45.9	30
30	34	56.8	30
35	35	0.0	31
4	35	21.5	31
7	35	27.2	31
1	35	34.0	31
36	36	0.0	15
20	36	13.0	15
28	36	25.2	15
18	36	27.6	15
37	37	0.0	5
19	37	6.1	5
11	37	7.2	5
6	37	8.7	5
38	38	0.0	34
30	38	33.8	34
39	38	35.3	34
24	38	63.2	34
39	39	0.0	12
30	39	7.9	12
38	39	12.5	12
24	39	16.3	12
40	40	0.0	5
32	40	1.2	5
22	40	2.1	5
26	40	9.3	5
