
Code
Dimension   Fixed Cost    Capacity
40	1202	121
Facility	Client	Transportation Cost	Demand
1	1	0.0	22
32	1	18.6	22
3	1	28.2	22
19	1	45.4	22
2	2	0.0	16
5	2	11.1	16
25	2	21.8	16
4	2	22.2	16
3	3	0.0	18
19	3	18.4	18
32	3	20.6	18
1	3	23.0	18
4	4	0.0	22
2	4	30.6	22
5	4	38.1	22
24	4	42.0	22
5	5	0.0	19
2	5	13.2	19
24	5	18.7	19
25	5	25.7	19
6	6	0.0	19
13	6	2.3	19
29	6	18.7	19
25	6	31.6	19
7	7	0.0	26
16	7	13.5	26
30	7	40.3	26
23	7	40.7	26
8	8	0.0	27
26	8	24.5	27
11	8	38.5	27
36	8	38.7	27
9	9	0.0	18
40	9	15.2	18
22	9	27.8	18
28	9	28.8	18
10	10	0.0	13
14	10	6.0	13
24	10	25.4	13
5	10	37.8	13
11	11	0.0	33
8	11	47.0	33
26	11	58.2	33
35	11	81.7	33
12	12	0.0	27
27	12	13.1	27
38	12	36.3	27
30	12	36.7	27
13	13	0.0	29
6	13	3.5	29
29	13	32.1	29
25	13	51.2	29
14	14	0.0	35
10	14	16.1	35
24	14	70.5	35
4	14	93.2	35
15	15	0.0	13
17	15	7.8	13
34	15	24.6	13
22	15	27.5	13
16	16	0.0	22
7	16	11.4	22
23	16	26.2	22
30	16	34.3	22
17	17	0.0	26
15	17	15.5	26
34	17	38.6	26
22	17	39.9	26
18	18	0.0	35
25	18	19.2	35
2	18	48.7	35
29	18	56.3	35
19	19	0.0	9
3	19	9.2	9
1	19	18.6	9
32	19	19.4	9
20	20	0.0	28
21	20	42.3	28
37	20	53.1	28
31	20	61.7	28
21	21	0.0	11
37	21	6.7	11
31	21	7.9	11
20	21	16.6	11
22	22	0.0	25
34	22	26.0	25
17	22	38.4	25
9	22	38.7	25
23	23	0.0	31
37	23	35.8	31
30	23	36.4	31
16	23	37.0	31
24	24	0.0	20
5	24	19.6	20
2	24	31.0	20
4	24	38.2	20
25	25	0.0	21
18	25	11.5	21
29	25	24.8	21
5	25	28.4	21
26	26	0.0	25
8	26	22.7	25
35	26	30.5	25
36	26	43.3	25
27	27	0.0	16
12	27	7.7	16
30	27	14.7	16
38	27	20.6	16
28	28	0.0	18
9	28	28.8	18
18	28	32.0	18
2	28	32.7	18
29	29	0.0	20
6	29	19.7	20
13	29	22.1	20
25	29	23.6	20
30	30	0.0	5
27	30	4.6	5
23	30	5.9	5
38	30	6.0	5
31	31	0.0	32
37	31	15.0	32
21	31	23.0	32
23	31	41.3	32
32	32	0.0	12
1	32	10.2	12
3	32	13.7	12
13	32	25.3	12
33	33	0.0	13
34	33	13.3	13
35	33	25.2	13
22	33	26.8	13
34	34	0.0	19
33	34	19.5	19
22	34	19.8	19
17	34	28.2	19
35	35	0.0	9
26	35	11.0	9
33	35	17.5	9
8	35	19.0	9
36	36	0.0	18
8	36	25.8	18
26	36	31.2	18
35	36	50.0	18
37	37	0.0	7
31	37	3.3	7
21	37	4.3	7
23	37	8.1	7
38	38	0.0	12
39	38	12.1	12
30	38	14.5	12
27	38	15.4	12
39	39	0.0	31
38	39	31.1	31
30	39	56.1	31
27	39	69.0	31
40	40	0.0	7
9	40	5.9	7
22	40	12.1	7
4	40	13.6	7
