
Code
Dimension   Fixed Cost    Capacity
100	1162	113
Facility	Client	Transportation Cost	Demand
1	1	0.0	32
43	1	16.3	32
42	1	20.2	32
98	1	20.2	32
95	1	24.7	32
97	1	36.2	32
24	1	45.4	32
9	1	56.5	32
87	1	59.8	32
54	1	68.2	32
2	2	0.0	22
39	2	15.5	22
81	2	17.3	22
78	2	23.9	22
83	2	30.8	22
52	2	31.3	22
67	2	39.8	22
53	2	40.3	22
15	2	43.2	22
6	2	46.4	22
3	3	0.0	24
20	3	16.5	24
79	3	16.8	24
77	3	18.4	24
84	3	19.1	24
10	3	24.7	24
89	3	25.9	24
63	3	27.1	24
66	3	34.8	24
68	3	39.8	24
4	4	0.0	9
73	4	2.7	9
93	4	4.8	9
22	4	6.3	9
69	4	6.8	9
5	4	7.2	9
56	4	8.0	9
51	4	12.8	9
44	4	12.9	9
54	4	13.3	9
5	5	0.0	6
93	5	2.7	6
22	5	2.9	6
73	5	3.2	6
54	5	4.3	6
90	5	4.4	6
4	5	4.8	6
51	5	5.5	6
60	5	6.7	6
69	5	8.8	6
6	6	0.0	17
70	6	8.0	17
67	6	8.2	17
47	6	8.7	17
53	6	13.4	17
83	6	15.7	17
7	6	16.2	17
15	6	16.3	17
58	6	21.6	17
30	6	24.2	17
7	7	0.0	9
47	7	4.1	9
70	7	4.4	9
30	7	5.0	9
64	7	7.7	9
41	7	8.0	9
6	7	8.6	9
58	7	9.3	9
92	7	10.1	9
15	7	10.9	9
8	8	0.0	23
29	8	3.9	23
19	8	11.6	23
80	8	14.1	23
59	8	17.1	23
40	8	24.9	23
35	8	30.3	23
65	8	36.7	23
94	8	40.1	23
13	8	42.0	23
9	9	0.0	20
93	9	24.6	20
97	9	26.6	20
69	9	27.1	20
73	9	27.7	20
56	9	30.1	20
21	9	30.2	20
4	9	30.6	20
42	9	31.4	20
5	9	31.6	20
10	10	0.0	14
84	10	6.1	14
66	10	6.8	14
68	10	9.0	14
79	10	9.3	14
63	10	13.0	14
3	10	14.4	14
20	10	22.3	14
77	10	25.0	14
48	10	25.4	14
11	11	0.0	18
13	11	20.8	18
52	11	26.6	18
65	11	27.7	18
58	11	30.9	18
15	11	33.5	18
35	11	34.0	18
49	11	34.3	18
53	11	36.9	18
40	11	37.0	18
12	12	0.0	16
25	12	8.9	16
57	12	12.3	16
14	12	14.0	16
61	12	17.9	16
55	12	18.5	16
46	12	20.7	16
71	12	22.4	16
38	12	22.7	16
18	12	24.2	16
13	13	0.0	13
65	13	6.3	13
35	13	10.2	13
40	13	11.9	13
11	13	15.0	13
59	13	19.0	13
52	13	19.8	13
29	13	22.2	13
8	13	23.7	13
33	13	24.3	13
14	14	0.0	15
57	14	2.1	15
55	14	5.0	15
71	14	7.9	15
12	14	13.2	15
25	14	16.7	15
18	14	21.3	15
38	14	21.9	15
28	14	25.7	15
61	14	25.8	15
15	15	0.0	9
53	15	2.0	9
58	15	5.2	9
47	15	8.2	9
70	15	8.5	9
6	15	8.6	9
7	15	10.9	9
67	15	11.1	9
30	15	11.8	9
52	15	12.3	9
16	16	0.0	5
31	16	2.6	5
36	16	4.1	5
17	16	6.5	5
88	16	10.2	5
67	16	15.1	5
83	16	15.2	5
6	16	16.5	5
81	16	16.8	5
28	16	17.0	5
17	17	0.0	10
36	17	12.8	10
16	17	12.9	10
31	17	13.5	10
88	17	23.1	10
71	17	38.7	10
55	17	40.4	10
28	17	42.7	10
67	17	43.0	10
83	17	43.4	10
18	18	0.0	6
86	18	3.1	6
25	18	6.5	6
61	18	7.3	6
57	18	7.9	6
82	18	8.0	6
14	18	8.5	6
12	18	9.1	6
71	18	10.0	6
55	18	10.2	6
19	19	0.0	33
8	19	16.6	33
29	19	20.8	33
80	19	23.5	33
59	19	38.7	33
40	19	44.5	33
35	19	51.9	33
65	19	58.8	33
33	19	60.4	33
13	19	62.2	33
20	20	0.0	5
89	20	2.7	5
3	20	3.4	5
77	20	3.6	5
79	20	5.1	5
63	20	6.3	5
84	20	7.3	5
74	20	7.9	5
10	20	7.9	5
100	20	9.5	5
21	21	0.0	15
85	21	11.6	15
45	21	16.2	15
26	21	19.0	15
9	21	22.6	15
49	21	25.6	15
56	21	25.7	15
69	21	25.8	15
62	21	32.6	15
4	21	35.8	15
22	22	0.0	12
5	22	5.7	12
73	22	7.3	12
4	22	8.4	12
93	22	8.4	12
51	22	8.7	12
90	22	11.4	12
54	22	13.5	12
100	22	15.9	12
60	22	16.6	12
23	23	0.0	35
34	23	12.5	35
72	23	31.2	35
68	23	47.9	35
96	23	48.7	35
66	23	52.7	35
