
Code
Dimension   Fixed Cost    Capacity
100	1163	115
Facility	Client	Transportation Cost	Demand
1	1	0.0	34
91	1	56.1	34
76	1	56.5	34
63	1	71.3	34
71	1	94.5	34
25	1	104.2	34
30	1	104.6	34
22	1	114.7	34
45	1	115.6	34
75	1	120.5	34
2	2	0.0	12
90	2	9.0	12
73	2	11.4	12
49	2	13.1	12
55	2	17.4	12
43	2	17.5	12
83	2	19.4	12
60	2	20.1	12
16	2	22.4	12
61	2	23.6	12
3	3	0.0	15
29	3	7.0	15
12	3	21.7	15
40	3	24.6	15
80	3	25.1	15
36	3	25.3	15
68	3	26.1	15
50	3	29.3	15
62	3	30.4	15
47	3	31.2	15
4	4	0.0	9
24	4	6.4	9
57	4	7.1	9
26	4	9.2	9
50	4	9.4	9
74	4	10.6	9
47	4	12.4	9
9	4	12.5	9
6	4	13.2	9
15	4	14.3	9
5	5	0.0	12
86	5	8.8	12
96	5	13.0	12
7	5	13.4	12
35	5	15.1	12
78	5	21.7	12
38	5	24.1	12
89	5	24.8	12
33	5	25.0	12
10	5	25.9	12
6	6	0.0	19
56	6	10.1	19
57	6	13.9	19
11	6	22.2	19
24	6	22.6	19
15	6	23.5	19
100	6	24.1	19
26	6	24.2	19
74	6	24.4	19
58	6	25.0	19
7	7	0.0	22
35	7	13.0	22
38	7	21.8	22
78	7	24.0	22
5	7	24.6	22
86	7	25.5	22
20	7	35.4	22
96	7	35.4	22
89	7	41.4	22
34	7	42.3	22
8	8	0.0	34
95	8	7.0	34
17	8	34.2	34
16	8	45.6	34
99	8	52.1	34
83	8	53.6	34
66	8	54.6	34
37	8	64.2	34
51	8	66.3	34
69	8	66.6	34
9	9	0.0	11
94	9	10.6	11
88	9	13.9	11
4	9	15.3	11
14	9	15.8	11
19	9	17.8	11
28	9	18.0	11
57	9	18.8	11
81	9	19.5	11
31	9	19.6	11
10	10	0.0	29
39	10	3.6	29
52	10	13.4	29
64	10	22.5	29
20	10	29.8	29
23	10	29.8	29
96	10	35.9	29
78	10	36.5	29
