
Code
Dimension   Fixed Cost    Capacity
50	1133	108
Facility	Client	Transportation Cost	Demand
1	1	0.0	34
5	1	42.5	34
20	1	44.1	34
23	1	46.0	34
49	1	59.1	34
2	2	0.0	5
18	2	8.0	5
25	2	8.1	5
15	2	8.1	5
27	2	9.6	5
3	3	0.0	25
30	3	30.4	25
20	3	31.4	25
5	3	32.2	25
26	3	55.1	25
4	4	0.0	8
11	4	4.4	8
13	4	5.2	8
17	4	8.5	8
8	4	10.3	8
5	5	0.0	5
20	5	0.7	5
1	5	6.3	5
3	5	6.4	5
23	5	11.3	5
6	6	0.0	6
39	6	0.8	6
33	6	6.7	6
14	6	7.3	6
35	6	11.5	6
7	7	0.0	23
32	7	19.0	23
37	7	21.1	23
21	7	63.3	23
24	7	65.4	23
8	8	0.0	8
24	8	6.5	8
13	8	10.2	8
4	8	10.3	8
11	8	12.2	8
9	9	0.0	8
41	9	3.1	8
48	9	5.6	8
22	9	9.9	8
43	9	10.8	8
10	10	0.0	7
34	10	2.4	7
35	10	5.4	7
49	10	8.2	7
23	10	9.5	7
11	11	0.0	31
13	11	10.1	31
4	11	17.0	31
17	11	46.7	31
8	11	47.1	31
12	12	0.0	6
26	12	3.2	6
45	12	6.4	6
38	12	7.9	6
21	12	9.3	6
13	13	0.0	20
11	13	6.5	20
4	13	12.9	20
8	13	25.5	20
24	13	32.8	20
14	14	0.0	13
33	14	3.3	13
6	14	15.7	13
48	14	16.4	13
39	14	17.0	13
15	15	0.0	21
27	15	20.4	21
25	15	26.6	21
2	15	34.2	21
31	15	41.8	21
16	16	0.0	19
23	16	23.3	19
10	16	30.8	19
28	16	32.7	19
49	16	33.7	19
17	17	0.0	9
4	17	9.6	9
11	17	13.6	9
24	17	14.0	9
13	17	15.3	9
18	18	0.0	29
2	18	46.1	29
1	18	53.5	29
5	18	69.5	29
20	18	73.2	29
19	19	0.0	8
47	19	7.8	8
36	19	8.0	8
43	19	9.2	8
22	19	14.0	8
20	20	0.0	34
5	20	4.6	34
3	20	42.7	34
1	20	44.1	34
23	20	75.7	34
21	21	0.0	8
38	21	2.1	8
45	21	9.0	8
12	21	12.5	8
37	21	14.7	8
22	22	0.0	24
43	22	20.9	24
41	22	27.8	24
9	22	29.6	24
11	22	36.6	24
23	23	0.0	32
49	23	21.3	32
16	23	39.3	32
1	23	43.3	32
10	23	43.4	32
24	24	0.0	19
8	24	15.5	19
4	24	24.6	19
17	24	29.6	19
13	24	31.1	19
25	25	0.0	27
27	25	15.5	27
15	25	34.2	27
2	25	43.6	27
49	25	45.7	27
26	26	0.0	15
12	26	7.9	15
45	26	22.3	15
38	26	27.7	15
21	26	31.3	15
27	27	0.0	19
25	27	10.9	19
15	27	18.4	19
2	27	36.5	19
49	27	39.2	19
28	28	0.0	14
29	28	7.3	14
45	28	21.7	14
16	28	24.1	14
8	28	29.1	14
29	29	0.0	18
28	29	9.4	18
8	29	30.6	18
16	29	32.0	18
45	29	33.9	18
30	30	0.0	17
3	30	20.7	17
5	30	39.4	17
20	30	39.7	17
26	30	48.6	17
31	31	0.0	31
42	31	31.5	31
15	31	61.7	31
46	31	78.9	31
27	31	79.9	31
32	32	0.0	7
37	32	1.7	7
7	32	5.8	7
21	32	13.8	7
38	32	15.4	7
33	33	0.0	33
14	33	8.4	33
6	33	36.7	33
44	33	40.5	33
39	33	40.5	33
34	34	0.0	20
10	34	6.7	20
35	34	11.4	20
49	34	27.4	20
23	34	33.1	20
35	35	0.0	18
34	35	10.2	18
10	35	13.8	18
49	35	22.5	18
23	35	31.3	18
36	36	0.0	17
47	36	6.6	17
19	36	17.1	17
43	36	21.0	17
50	36	28.7	17
37	37	0.0	9
32	37	2.2	9
7	37	8.2	9
21	37	16.5	9
38	37	18.7	9
38	38	0.0	18
21	38	4.8	18
45	38	15.8	18
12	38	23.8	18
26	38	33.2	18
39	39	0.0	17
6	39	2.4	17
33	39	20.9	17
14	39	22.2	17
35	39	30.6	17
40	40	0.0	10
50	40	6.1	10
44	40	8.4	10
33	40	19.8	10
36	40	20.3	10
41	41	0.0	29
9	41	11.3	29
48	41	21.6	29
43	41	30.2	29
22	41	33.7	29
42	42	0.0	8
31	42	8.1	8
46	42	12.6	8
15	42	17.8	8
27	42	19.3	8
43	43	0.0	18
22	43	15.7	18
41	43	18.7	18
19	43	20.8	18
36	43	22.2	18
44	44	0.0	24
40	44	20.3	24
33	44	29.4	24
14	44	31.3	24
48	44	32.3	24
45	45	0.0	30
38	45	26.4	30
12	45	31.9	30
21	45	33.8	30
26	45	44.6	30
46	46	0.0	31
42	46	49.0	31
39	46	61.6	31
6	46	63.9	31
27	46	73.3	31
47	47	0.0	14
36	47	5.4	14
19	47	13.7	14
43	47	21.5	14
50	47	25.9	14
48	48	0.0	18
9	48	12.6	18
41	48	13.4	18
14	48	22.7	18
44	48	24.3	18
49	49	0.0	11
23	49	7.3	11
10	49	12.9	11
35	49	13.7	11
34	49	15.0	11
50	50	0.0	30
40	50	18.3	30
44	50	41.1	30
36	50	50.6	30
47	50	55.4	30
