
Code
Dimension   Fixed Cost    Capacity
50	1183	115
Facility	Client	Transportation Cost	Demand
1	1	0.0	16
50	1	16.4	16
26	1	17.3	16
22	1	22.9	16
9	1	25.3	16
2	2	0.0	33
22	2	43.6	33
21	2	43.7	33
50	2	45.4	33
1	2	63.9	33
3	3	0.0	24
11	3	21.7	24
30	3	36.2	24
34	3	36.7	24
42	3	49.3	24
4	4	0.0	5
50	4	4.2	5
23	4	5.6	5
18	4	6.6	5
25	4	6.6	5
5	5	0.0	25
32	5	21.2	25
8	5	27.7	25
42	5	28.2	25
10	5	42.2	25
6	6	0.0	32
28	6	75.9	32
21	6	83.8	32
18	6	87.3	32
45	6	93.5	32
7	7	0.0	29
20	7	3.1	29
27	7	7.5	29
44	7	22.1	29
13	7	24.0	29
8	8	0.0	22
35	8	23.5	22
5	8	24.4	22
32	8	35.4	22
10	8	45.0	22
9	9	0.0	5
31	9	2.3	5
26	9	7.7	5
1	9	7.9	5
15	9	8.4	5
10	10	0.0	13
16	10	8.3	13
41	10	14.0	13
42	10	14.5	13
29	10	20.5	13
11	11	0.0	7
3	11	6.3	7
34	11	8.8	7
49	11	11.7	7
30	11	12.7	7
12	12	0.0	27
19	12	20.9	27
24	12	28.3	27
38	12	28.5	27
14	12	30.4	27
13	13	0.0	19
27	13	11.9	19
43	13	12.2	19
7	13	15.7	19
20	13	17.5	19
14	14	0.0	8
12	14	9.0	8
40	14	9.2	8
22	14	10.4	8
38	14	13.1	8
15	15	0.0	32
17	15	42.8	32
26	15	45.4	32
9	15	53.5	32
31	15	55.1	32
16	16	0.0	23
41	16	11.3	23
10	16	14.6	23
35	16	38.4	23
42	16	39.9	23
17	17	0.0	35
15	17	46.8	35
33	17	47.7	35
48	17	85.2	35
26	17	86.8	35
18	18	0.0	8
28	18	3.5	8
25	18	6.2	8
37	18	9.3	8
4	18	10.6	8
19	19	0.0	35
12	19	27.1	35
24	19	39.2	35
38	19	53.6	35
48	19	59.5	35
20	20	0.0	15
7	20	1.6	15
27	20	4.8	15
44	20	10.6	15
13	20	13.8	15
21	21	0.0	18
2	21	23.8	18
18	21	35.0	18
28	21	36.8	18
50	21	38.3	18
22	22	0.0	19
14	22	24.7	19
2	22	25.1	19
1	22	27.3	19
50	22	32.4	19
23	23	0.0	19
25	23	18.4	19
4	23	21.4	19
37	23	21.5	19
44	23	28.0	19
24	24	0.0	24
38	24	16.7	24
48	24	20.7	24
12	24	25.2	24
19	24	26.9	24
25	25	0.0	20
37	25	9.4	20
18	25	15.6	20
28	25	19.1	20
23	25	19.3	20
26	26	0.0	8
1	26	8.6	8
40	26	10.6	8
15	26	11.4	8
9	26	12.4	8
27	27	0.0	30
7	27	7.7	30
20	27	9.6	30
13	27	18.7	30
44	27	30.5	30
28	28	0.0	14
18	28	6.0	14
25	28	13.4	14
37	28	16.6	14
4	28	24.5	14
29	29	0.0	33
10	29	52.0	33
16	29	58.6	33
31	29	65.7	33
33	29	67.3	33
30	30	0.0	20
46	30	18.0	20
36	30	19.3	20
34	30	20.2	20
3	30	30.2	20
31	31	0.0	19
9	31	8.6	19
15	31	32.7	19
26	31	36.5	19
23	31	36.5	19
32	32	0.0	6
5	32	5.1	6
8	32	9.7	6
42	32	10.2	6
3	32	12.9	6
33	33	0.0	7
17	33	9.5	7
15	33	13.7	7
16	33	13.9	7
41	33	14.0	7
34	34	0.0	13
49	34	10.9	13
30	34	13.1	13
11	34	16.3	13
47	34	17.5	13
35	35	0.0	8
8	35	8.6	8
41	35	11.0	8
16	35	13.3	8
10	35	15.2	8
36	36	0.0	13
46	36	0.9	13
30	36	12.5	13
34	36	22.5	13
49	36	29.8	13
37	37	0.0	7
25	37	3.3	7
23	37	7.9	7
18	37	8.1	7
28	37	8.3	7
38	38	0.0	32
48	38	5.7	32
24	38	22.2	32
40	38	26.1	32
12	38	33.7	32
39	39	0.0	16
47	39	7.1	16
49	39	12.6	16
34	39	24.3	16
30	39	36.8	16
40	40	0.0	18
48	40	12.8	18
38	40	14.7	18
14	40	20.8	18
12	40	22.6	18
41	41	0.0	29
16	41	14.2	29
10	41	31.3	29
35	41	39.8	29
33	41	58.2	29
42	42	0.0	17
10	42	19.0	17
5	42	19.1	17
32	42	28.8	17
16	42	29.5	17
43	43	0.0	10
13	43	6.4	10
45	43	10.2	10
27	43	11.8	10
7	43	14.2	10
44	44	0.0	34
20	44	24.1	34
7	44	25.9	34
27	44	34.6	34
23	44	50.0	34
45	45	0.0	6
43	45	6.1	6
13	45	6.8	6
37	45	8.7	6
27	45	10.4	6
46	46	0.0	25
36	46	1.7	25
30	46	22.5	25
34	46	41.7	25
49	46	55.8	25
47	47	0.0	27
39	47	12.0	27
49	47	14.0	27
34	47	36.4	27
11	47	56.8	27
48	48	0.0	17
38	48	3.0	17
40	48	12.1	17
24	48	14.7	17
12	48	20.1	17
49	49	0.0	12
47	49	6.2	12
39	49	9.5	12
34	49	10.0	12
11	49	20.0	12
50	50	0.0	32
4	50	26.8	32
1	50	32.9	32
2	50	44.0	32
22	50	54.5	32
