
Code
Dimension   Fixed Cost    Capacity
50	1143	111
Facility	Client	Transportation Cost	Demand
1	1	0.0	7
50	1	5.4	7
6	1	6.9	7
48	1	7.5	7
34	1	9.2	7
2	2	0.0	16
45	2	23.9	16
13	2	31.6	16
33	2	31.9	16
40	2	33.5	16
3	3	0.0	12
21	3	14.7	12
38	3	18.3	12
28	3	23.0	12
15	3	24.3	12
4	4	0.0	15
25	4	6.0	15
9	4	6.0	15
37	4	25.2	15
26	4	34.4	15
5	5	0.0	5
35	5	2.5	5
42	5	2.6	5
20	5	5.2	5
46	5	5.3	5
6	6	0.0	7
32	6	6.3	7
1	6	6.9	7
48	6	7.5	7
24	6	8.1	7
7	7	0.0	16
39	7	4.9	16
32	7	13.6	16
47	7	16.0	16
12	7	20.0	16
8	8	0.0	26
10	8	15.6	26
31	8	21.7	26
20	8	27.5	26
36	8	27.7	26
9	9	0.0	6
4	9	2.4	6
25	9	2.9	6
37	9	12.5	6
26	9	15.8	6
10	10	0.0	14
8	10	8.4	14
20	10	19.9	14
31	10	20.0	14
42	10	20.1	14
11	11	0.0	16
27	11	19.5	16
34	11	26.4	16
20	11	27.4	16
29	11	28.1	16
12	12	0.0	6
39	12	6.5	6
7	12	7.5	6
47	12	8.4	6
49	12	10.1	6
13	13	0.0	23
40	13	3.0	23
30	13	11.0	23
45	13	11.2	23
18	13	21.8	23
14	14	0.0	18
26	14	12.7	18
37	14	23.9	18
23	14	30.7	18
43	14	42.0	18
15	15	0.0	14
38	15	9.7	14
28	15	10.3	14
21	15	17.0	14
3	15	28.3	14
16	16	0.0	31
41	16	34.3	31
22	16	45.2	31
2	16	80.6	31
19	16	93.3	31
17	17	0.0	5
36	17	4.9	5
29	17	5.3	5
34	17	5.4	5
31	17	6.4	5
18	18	0.0	27
40	18	23.9	27
24	18	24.7	27
13	18	25.6	27
30	18	31.1	27
19	19	0.0	9
21	19	15.3	9
22	19	17.2	9
47	19	18.3	9
28	19	19.3	9
20	20	0.0	28
42	20	15.1	28
35	20	16.6	28
5	20	29.4	28
8	20	29.6	28
21	21	0.0	5
38	21	2.6	5
28	21	3.8	5
15	21	6.1	5
3	21	6.1	5
22	22	0.0	9
41	22	3.8	9
16	22	13.1	9
47	22	17.1	9
19	22	17.2	9
23	23	0.0	15
26	23	17.3	15
14	23	25.6	15
37	23	36.9	15
25	23	39.6	15
24	24	0.0	22
18	24	20.2	22
32	24	22.8	22
6	24	25.6	22
50	24	29.9	22
25	25	0.0	32
4	25	12.8	32
9	25	15.7	32
37	25	58.8	32
26	25	70.3	32
26	26	0.0	5
14	26	3.5	5
23	26	5.8	5
37	26	6.8	5
25	26	11.0	5
27	27	0.0	18
44	27	15.6	18
11	27	21.9	18
50	27	30.2	18
30	27	33.0	18
28	28	0.0	18
38	28	7.7	18
15	28	13.3	18
21	28	13.7	18
3	28	34.5	18
29	29	0.0	31
31	29	16.1	31
34	29	22.0	31
36	29	29.2	31
17	29	32.6	31
30	30	0.0	32
40	30	12.8	32
13	30	15.4	32
33	30	22.8	32
45	30	25.6	32
31	31	0.0	12
29	31	6.2	12
36	31	8.1	12
8	31	10.0	12
20	31	14.3	12
32	32	0.0	28
39	32	23.4	28
7	32	23.8	28
6	32	25.4	28
24	32	29.1	28
33	33	0.0	18
30	33	12.8	18
40	33	19.0	18
13	33	19.4	18
45	33	19.8	18
34	34	0.0	16
29	34	11.3	16
17	34	17.2	16
31	34	19.6	16
50	34	19.6	16
35	35	0.0	18
42	35	4.6	18
5	35	9.0	18
20	35	10.7	18
46	35	25.7	18
36	36	0.0	34
31	36	23.0	34
29	36	32.0	34
17	36	33.0	34
8	36	36.2	34
37	37	0.0	25
14	37	33.2	25
26	37	34.1	25
4	37	42.0	25
25	37	45.9	25
38	38	0.0	10
28	38	4.3	10
21	38	5.2	10
15	38	6.9	10
3	38	15.2	10
39	39	0.0	22
7	39	6.7	22
32	39	18.4	22
12	39	23.7	22
47	39	26.4	22
40	40	0.0	22
13	40	2.9	22
30	40	8.8	22
45	40	13.4	22
18	40	19.5	22
41	41	0.0	6
22	41	2.6	6
16	41	6.6	6
47	41	13.5	6
19	41	13.9	6
42	42	0.0	19
35	42	4.9	19
5	42	10.0	19
20	42	10.2	19
46	42	24.0	19
43	43	0.0	32
48	43	49.4	32
17	43	62.4	32
49	43	66.1	32
14	43	74.7	32
44	44	0.0	32
27	44	27.7	32
30	44	32.1	32
33	44	39.4	32
40	44	41.4	32
45	45	0.0	23
13	45	11.2	23
40	45	14.0	23
30	45	18.4	23
33	45	25.3	23
46	46	0.0	32
5	46	33.8	32
42	46	40.4	32
35	46	45.6	32
10	46	47.8	32
47	47	0.0	15
7	47	15.0	15
39	47	18.0	15
12	47	20.9	15
32	47	27.2	15
48	48	0.0	9
6	48	9.6	9
1	48	9.7	9
17	48	12.3	9
49	48	13.8	9
49	49	0.0	35
6	49	48.9	35
39	49	51.6	35
48	49	53.8	35
32	49	54.4	35
50	50	0.0	30
1	50	23.1	30
34	50	36.8	30
24	50	40.7	30
44	50	46.3	30
