
Code
Dimension   Fixed Cost    Capacity
50	1249	131
Facility	Client	Transportation Cost	Demand
1	1	0.0	31
15	1	34.4	31
18	1	44.9	31
23	1	50.8	31
31	1	61.8	31
2	2	0.0	23
30	2	11.9	23
48	2	22.6	23
3	2	22.8	23
17	2	35.3	23
3	3	0.0	7
48	3	2.4	7
14	3	6.3	7
17	3	6.4	7
2	3	6.9	7
4	4	0.0	17
19	4	8.9	17
32	4	10.1	17
35	4	15.5	17
8	4	24.6	17
5	5	0.0	22
24	5	4.1	22
11	5	18.4	22
25	5	31.0	22
45	5	44.5	22
6	6	0.0	22
16	6	20.3	22
30	6	28.1	22
41	6	35.3	22
2	6	38.4	22
7	7	0.0	8
49	7	3.6	8
35	7	16.2	8
40	7	17.6	8
19	7	18.4	8
8	8	0.0	35
37	8	38.0	35
26	8	38.9	35
46	8	46.0	35
4	8	50.7	35
9	9	0.0	15
27	9	10.0	15
22	9	15.2	15
43	9	19.7	15
33	9	25.2	15
10	10	0.0	18
12	10	12.4	18
42	10	13.0	18
33	10	26.1	18
45	10	27.4	18
11	11	0.0	18
5	11	15.0	18
24	11	18.4	18
25	11	32.1	18
45	11	43.4	18
12	12	0.0	12
10	12	8.3	12
45	12	10.9	12
42	12	11.3	12
38	12	20.2	12
13	13	0.0	29
34	13	17.5	29
36	13	68.7	29
17	13	82.9	29
6	13	103.3	29
14	14	0.0	12
48	14	10.4	12
3	14	10.8	12
50	14	13.8	12
17	14	16.7	12
15	15	0.0	28
23	15	14.8	28
18	15	22.4	28
1	15	31.1	28
9	15	67.6	28
16	16	0.0	7
6	16	6.4	7
21	16	7.4	7
41	16	8.1	7
28	16	10.9	7
17	17	0.0	15
36	17	10.9	15
3	17	13.6	15
48	17	18.7	15
14	17	20.9	15
18	18	0.0	28
15	18	22.4	28
23	18	25.4	28
1	18	40.5	28
9	18	47.7	28
19	19	0.0	35
35	19	14.0	35
4	19	18.2	35
32	19	38.8	35
8	19	50.9	35
20	20	0.0	15
40	20	5.7	15
28	20	10.6	15
44	20	22.8	15
29	20	26.3	15
21	21	0.0	6
41	21	6.3	6
16	21	6.4	6
44	21	9.3	6
28	21	10.8	6
22	22	0.0	7
33	22	4.6	7
27	22	5.9	7
9	22	7.1	7
43	22	8.4	7
23	23	0.0	17
15	23	9.0	17
18	23	15.4	17
1	23	27.9	17
27	23	43.7	17
24	24	0.0	16
5	24	3.0	16
11	24	16.3	16
25	24	22.0	16
45	24	31.7	16
25	25	0.0	30
24	25	41.3	30
5	25	42.3	30
11	25	53.5	30
38	25	95.0	30
26	26	0.0	29
37	26	0.8	29
8	26	32.3	29
32	26	35.3	29
4	26	45.8	29
27	27	0.0	33
43	27	21.5	33
9	27	22.0	33
22	27	27.7	33
33	27	47.0	33
28	28	0.0	17
20	28	12.0	17
40	28	13.1	17
44	28	15.3	17
29	28	21.1	17
29	29	0.0	31
44	29	13.9	31
28	29	38.5	31
46	29	40.8	31
8	29	46.8	31
30	30	0.0	22
2	30	11.3	22
6	30	28.1	22
3	30	32.9	22
48	30	33.0	22
31	31	0.0	18
1	31	35.9	18
19	31	36.3	18
4	31	37.3	18
35	31	39.2	18
32	32	0.0	31
4	32	18.5	31
19	32	34.4	31
37	32	37.6	31
26	32	37.7	31
33	33	0.0	14
22	33	9.3	14
27	33	20.0	14
10	33	20.3	14
43	33	21.9	14
34	34	0.0	26
13	34	15.7	26
36	34	46.6	26
17	34	58.7	26
3	34	80.7	26
35	35	0.0	35
19	35	14.0	35
4	35	31.8	35
8	35	51.3	35
32	35	51.9	35
36	36	0.0	32
17	36	23.2	32
3	36	51.7	32
34	36	57.3	32
50	36	60.0	32
37	37	0.0	6
26	37	0.2	6
8	37	6.5	6
32	37	7.3	6
4	37	9.4	6
38	38	0.0	27
45	38	22.1	27
50	38	41.5	27
12	38	45.4	27
14	38	50.0	27
39	39	0.0	34
47	39	20.5	34
46	39	50.4	34
37	39	69.8	34
26	39	70.0	34
40	40	0.0	7
20	40	2.7	7
28	40	5.4	7
44	40	9.8	7
29	40	10.8	7
41	41	0.0	27
21	41	28.4	27
16	41	31.1	27
6	41	43.3	27
44	41	68.8	27
42	42	0.0	33
10	42	23.9	33
12	42	31.0	33
33	42	56.6	33
22	42	58.0	33
43	43	0.0	28
27	43	18.2	28
22	43	33.5	28
9	43	36.8	28
33	43	43.8	28
44	44	0.0	17
29	44	7.6	17
28	44	15.3	17
40	44	23.7	17
46	44	25.3	17
45	45	0.0	26
38	45	21.3	26
12	45	23.7	26
10	45	39.6	26
42	45	47.7	26
46	46	0.0	32
47	46	30.7	32
8	46	42.0	32
29	46	42.2	32
39	46	47.4	32
47	47	0.0	29
39	47	17.5	29
46	47	27.8	29
8	47	45.1	29
37	47	48.4	29
48	48	0.0	35
3	48	11.9	35
14	48	30.3	35
2	48	34.4	35
17	48	43.6	35
49	49	0.0	12
7	49	5.4	12
35	49	19.9	12
40	49	22.5	12
19	49	23.7	12
50	50	0.0	22
14	50	25.3	22
38	50	33.8	22
17	50	40.0	22
3	50	41.1	22
