
Code
Dimension   Fixed Cost    Capacity
50	1180	118
Facility	Client	Transportation Cost	Demand
1	1	0.0	16
7	1	30.6	16
34	1	31.6	16
48	1	32.1	16
33	1	34.1	16
2	2	0.0	18
44	2	6.1	18
27	2	7.5	18
21	2	16.7	18
9	2	19.8	18
3	3	0.0	9
13	3	2.9	9
49	3	16.8	9
12	3	19.0	9
44	3	20.6	9
4	4	0.0	6
34	4	8.4	6
44	4	8.8	6
49	4	9.2	6
48	4	9.4	6
5	5	0.0	27
6	5	57.3	27
19	5	67.4	27
3	5	69.6	27
13	5	78.3	27
6	6	0.0	27
19	6	15.0	27
11	6	29.0	27
20	6	51.2	27
5	6	57.3	27
7	7	0.0	22
35	7	26.7	22
26	7	31.4	22
22	7	34.5	22
1	7	42.1	22
8	8	0.0	12
12	8	9.1	12
25	8	9.3	12
10	8	16.8	12
49	8	17.7	12
9	9	0.0	10
21	9	3.4	10
27	9	7.8	10
42	9	10.7	10
2	9	11.0	10
10	10	0.0	27
12	10	24.5	27
25	10	30.8	27
48	10	31.1	27
49	10	31.4	27
11	11	0.0	16
19	11	14.6	16
6	11	17.2	16
20	11	18.3	16
41	11	38.8	16
12	12	0.0	30
49	12	22.4	30
8	12	22.7	30
10	12	27.3	30
25	12	32.7	30
13	13	0.0	15
3	13	4.8	15
49	13	23.5	15
12	13	28.2	15
4	13	30.8	15
14	14	0.0	29
18	14	17.6	29
24	14	25.1	29
29	14	36.6	29
47	14	62.6	29
15	15	0.0	7
26	15	6.0	7
46	15	11.2	7
40	15	12.1	7
16	15	12.5	7
16	16	0.0	16
40	16	1.1	16
25	16	13.7	16
8	16	24.3	16
15	16	28.5	16
17	17	0.0	28
43	17	19.4	28
22	17	37.0	28
35	17	54.4	28
7	17	80.8	28
18	18	0.0	9
24	18	4.5	9
14	18	5.5	9
29	18	7.2	9
47	18	14.1	9
19	19	0.0	8
6	19	4.4	8
11	19	7.3	8
20	19	11.3	8
5	19	20.0	8
20	20	0.0	27
11	20	30.9	27
41	20	37.6	27
19	20	38.2	27
6	20	51.2	27
21	21	0.0	25
9	21	8.4	25
27	21	18.0	25
2	21	23.3	25
44	21	28.1	25
22	22	0.0	20
35	22	15.3	20
17	22	26.4	20
7	22	31.3	20
43	22	31.4	20
23	23	0.0	9
33	23	6.1	9
30	23	15.3	9
34	23	17.0	9
28	23	20.4	9
24	24	0.0	5
18	24	2.5	5
14	24	4.3	5
29	24	5.9	5
47	24	7.0	5
25	25	0.0	25
8	25	19.4	25
40	25	21.3	25
16	25	21.4	25
12	25	27.3	25
26	26	0.0	20
15	26	17.0	20
7	26	28.6	20
22	26	40.0	20
38	26	42.2	20
27	27	0.0	25
2	27	10.5	25
44	27	10.8	25
21	27	18.0	25
9	27	19.5	25
28	28	0.0	22
30	28	13.2	22
42	28	16.4	22
9	28	33.3	22
21	28	40.7	22
29	29	0.0	11
18	29	8.8	11
24	29	13.0	11
14	29	13.9	11
39	29	14.6	11
30	30	0.0	32
28	30	19.1	32
42	30	42.9	32
23	30	54.3	32
9	30	62.4	32
31	31	0.0	26
39	31	6.1	26
47	31	34.4	26
29	31	35.2	26
37	31	35.8	26
32	32	0.0	29
41	32	47.7	29
31	32	51.2	29
39	32	57.8	29
29	32	61.3	29
33	33	0.0	28
23	33	19.0	28
34	33	54.5	28
1	33	59.7	28
30	33	65.0	28
34	34	0.0	34
48	34	46.5	34
4	34	47.5	34
23	34	64.2	34
33	34	66.2	34
35	35	0.0	7
22	35	5.4	7
7	35	8.5	7
17	35	13.6	7
43	35	13.7	7
36	36	0.0	13
45	36	2.3	13
47	36	13.7	13
50	36	14.8	13
46	36	16.8	13
37	37	0.0	35
41	37	29.8	35
31	37	48.2	35
39	37	51.3	35
16	37	71.1	35
38	38	0.0	19
46	38	21.5	19
50	38	24.8	19
36	38	32.2	19
45	38	35.4	19
39	39	0.0	14
31	39	3.3	14
47	39	15.3	14
29	39	18.6	14
37	39	20.5	14
40	40	0.0	32
16	40	2.2	32
25	40	27.3	32
8	40	49.3	32
15	40	55.1	32
41	41	0.0	5
37	41	4.3	5
20	41	7.0	5
31	41	8.2	5
32	41	8.2	5
42	42	0.0	32
28	42	23.9	32
9	42	34.4	32
30	42	42.9	32
21	42	44.5	32
43	43	0.0	26
17	43	18.0	26
22	43	40.8	26
35	43	51.0	26
7	43	80.1	26
44	44	0.0	21
2	44	7.1	21
27	44	9.1	21
21	44	23.6	21
9	44	25.4	21
45	45	0.0	27
36	45	4.8	27
47	45	24.1	27
50	45	33.0	27
46	45	37.6	27
46	46	0.0	26
50	46	6.1	26
38	46	29.4	26
36	46	33.5	26
45	46	36.2	26
47	47	0.0	14
45	47	12.5	14
36	47	14.8	14
39	47	15.3	14
31	47	18.5	14
48	48	0.0	11
10	48	12.7	11
49	48	14.1	11
34	48	15.1	11
4	48	17.3	11
49	49	0.0	16
12	49	12.0	16
10	49	18.6	16
48	49	20.5	16
8	49	23.6	16
50	50	0.0	16
46	50	3.7	16
36	50	18.3	16
45	50	19.6	16
38	50	20.9	16
