
Code
Dimension   Fixed Cost    Capacity
80	1177	116
Facility	Client	Transportation Cost	Demand
1	1	0.0	31
54	1	3.7	31
36	1	17.1	31
68	1	25.5	31
72	1	27.3	31
12	1	42.3	31
3	1	47.8	31
19	1	49.3	31
2	2	0.0	15
80	2	11.4	15
69	2	14.9	15
9	2	15.6	15
17	2	16.3	15
58	2	21.0	15
23	2	26.5	15
60	2	26.6	15
3	3	0.0	6
35	3	3.1	6
18	3	4.2	6
21	3	4.3	6
36	3	7.5	6
58	3	8.2	6
1	3	9.3	6
30	3	9.7	6
4	4	0.0	5
61	4	3.7	5
59	4	4.1	5
11	4	5.0	5
7	4	7.9	5
22	4	10.0	5
64	4	12.4	5
38	4	12.6	5
5	5	0.0	5
45	5	3.1	5
19	5	3.6	5
52	5	3.6	5
39	5	4.6	5
24	5	4.9	5
12	5	5.3	5
78	5	6.7	5
6	6	0.0	25
75	6	22.1	25
24	6	27.7	25
28	6	28.3	25
27	6	30.5	25
45	6	35.0	25
52	6	38.2	25
67	6	41.7	25
7	7	0.0	10
22	7	5.7	10
11	7	7.3	10
64	7	11.2	10
61	7	13.6	10
59	7	14.5	10
38	7	14.5	10
4	7	15.8	10
8	8	0.0	20
44	8	12.0	20
74	8	22.6	20
16	8	26.6	20
79	8	29.2	20
34	8	33.2	20
14	8	36.6	20
27	8	43.9	20
9	9	0.0	26
2	9	27.1	26
69	9	34.1	26
10	9	38.7	26
65	9	41.4	26
60	9	41.8	26
62	9	42.7	26
48	9	44.6	26
10	10	0.0	19
62	10	11.4	19
20	10	12.0	19
49	10	23.3	19
9	10	28.3	19
26	10	31.8	19
67	10	32.6	19
56	10	34.2	19
11	11	0.0	22
7	11	16.1	22
4	11	22.0	22
61	11	25.0	22
59	11	27.6	22
22	11	28.1	22
64	11	32.6	22
38	11	34.2	22
12	12	0.0	13
72	12	9.6	13
19	12	12.9	13
5	12	13.9	13
39	12	15.7	13
54	12	16.4	13
37	12	17.3	13
1	12	17.7	13
13	13	0.0	10
38	13	3.3	10
64	13	6.3	10
7	13	16.8	10
11	13	18.6	10
22	13	19.3	10
4	13	28.4	10
61	13	29.3	10
14	14	0.0	13
33	14	7.2	13
79	14	10.4	13
44	14	17.1	13
22	14	18.5	13
28	14	18.8	13
27	14	19.2	13
16	14	23.5	13
15	15	0.0	10
23	15	5.4	10
53	15	12.4	10
17	15	15.7	10
80	15	17.4	10
58	15	21.1	10
70	15	21.7	10
2	15	22.9	10
16	16	0.0	19
34	16	15.4	19
44	16	18.4	19
79	16	19.4	19
27	16	21.9	19
74	16	23.2	19
28	16	24.5	19
8	16	25.2	19
17	17	0.0	17
80	17	5.5	17
58	17	11.3	17
53	17	12.1	17
23	17	18.0	17
2	17	18.5	17
69	17	24.3	17
15	17	26.6	17
18	18	0.0	6
21	18	0.1	6
35	18	3.6	6
3	18	4.2	6
30	18	10.5	6
43	18	10.6	6
58	18	10.9	6
36	18	11.7	6
19	19	0.0	34
39	19	8.4	34
52	19	20.2	34
45	19	23.5	34
5	19	24.4	34
78	19	33.6	34
12	19	33.6	34
47	19	42.6	34
20	20	0.0	29
10	20	18.3	29
62	20	32.9	29
25	20	36.0	29
26	20	39.3	29
49	20	51.7	29
50	20	52.4	29
56	20	55.1	29
21	21	0.0	31
18	21	0.6	31
35	21	18.3	31
3	21	22.1	31
30	21	55.1	31
43	21	55.1	31
58	21	56.4	31
36	21	60.9	31
22	22	0.0	23
7	22	13.1	23
11	22	29.4	23
64	22	30.0	23
33	22	32.1	23
14	22	32.7	23
61	22	36.4	23
59	22	38.0	23
23	23	0.0	27
15	23	14.5	27
53	23	24.6	27
17	23	28.5	27
80	23	32.7	27
58	23	44.5	27
2	23	47.6	27
70	23	55.7	27
24	24	0.0	5
5	24	4.9	5
40	24	4.9	5
76	24	5.4	5
6	24	5.5	5
45	24	5.7	5
52	24	6.6	5
19	24	8.2	5
25	25	0.0	12
66	25	14.7	12
20	25	14.9	12
50	25	16.5	12
26	25	18.2	12
63	25	21.6	12
10	25	22.5	12
77	25	23.1	12
26	26	0.0	17
73	26	20.5	17
65	26	23.0	17
20	26	23.0	17
63	26	24.0	17
55	26	24.4	17
25	26	25.8	17
10	26	28.4	17
27	27	0.0	23
28	27	3.3	23
75	27	12.3	23
79	27	20.8	23
16	27	26.5	23
6	27	28.1	23
33	27	28.5	23
29	27	34.0	23
28	28	0.0	8
27	28	1.1	8
75	28	4.5	8
79	28	7.5	8
6	28	9.1	8
33	28	9.3	8
16	28	10.3	8
14	28	11.6	8
29	29	0.0	30
56	29	2.3	30
67	29	21.6	30
75	29	32.7	30
47	29	38.5	30
27	29	44.3	30
78	29	45.3	30
62	29	45.3	30
30	30	0.0	29
43	30	4.9	29
72	30	43.3	29
3	30	47.1	29
18	30	51.0	29
21	30	51.6	29
1	30	52.1	29
54	30	53.7	29
