
Code
Dimension   Fixed Cost    Capacity
80	1182	116
Facility	Client	Transportation Cost	Demand
1	1	0.0	34
49	1	52.8	34
58	1	56.1	34
48	1	57.4	34
3	1	62.5	34
22	1	63.8	34
80	1	68.0	34
73	1	68.5	34
2	2	0.0	33
23	2	28.3	33
12	2	36.3	33
4	2	47.2	33
76	2	62.1	33
59	2	63.5	33
35	2	65.9	33
72	2	68.2	33
3	3	0.0	15
58	3	17.0	15
16	3	22.2	15
42	3	23.2	15
17	3	26.6	15
71	3	26.7	15
49	3	26.7	15
1	3	27.6	15
4	4	0.0	22
12	4	9.5	22
10	4	19.3	22
57	4	24.8	22
7	4	30.9	22
2	4	31.4	22
47	4	32.3	22
30	4	38.9	22
5	5	0.0	18
18	5	8.8	18
55	5	15.3	18
21	5	21.1	18
63	5	21.4	18
68	5	23.3	18
26	5	23.5	18
36	5	25.2	18
6	6	0.0	15
52	6	6.6	15
14	6	17.2	15
35	6	17.3	15
66	6	19.6	15
72	6	22.9	15
53	6	26.6	15
50	6	30.6	15
7	7	0.0	10
57	7	2.9	10
10	7	7.5	10
22	7	8.2	10
30	7	8.2	10
47	7	10.2	10
53	7	11.7	10
4	7	14.0	10
8	8	0.0	28
65	8	11.6	28
9	8	12.9	28
37	8	17.6	28
34	8	24.2	28
74	8	25.2	28
13	8	26.0	28
27	8	31.8	28
9	9	0.0	17
65	9	1.9	17
8	9	7.8	17
69	9	15.9	17
37	9	18.3	17
70	9	20.6	17
74	9	21.2	17
34	9	22.1	17
10	10	0.0	19
57	10	11.7	19
47	10	12.3	19
7	10	14.3	19
4	10	16.7	19
12	10	21.6	19
22	10	27.5	19
30	10	27.6	19
11	11	0.0	9
31	11	2.6	9
29	11	4.5	9
25	11	5.3	9
71	11	7.0	9
41	11	8.3	9
16	11	14.0	9
27	11	17.5	9
12	12	0.0	14
4	12	6.0	14
2	12	15.4	14
10	12	15.9	14
57	12	16.2	14
23	12	19.6	14
7	12	20.3	14
30	12	22.4	14
13	13	0.0	18
37	13	5.5	18
