
Code
Dimension   Fixed Cost    Capacity
35	1214	123
Facility	Client	Transportation Cost	Demand
1	1	0.0	23
17	1	33.4	23
21	1	41.2	23
2	2	0.0	18
5	2	22.5	18
20	2	25.6	18
3	3	0.0	13
9	3	3.0	13
32	3	17.0	13
4	4	0.0	33
15	4	42.1	33
8	4	54.1	33
5	5	0.0	21
21	5	13.3	21
12	5	17.5	21
6	6	0.0	7
35	6	2.0	7
20	6	2.2	7
7	7	0.0	34
13	7	25.6	34
31	7	47.4	34
8	8	0.0	22
4	8	36.0	22
35	8	37.6	22
9	9	0.0	14
3	9	3.2	14
32	9	15.4	14
10	10	0.0	7
30	10	6.2	7
24	10	6.2	7
11	11	0.0	32
27	11	55.1	32
28	11	76.3	32
12	12	0.0	35
5	12	29.2	35
21	12	39.5	35
13	13	0.0	18
7	13	13.5	18
21	13	30.9	18
14	14	0.0	14
23	14	7.6	14
18	14	24.0	14
15	15	0.0	31
4	15	39.6	31
19	15	60.8	31
16	16	0.0	28
33	16	43.8	28
28	16	53.0	28
17	17	0.0	7
1	17	10.2	7
23	17	11.5	7
18	18	0.0	21
29	18	35.7	21
14	18	36.1	21
19	19	0.0	5
24	19	8.8	5
15	19	9.8	5
20	20	0.0	9
35	20	0.9	9
6	20	2.8	9
21	21	0.0	12
5	21	7.6	12
12	21	13.5	12
22	22	0.0	23
27	22	41.9	23
23	22	44.2	23
23	23	0.0	29
14	23	15.8	29
17	23	47.8	29
24	24	0.0	12
30	24	7.3	12
10	24	10.7	12
25	25	0.0	25
9	25	33.8	25
3	25	36.9	25
26	26	0.0	32
32	26	16.5	32
34	26	39.5	32
27	27	0.0	13
29	27	19.4	13
11	27	22.4	13
28	28	0.0	32
16	28	60.5	32
11	28	76.3	32
29	29	0.0	34
27	29	50.6	34
18	29	57.8	34
30	30	0.0	20
24	30	12.1	20
10	30	17.8	20
31	31	0.0	18
7	31	25.1	18
17	31	33.0	18
32	32	0.0	24
26	32	12.4	24
9	32	26.4	24
33	33	0.0	10
16	33	15.6	10
25	33	18.9	10
34	34	0.0	11
32	34	13.5	11
26	34	13.6	11
35	35	0.0	34
20	35	3.4	34
6	35	9.9	34
