
Code
Dimension   Fixed Cost    Capacity
35	1208	121
Facility	Client	Transportation Cost	Demand
1	1	0.0	14
8	1	9.6	14
14	1	26.5	14
2	2	0.0	8
20	2	6.1	8
32	2	7.8	8
3	3	0.0	20
5	3	15.5	20
25	3	18.9	20
4	4	0.0	13
17	4	14.3	13
27	4	15.0	13
5	5	0.0	33
25	5	17.6	33
3	5	25.6	33
6	6	0.0	8
18	6	2.3	8
24	6	13.6	8
7	7	0.0	9
30	7	3.8	9
13	7	9.5	9
8	8	0.0	29
1	8	19.9	29
14	8	44.2	29
9	9	0.0	5
26	9	5.3	5
10	9	7.3	5
10	10	0.0	28
26	10	11.1	28
23	10	28.7	28
11	11	0.0	26
22	11	15.8	26
4	11	44.2	26
12	12	0.0	25
23	12	22.2	25
3	12	28.3	25
13	13	0.0	33
19	13	14.2	33
7	13	34.7	33
14	14	0.0	12
8	14	18.3	12
22	14	20.8	12
15	15	0.0	9
33	15	10.6	9
21	15	13.5	9
16	16	0.0	5
24	16	6.9	5
18	16	10.5	5
17	17	0.0	9
27	17	7.9	9
4	17	9.9	9
18	18	0.0	12
6	18	3.4	12
19	18	17.6	12
19	19	0.0	35
13	19	15.1	35
7	19	51.1	35
20	20	0.0	30
2	20	22.8	30
32	20	38.6	30
21	21	0.0	6
33	21	4.0	6
5	21	5.7	6
22	22	0.0	29
11	22	17.6	29
14	22	50.2	29
23	23	0.0	19
12	23	16.9	19
10	23	19.4	19
24	24	0.0	23
16	24	31.6	23
6	24	39.0	23
25	25	0.0	19
5	25	10.2	19
3	25	17.9	19
26	26	0.0	14
10	26	5.6	14
9	26	14.8	14
27	27	0.0	21
17	27	18.3	21
4	27	24.3	21
28	28	0.0	34
34	28	38.4	34
9	28	51.7	34
29	29	0.0	27
28	29	71.2	27
34	29	82.8	27
30	30	0.0	20
7	30	8.5	20
23	30	22.9	20
31	31	0.0	25
35	31	14.0	25
34	31	60.8	25
32	32	0.0	19
2	32	18.5	19
20	32	24.5	19
33	33	0.0	23
21	33	15.1	23
15	33	27.1	23
34	34	0.0	29
28	34	32.7	29
35	34	60.2	29
35	35	0.0	35
31	35	19.6	35
34	35	72.7	35
