
Code
Dimension   Fixed Cost    Capacity
35	1259	133
Facility	Client	Transportation Cost	Demand
1	1	0.0	33
35	1	23.2	33
7	1	59.0	33
2	2	0.0	22
13	2	10.1	22
23	2	15.1	22
3	3	0.0	23
19	3	5.3	23
11	3	32.6	23
4	4	0.0	35
25	4	35.6	35
15	4	52.2	35
5	5	0.0	21
14	5	13.7	21
26	5	23.6	21
6	6	0.0	29
28	6	13.4	29
20	6	22.0	29
7	7	0.0	25
18	7	37.7	25
1	7	44.7	25
8	8	0.0	19
33	8	22.4	19
24	8	26.8	19
9	9	0.0	11
11	9	14.8	11
12	9	16.7	11
10	10	0.0	7
16	10	2.9	7
12	10	6.3	7
11	11	0.0	28
19	11	36.0	28
9	11	37.6	28
12	12	0.0	30
10	12	26.9	30
16	12	34.0	30
13	13	0.0	31
23	13	12.5	31
2	13	14.3	31
14	14	0.0	31
26	14	18.6	31
5	14	20.2	31
15	15	0.0	25
23	15	17.1	25
13	15	26.4	25
16	16	0.0	26
10	16	10.9	26
12	16	29.5	26
17	17	0.0	11
22	17	2.9	11
34	17	5.5	11
18	18	0.0	35
10	18	47.1	35
7	18	52.8	35
19	19	0.0	11
3	19	2.6	11
11	19	14.1	11
20	20	0.0	16
6	20	12.1	16
28	20	15.9	16
21	21	0.0	20
28	21	33.7	20
29	21	33.9	20
22	22	0.0	18
17	22	4.7	18
34	22	13.0	18
23	23	0.0	18
13	23	7.3	18
15	23	12.3	18
24	24	0.0	24
8	24	33.8	24
15	24	35.4	24
25	25	0.0	35
4	25	35.6	35
33	25	51.7	35
26	26	0.0	15
14	26	9.0	15
5	26	16.9	15
27	27	0.0	28
35	27	37.1	28
1	27	53.8	28
28	28	0.0	20
6	28	9.3	20
20	28	19.9	20
29	29	0.0	33
21	29	55.9	33
28	29	57.3	33
30	30	0.0	19
20	30	47.9	19
22	30	49.6	19
31	31	0.0	12
18	31	18.5	12
26	31	24.3	12
32	32	0.0	21
19	32	39.4	21
11	32	39.8	21
33	33	0.0	9
8	33	10.6	9
25	33	13.3	9
34	34	0.0	29
17	34	14.5	29
22	34	20.9	29
35	35	0.0	6
1	35	4.2	6
27	35	8.0	6
