
Code
Dimension   Fixed Cost    Capacity
35	1196	122
Facility	Client	Transportation Cost	Demand
1	1	0.0	21
13	1	18.3	21
32	1	20.2	21
2	2	0.0	31
15	2	22.5	31
8	2	25.5	31
3	3	0.0	28
25	3	27.6	28
2	3	28.5	28
4	4	0.0	5
6	4	0.6	5
16	4	4.3	5
5	5	0.0	35
7	5	40.8	35
29	5	41.7	35
6	6	0.0	11
4	6	1.4	11
16	6	8.2	11
7	7	0.0	32
5	7	37.3	32
10	7	49.6	32
8	8	0.0	28
15	8	2.7	28
2	8	23.0	28
9	9	0.0	7
30	9	6.6	7
3	9	11.3	7
10	10	0.0	13
5	10	18.7	13
7	10	20.2	13
11	11	0.0	16
34	11	14.3	16
27	11	16.4	16
12	12	0.0	31
17	12	40.5	31
5	12	71.5	31
13	13	0.0	14
32	13	1.3	14
1	13	12.2	14
14	14	0.0	20
33	14	25.1	20
1	14	63.4	20
15	15	0.0	22
8	15	2.2	22
2	15	16.0	22
16	16	0.0	33
31	16	17.2	33
6	16	24.6	33
17	17	0.0	32
12	17	41.8	32
29	17	47.4	32
18	18	0.0	13
21	18	5.9	13
26	18	23.6	13
19	19	0.0	33
24	19	29.0	33
30	19	72.0	33
20	20	0.0	10
35	20	2.5	10
22	20	4.9	10
21	21	0.0	5
18	21	2.3	5
26	21	6.9	5
22	22	0.0	19
20	22	9.4	19
35	22	13.2	19
23	23	0.0	23
28	23	5.4	23
18	23	46.4	23
24	24	0.0	29
19	24	25.5	29
30	24	43.0	29
25	25	0.0	10
8	25	9.4	10
15	25	9.5	10
26	26	0.0	14
21	26	19.3	14
18	26	25.4	14
27	27	0.0	21
11	27	21.6	21
20	27	24.5	21
28	28	0.0	15
23	28	3.5	15
18	28	28.3	15
29	29	0.0	23
35	29	7.8	23
20	29	12.8	23
30	30	0.0	16
9	30	15.0	16
24	30	23.7	16
31	31	0.0	15
16	31	7.8	15
6	31	18.8	15
32	32	0.0	33
13	32	3.0	33
1	32	31.7	33
33	33	0.0	6
14	33	7.5	6
1	33	14.8	6
34	34	0.0	35
11	34	31.2	35
27	34	66.3	35
35	35	0.0	16
20	35	3.9	16
29	35	5.5	16
