
Code
Dimension   Fixed Cost    Capacity
80	1223	123
Facility	Client	Transportation Cost	Demand
1	1	0.0	14
28	1	7.1	14
39	1	12.7	14
32	1	20.9	14
13	1	21.8	14
50	1	22.5	14
78	1	24.5	14
23	1	29.9	14
2	2	0.0	29
10	2	15.6	29
6	2	19.8	29
29	2	24.8	29
55	2	29.3	29
49	2	33.5	29
43	2	37.5	29
62	2	41.3	29
3	3	0.0	24
33	3	17.1	24
52	3	18.5	24
60	3	19.4	24
22	3	29.9	24
70	3	43.0	24
76	3	45.0	24
62	3	48.5	24
4	4	0.0	16
58	4	19.8	16
72	4	23.0	16
68	4	25.1	16
57	4	30.5	16
20	4	32.6	16
79	4	43.1	16
23	4	51.1	16
5	5	0.0	10
51	5	5.0	10
74	5	11.2	10
69	5	17.5	10
75	5	20.3	10
35	5	20.8	10
21	5	23.7	10
18	5	35.0	10
6	6	0.0	27
2	6	18.5	27
10	6	21.9	27
62	6	24.8	27
76	6	29.1	27
43	6	29.2	27
70	6	33.4	27
29	6	39.4	27
7	7	0.0	30
27	7	15.9	30
22	7	30.5	30
60	7	44.8	30
33	7	46.2	30
52	7	63.4	30
3	7	67.3	30
53	7	81.5	30
8	8	0.0	13
54	8	3.4	13
31	8	7.5	13
34	8	9.0	13
12	8	15.8	13
17	8	20.0	13
40	8	20.4	13
11	8	20.8	13
9	9	0.0	8
53	9	5.4	8
56	9	9.1	8
59	9	10.4	8
37	9	10.8	8
45	9	11.4	8
25	9	13.5	8
61	9	13.6	8
10	10	0.0	6
2	10	3.2	6
6	10	4.9	6
43	10	5.0	6
55	10	5.2	6
62	10	6.9	6
29	10	7.7	6
70	10	9.2	6
11	11	0.0	13
46	11	3.6	13
38	11	9.5	13
14	11	11.1	13
24	11	13.7	13
48	11	18.4	13
47	11	18.6	13
8	11	20.8	13
12	12	0.0	23
34	12	12.0	23
17	12	12.1	23
31	12	14.9	23
13	12	17.5	23
50	12	19.5	23
54	12	22.1	23
40	12	26.2	23
13	13	0.0	30
50	13	10.6	30
12	13	22.8	30
32	13	23.1	30
17	13	24.8	30
34	13	37.8	30
40	13	37.9	30
31	13	41.3	30
14	14	0.0	12
24	14	5.3	12
46	14	7.4	12
48	14	8.2	12
11	14	10.2	12
38	14	10.2	12
61	14	10.7	12
25	14	13.0	12
15	15	0.0	30
23	15	16.0	30
73	15	24.0	30
40	15	30.8	30
32	15	34.6	30
57	15	40.7	30
78	15	43.6	30
50	15	45.3	30
16	16	0.0	11
67	16	2.6	11
30	16	13.1	11
20	16	16.4	11
68	16	20.2	11
72	16	20.2	11
41	16	24.3	11
79	16	27.5	11
17	17	0.0	24
12	17	12.7	24
13	17	19.9	24
34	17	22.0	24
31	17	25.1	24
50	17	26.1	24
54	17	31.6	24
8	17	36.8	24
18	18	0.0	26
77	18	22.1	26
44	18	30.5	26
42	18	32.6	26
35	18	38.8	26
80	18	38.9	26
75	18	43.4	26
69	18	45.5	26
19	19	0.0	35
71	19	17.5	35
64	19	18.0	35
63	19	20.9	35
26	19	29.4	35
66	19	56.5	35
55	19	64.7	35
49	19	67.9	35
20	20	0.0	20
72	20	17.7	20
68	20	23.9	20
79	20	27.5	20
16	20	29.7	20
67	20	34.4	20
4	20	40.8	20
57	20	40.9	20
21	21	0.0	25
75	21	23.4	25
41	21	36.3	25
69	21	38.8	25
74	21	43.2	25
35	21	47.2	25
51	21	50.3	25
30	21	56.5	25
22	22	0.0	29
33	22	16.9	29
60	22	17.7	29
27	22	28.6	29
7	22	29.4	29
3	22	36.2	29
52	22	38.1	29
70	22	84.8	29
23	23	0.0	21
15	23	11.2	21
78	23	19.5	21
32	23	25.7	21
39	23	26.3	21
73	23	27.7	21
40	23	30.7	21
57	23	31.5	21
24	24	0.0	15
14	24	6.7	15
25	24	9.8	15
61	24	10.1	15
38	24	10.3	15
47	24	12.8	15
46	24	13.6	15
37	24	14.8	15
25	25	0.0	35
61	25	21.6	35
24	25	23.0	35
47	25	24.2	35
37	25	24.4	35
59	25	26.9	35
38	25	37.3	35
14	25	37.9	35
26	26	0.0	26
63	26	20.2	26
19	26	21.8	26
64	26	25.8	26
71	26	34.8	26
66	26	59.3	26
49	26	69.1	26
55	26	69.8	26
27	27	0.0	18
7	27	9.5	18
22	27	17.7	18
60	27	22.6	18
33	27	24.3	18
52	27	31.7	18
3	27	37.0	18
53	27	41.8	18
28	28	0.0	26
39	28	10.4	26
1	28	13.3	26
32	28	31.8	26
78	28	32.4	26
50	28	38.3	26
13	28	40.1	26
23	28	42.9	26
29	29	0.0	7
49	29	2.2	7
66	29	4.7	7
2	29	6.0	7
55	29	8.1	7
10	29	9.0	7
6	29	10.2	7
71	29	11.0	7
30	30	0.0	21
67	30	21.9	21
41	30	22.2	21
16	30	25.1	21
21	30	47.5	21
44	30	49.7	21
20	30	51.9	21
36	30	57.6	21
31	31	0.0	11
34	31	1.4	11
54	31	3.5	11
8	31	6.4	11
12	31	7.1	11
17	31	11.5	11
40	31	12.8	11
50	31	15.0	11
32	32	0.0	17
50	32	7.7	17
13	32	13.1	17
40	32	16.3	17
39	32	17.8	17
15	32	19.6	17
28	32	20.8	17
23	32	20.8	17
33	33	0.0	26
60	33	4.2	26
22	33	15.2	26
3	33	18.5	26
52	33	20.1	26
27	33	35.1	26
7	33	40.0	26
70	33	60.8	26
34	34	0.0	14
31	34	1.8	14
54	34	6.2	14
12	34	7.3	14
8	34	9.7	14
17	34	12.9	14
40	34	16.3	14
13	34	17.7	14
35	35	0.0	26
69	35	11.5	26
75	35	24.8	26
74	35	25.4	26
18	35	38.8	26
21	35	49.1	26
5	35	54.1	26
51	35	55.6	26
36	36	0.0	29
44	36	27.5	29
77	36	35.3	29
42	36	43.3	29
48	36	49.2	29
65	36	51.4	29
46	36	56.1	29
18	36	58.4	29
37	37	0.0	29
59	37	2.3	29
61	37	10.1	29
25	37	20.2	29
24	37	28.6	29
14	37	35.9	29
45	37	36.0	29
48	37	36.1	29
38	38	0.0	8
24	38	5.5	8
47	38	5.6	8
11	38	5.9	8
46	38	6.3	8
14	38	6.8	8
25	38	8.5	8
61	38	10.7	8
39	39	0.0	8
28	39	3.2	8
78	39	7.2	8
1	39	7.2	8
32	39	8.4	8
23	39	10.0	8
50	39	11.2	8
13	39	12.5	8
40	40	0.0	33
73	40	14.6	33
32	40	31.7	33
50	40	31.9	33
15	40	33.8	33
12	40	37.6	33
34	40	38.4	33
31	40	38.5	33
41	41	0.0	5
30	41	5.3	5
21	41	7.3	5
44	41	8.3	5
75	41	9.5	5
18	41	10.3	5
67	41	10.4	5
77	41	10.9	5
42	42	0.0	12
48	42	7.6	12
77	42	8.3	12
18	42	15.0	12
80	42	15.3	12
44	42	15.5	12
14	42	15.8	12
61	42	17.1	12
43	43	0.0	26
62	43	15.3	26
10	43	21.9	26
70	43	22.9	26
6	43	28.1	26
2	43	33.6	26
55	43	40.7	26
76	43	54.3	26
44	44	0.0	11
77	44	7.1	11
36	44	10.4	11
18	44	12.9	11
42	44	14.2	11
41	44	18.3	11
48	44	19.9	11
80	44	25.3	11
45	45	0.0	21
80	45	10.9	21
56	45	16.5	21
59	45	24.5	21
37	45	26.1	21
9	45	29.8	21
61	45	30.8	21
42	45	36.5	21
46	46	0.0	15
11	46	4.1	15
14	46	9.3	15
38	46	11.8	15
24	46	13.6	15
48	46	17.2	15
47	46	21.7	15
61	46	22.4	15
47	47	0.0	9
25	47	6.2	9
38	47	6.3	9
24	47	7.7	9
61	47	11.1	9
14	47	11.3	9
37	47	12.5	9
11	47	12.9	9
48	48	0.0	9
42	48	5.7	9
14	48	6.2	9
61	48	8.6	9
24	48	8.9	9
46	48	10.3	9
37	48	11.2	9
59	48	11.5	9
49	49	0.0	23
29	49	7.3	23
66	49	9.7	23
2	49	26.6	23
55	49	32.6	23
71	49	36.2	23
10	49	37.0	23
6	49	39.6	23
50	50	0.0	33
13	50	11.6	33
32	50	15.0	33
12	50	28.0	33
40	50	31.9	33
17	50	36.0	33
34	50	42.0	33
73	50	44.9	33
51	51	0.0	30
5	51	15.1	30
74	51	35.1	30
69	51	52.3	30
75	51	55.6	30
21	51	60.3	30
35	51	64.2	30
18	51	103.5	30
52	52	0.0	9
60	52	6.3	9
3	52	6.9	9
33	52	7.0	9
22	52	11.8	9
70	52	15.3	9
27	52	15.9	9
47	52	16.8	9
53	53	0.0	21
9	53	14.2	21
56	53	27.6	21
45	53	39.4	21
59	53	41.5	21
37	53	42.6	21
27	53	48.7	21
25	53	49.2	21
54	54	0.0	8
8	54	2.1	8
31	54	2.6	8
34	54	3.5	8
12	54	7.7	8
17	54	10.5	8
40	54	10.9	8
73	54	13.2	8
55	55	0.0	23
10	55	20.0	23
2	55	23.3	23
29	55	26.5	23
71	55	31.1	23
49	55	32.6	23
66	55	35.6	23
43	55	36.0	23
56	56	0.0	30
45	56	23.6	30
9	56	34.0	30
80	56	38.6	30
53	56	39.5	30
59	56	49.0	30
37	56	51.4	30
61	56	60.6	30
57	57	0.0	27
58	57	22.7	27
15	57	36.6	27
79	57	40.3	27
23	57	40.4	27
73	57	47.0	27
4	57	51.5	27
20	57	55.3	27
58	58	0.0	33
57	58	27.8	33
4	58	40.8	33
