
Code
Dimension   Fixed Cost    Capacity
80	1195	119
Facility	Client	Transportation Cost	Demand
1	1	0.0	25
6	1	2.2	25
58	1	10.1	25
12	1	10.6	25
59	1	13.3	25
3	1	23.9	25
80	1	26.5	25
32	1	26.9	25
2	2	0.0	11
27	2	5.0	11
21	2	12.7	11
67	2	13.5	11
61	2	13.6	11
69	2	15.3	11
19	2	16.8	11
40	2	17.0	11
3	3	0.0	27
15	3	6.8	27
38	3	19.6	27
6	3	23.7	27
1	3	25.9	27
26	3	29.0	27
59	3	32.3	27
68	3	34.8	27
4	4	0.0	23
19	4	24.5	23
23	4	30.6	23
21	4	31.8	23
41	4	33.5	23
45	4	34.5	23
50	4	35.1	23
13	4	35.3	23
5	5	0.0	6
60	5	2.0	6
57	5	6.6	6
61	5	7.1	6
69	5	9.2	6
55	5	10.0	6
75	5	10.4	6
27	5	12.2	6
6	6	0.0	10
1	6	0.9	10
58	6	4.8	10
12	6	5.1	10
59	6	5.9	10
3	6	8.8	10
32	6	10.3	10
15	6	11.0	10
7	7	0.0	27
74	7	2.6	27
75	7	21.8	27
56	7	32.4	27
48	7	35.7	27
57	7	40.9	27
43	7	58.1	27
60	7	65.5	27
8	8	0.0	13
77	8	10.6	13
25	8	17.6	13
9	8	18.9	13
71	8	19.0	13
47	8	21.3	13
36	8	21.6	13
10	8	27.7	13
9	9	0.0	16
36	9	14.4	16
23	9	15.7	16
53	9	22.6	16
8	9	23.2	16
49	9	28.6	16
41	9	29.6	16
4	9	31.5	16
10	10	0.0	8
20	10	4.2	8
25	10	6.2	8
30	10	7.4	8
24	10	7.6	8
77	10	11.6	8
70	10	14.9	8
35	10	16.1	8
11	11	0.0	21
72	11	12.6	21
49	11	15.3	21
28	11	19.1	21
63	11	30.7	21
23	11	33.3	21
55	11	33.4	21
36	11	35.1	21
12	12	0.0	15
58	12	2.6	15
1	12	6.3	15
59	12	7.0	15
6	12	7.7	15
80	12	10.3	15
42	12	17.1	15
44	12	18.4	15
13	13	0.0	32
45	13	12.0	32
50	13	13.0	32
19	13	18.1	32
21	13	22.3	32
41	13	47.0	32
4	13	49.1	32
2	13	57.9	32
14	14	0.0	15
33	14	5.5	15
34	14	11.5	15
17	14	12.9	15
70	14	17.7	15
38	14	20.3	15
26	14	20.9	15
65	14	21.7	15
15	15	0.0	6
3	15	1.5	6
38	15	2.9	6
26	15	6.1	6
6	15	6.6	6
34	15	6.6	6
1	15	7.1	6
51	15	7.7	6
16	16	0.0	8
29	16	3.1	8
32	16	9.2	8
28	16	9.5	8
72	16	12.4	8
26	16	13.2	8
58	16	13.8	8
63	16	14.9	8
17	17	0.0	23
26	17	12.8	23
34	17	19.4	23
14	17	19.8	23
70	17	22.5	23
38	17	23.7	23
32	17	24.2	23
33	17	26.8	23
18	18	0.0	17
76	18	2.5	17
51	18	16.8	17
78	18	25.0	17
68	18	31.3	17
22	18	31.4	17
39	18	35.4	17
3	18	35.7	17
19	19	0.0	16
21	19	6.7	16
13	19	9.0	16
45	19	12.1	16
50	19	12.7	16
4	19	17.1	16
2	19	24.4	16
41	19	24.5	16
20	20	0.0	8
10	20	4.2	8
24	20	4.7	8
25	20	8.9	8
30	20	11.6	8
70	20	11.6	8
77	20	12.9	8
14	20	13.8	8
21	21	0.0	18
19	21	7.5	18
13	21	12.6	18
45	21	18.3	18
50	21	19.0	18
2	21	20.7	18
27	21	22.5	18
4	21	24.9	18
22	22	0.0	5
39	22	1.7	5
62	22	3.1	5
68	22	3.2	5
46	22	3.2	5
78	22	4.0	5
59	22	6.6	5
80	22	7.5	5
23	23	0.0	28
36	23	19.8	28
49	23	24.2	28
9	23	27.5	28
4	23	37.2	28
11	23	44.5	28
72	23	44.7	28
28	23	53.2	28
24	24	0.0	16
20	24	9.4	16
70	24	14.5	16
10	24	15.3	16
25	24	18.6	16
77	24	21.8	16
14	24	24.1	16
17	24	28.1	16
25	25	0.0	33
77	25	24.7	33
10	25	25.8	33
30	25	34.7	33
20	25	36.8	33
24	25	38.3	33
8	25	44.6	33
71	25	62.9	33
26	26	0.0	9
17	26	5.0	9
32	26	5.1	9
38	26	8.8	9
15	26	9.1	9
3	26	9.7	9
34	26	10.2	9
6	26	11.1	9
27	27	0.0	17
2	27	7.7	17
61	27	14.3	17
21	27	21.2	17
69	27	21.7	17
19	27	26.3	17
67	27	28.5	17
4	27	32.8	17
28	28	0.0	14
72	28	5.2	14
11	28	12.7	14
29	28	16.1	14
16	28	16.6	14
49	28	17.6	14
63	28	19.8	14
36	28	22.6	14
29	29	0.0	14
16	29	5.4	14
28	29	16.1	14
32	29	18.3	14
72	29	20.7	14
70	29	23.3	14
26	29	24.1	14
17	29	26.9	14
30	30	0.0	31
10	30	28.8	31
25	30	32.6	31
35	30	36.4	31
64	30	43.2	31
20	30	44.9	31
77	30	54.8	31
24	30	57.4	31
31	31	0.0	11
52	31	9.1	11
54	31	15.6	11
56	31	17.6	11
37	31	19.3	11
44	31	20.0	11
42	31	21.4	11
73	31	22.4	11
32	32	0.0	23
26	32	13.1	23
6	32	23.7	23
17	32	24.2	23
1	32	24.8	23
16	32	26.4	23
58	32	27.4	23
3	32	30.0	23
33	33	0.0	31
14	33	11.4	31
34	33	23.9	31
65	33	33.6	31
17	33	36.1	31
38	33	43.3	31
70	33	47.8	31
26	33	51.4	31
34	34	0.0	29
38	34	18.2	29
14	34	22.3	29
33	34	22.3	29
17	34	24.5	29
15	34	31.9	29
26	34	32.8	29
3	34	38.8	29
35	35	0.0	11
64	35	2.5	11
30	35	12.9	11
10	35	22.2	11
25	35	24.3	11
47	35	25.9	11
71	35	26.1	11
20	35	27.4	11
36	36	0.0	26
23	36	18.4	26
9	36	23.5	26
49	36	28.5	26
72	36	36.8	26
28	36	41.9	26
8	36	43.3	26
11	36	43.5	26
37	37	0.0	31
44	37	20.0	31
42	37	23.6	31
80	37	35.5	31
58	37	40.3	31
12	37	40.7	31
63	37	46.5	31
73	37	51.3	31
38	38	0.0	5
15	38	2.4	5
34	38	3.1	5
3	38	3.6	5
26	38	4.9	5
17	38	5.2	5
51	38	6.7	5
14	38	6.8	5
39	39	0.0	31
22	39	10.7	31
62	39	12.6	31
46	39	22.5	31
78	39	24.9	31
68	39	29.8	31
59	39	47.6	31
80	39	48.9	31
40	40	0.0	31
67	40	16.7	31
2	40	48.0	31
21	40	55.0	31
13	40	61.1	31
27	40	61.9	31
19	40	66.4	31
45	40	71.7	31
41	41	0.0	7
50	41	7.8	7
45	41	7.9	7
53	41	8.6	7
66	41	9.6	7
4	41	10.2	7
13	41	10.3	7
19	41	10.7	7
42	42	0.0	6
44	42	0.9	6
80	42	3.6	6
37	42	4.6	6
73	42	5.8	6
12	42	6.8	6
58	42	7.4	6
59	42	7.7	6
43	43	0.0	18
48	43	23.3	18
74	43	38.6	18
7	43	38.7	18
54	43	40.2	18
56	43	40.3	18
75	43	53.0	18
31	43	58.6	18
44	44	0.0	25
42	44	3.8	25
37	44	16.2	25
80	44	18.3	25
73	44	25.7	25
12	44	30.6	25
58	44	32.4	25
59	44	35.2	25
45	45	0.0	20
50	45	0.8	20
13	45	7.5	20
19	45	15.1	20
21	45	20.4	20
41	45	22.5	20
4	45	30.0	20
66	45	35.2	20
46	46	0.0	21
62	46	11.7	21
22	46	13.5	21
68	46	14.0	21
39	46	15.2	21
80	46	18.1	21
59	46	18.4	21
12	46	26.2	21
47	47	0.0	32
71	47	5.9	32
8	47	52.6	32
30	47	65.0	32
25	47	65.8	32
77	47	67.8	32
53	47	72.3	32
35	47	75.4	32
48	48	0.0	32
56	48	30.5	32
43	48	41.3	32
7	48	42.3	32
74	48	43.8	32
54	48	50.7	32
75	48	63.1	32
31	48	68.1	32
49	49	0.0	21
11	49	15.3	21
23	49	18.2	21
72	49	18.8	21
36	49	23.1	21
28	49	26.4	21
4	49	34.3	21
9	49	37.5	21
50	50	0.0	32
45	50	1.3	32
13	50	13.0	32
19	50	25.4	32
21	50	33.8	32
41	50	35.4	32
4	50	48.8	32
66	50	55.0	32
51	51	0.0	14
18	51	13.8	14
76	51	15.7	14
15	51	18.0	14
38	51	18.9	14
3	51	19.2	14
34	51	24.5	14
68	51	24.7	14
52	52	0.0	31
31	52	25.5	31
56	52	45.0	31
55	52	46.0	31
63	52	46.8	31
37	52	58.5	31
57	52	61.5	31
54	52	65.2	31
53	53	0.0	12
79	53	14.6	12
41	53	14.7	12
9	53	17.0	12
66	53	19.9	12
23	53	25.4	12
71	53	26.7	12
47	53	27.1	12
54	54	0.0	6
31	54	8.5	6
48	54	9.5	6
56	54	10.8	6
52	54	12.6	6
43	54	13.4	6
73	54	14.3	6
44	54	16.5	6
55	55	0.0	8
63	55	10.1	8
52	55	11.9	8
11	55	12.7	8
57	55	13.0	8
5	55	13.3	8
60	55	15.7	8
72	55	16.4	8
56	56	0.0	33
48	56	31.5	33
7	56	39.6	33
74	56	42.5	33
75	56	47.8	33
52	56	48.0	33
31	56	52.9	33
57	56	53.0	33
57	57	0.0	10
75	57	8.0	10
5	57	11.0	10
60	57	11.3	10
7	57	15.2	10
74	57	15.8	10
56	57	16.0	10
55	57	16.2	10
