
Code
Dimension   Fixed Cost    Capacity
40	1169	115
Facility	Client	Transportation Cost	Demand
1	1	0.0	28
3	1	18.5	28
26	1	34.5	28
33	1	48.2	28
2	2	0.0	27
6	2	31.9	27
30	2	42.7	27
22	2	54.2	27
3	3	0.0	16
1	3	10.6	16
26	3	23.5	16
6	3	31.9	16
4	4	0.0	10
17	4	8.9	10
34	4	8.9	10
14	4	11.1	10
5	5	0.0	28
7	5	22.7	28
18	5	28.2	28
29	5	28.6	28
6	6	0.0	7
30	6	8.1	7
2	6	8.3	7
3	6	14.0	7
7	7	0.0	28
29	7	10.4	28
5	7	22.7	28
18	7	25.7	28
8	8	0.0	29
40	8	33.1	29
15	8	55.3	29
27	8	70.1	29
9	9	0.0	24
12	9	22.1	24
28	9	30.3	24
27	9	40.1	24
10	10	0.0	9
26	10	11.0	9
33	10	13.2	9
32	10	14.7	9
11	11	0.0	14
37	11	1.9	14
19	11	9.5	14
20	11	14.0	14
12	12	0.0	35
28	12	22.9	35
9	12	32.2	35
16	12	50.6	35
13	13	0.0	30
14	13	26.4	30
34	13	33.3	30
21	13	34.8	30
14	14	0.0	31
34	14	7.4	31
13	14	27.3	31
4	14	34.3	31
15	15	0.0	28
10	15	46.3	28
40	15	49.8	28
8	15	53.4	28
16	16	0.0	6
39	16	5.7	6
24	16	8.0	6
12	16	8.7	6
17	17	0.0	11
4	17	9.7	11
34	17	12.1	11
14	17	12.8	11
18	18	0.0	13
29	18	9.1	13
7	18	11.9	13
5	18	13.1	13
19	19	0.0	17
11	19	11.6	17
37	19	13.2	17
20	19	20.1	17
20	20	0.0	20
11	20	20.0	20
37	20	22.3	20
19	20	23.7	20
21	21	0.0	28
36	21	6.4	28
13	21	32.4	28
14	21	37.8	28
22	22	0.0	22
30	22	28.0	22
2	22	44.2	22
21	22	47.7	22
23	23	0.0	15
4	23	28.1	15
34	23	29.4	15
21	23	30.0	15
24	24	0.0	19
39	24	13.0	19
16	24	25.3	19
19	24	33.6	19
25	25	0.0	7
31	25	9.4	7
38	25	11.0	7
35	25	17.9	7
26	26	0.0	14
33	26	10.6	14
10	26	17.0	14
1	26	17.3	14
27	27	0.0	10
9	27	16.7	10
8	27	24.2	10
12	27	25.7	10
28	28	0.0	8
12	28	5.2	8
9	28	10.1	8
29	28	10.2	8
29	29	0.0	8
7	29	3.0	8
18	29	5.6	8
5	29	8.2	8
30	30	0.0	27
6	30	31.1	27
22	30	34.4	27
2	30	42.7	27
31	31	0.0	23
25	31	30.7	23
38	31	33.1	23
35	31	43.5	23
32	32	0.0	35
35	32	53.1	35
10	32	57.2	35
26	32	80.5	35
33	33	0.0	16
26	33	12.1	16
10	33	23.5	16
1	33	27.6	16
34	34	0.0	17
14	34	4.0	17
4	34	15.2	17
17	34	18.6	17
35	35	0.0	9
38	35	9.7	9
32	35	13.7	9
31	35	17.0	9
36	36	0.0	35
21	36	8.0	35
13	36	41.4	35
14	36	52.8	35
37	37	0.0	17
11	37	2.3	17
19	37	13.2	17
20	37	19.0	17
38	38	0.0	30
35	38	32.4	30
31	38	43.1	30
25	38	47.1	30
39	39	0.0	7
24	39	4.8	7
16	39	6.7	7
12	39	16.6	7
40	40	0.0	14
8	40	16.0	14
15	40	24.9	14
33	40	46.0	14
