
Code
Dimension   Fixed Cost    Capacity
40	1182	119
Facility	Client	Transportation Cost	Demand
1	1	0.0	10
12	1	6.9	10
17	1	6.9	10
7	1	10.8	10
2	2	0.0	24
10	2	33.1	24
25	2	35.6	24
28	2	39.2	24
3	3	0.0	8
39	3	2.0	8
10	3	6.6	8
2	3	14.4	8
4	4	0.0	33
13	4	8.6	33
24	4	15.4	33
33	4	23.4	33
5	5	0.0	20
37	5	12.7	20
19	5	23.4	20
17	5	34.2	20
6	6	0.0	26
29	6	12.2	26
30	6	13.2	26
23	6	21.7	26
7	7	0.0	20
26	7	15.2	20
17	7	19.6	20
1	7	21.6	20
8	8	0.0	27
25	8	23.8	27
16	8	32.2	27
28	8	44.5	27
9	9	0.0	26
34	9	7.0	26
40	9	39.4	26
33	9	62.3	26
10	10	0.0	28
39	10	16.6	28
3	10	22.9	28
2	10	38.6	28
11	11	0.0	24
27	11	22.7	24
32	11	38.6	24
14	11	45.6	24
12	12	0.0	33
1	12	22.9	33
31	12	28.6	33
17	12	33.5	33
13	13	0.0	12
4	13	3.1	12
24	13	3.3	12
33	13	10.1	12
14	14	0.0	8
18	14	5.7	8
32	14	10.4	8
27	14	14.3	8
15	15	0.0	31
31	15	71.0	31
36	15	77.9	31
12	15	80.2	31
16	16	0.0	29
28	16	32.7	29
8	16	34.6	29
35	16	40.6	29
17	17	0.0	21
1	17	14.6	21
7	17	20.5	21
12	17	21.3	21
18	18	0.0	18
14	18	12.7	18
20	18	32.6	18
32	18	35.6	18
19	19	0.0	6
37	19	5.8	6
5	19	7.0	6
36	19	7.4	6
20	20	0.0	17
27	20	29.0	17
18	20	30.8	17
14	20	34.6	17
21	21	0.0	10
30	21	4.4	10
23	21	6.4	10
29	21	8.8	10
22	22	0.0	27
29	22	29.4	27
6	22	39.7	27
30	22	45.5	27
23	23	0.0	8
30	23	4.0	8
21	23	5.1	8
6	23	6.7	8
24	24	0.0	33
13	24	9.2	33
4	24	15.4	33
33	24	26.1	33
25	25	0.0	15
8	25	13.2	15
28	25	21.7	15
2	25	22.2	15
26	26	0.0	18
7	26	13.7	18
1	26	27.6	18
21	26	28.6	18
27	27	0.0	29
11	27	27.4	29
20	27	49.5	29
14	27	51.8	29
28	28	0.0	10
16	28	11.3	10
35	28	13.1	10
25	28	14.5	10
29	29	0.0	34
6	29	15.9	34
30	29	20.6	34
21	29	30.0	34
30	30	0.0	8
21	30	3.5	8
23	30	4.0	8
6	30	4.0	8
31	31	0.0	24
12	31	20.8	24
1	31	33.4	24
22	31	42.1	24
32	32	0.0	21
14	32	27.3	21
11	32	33.8	21
23	32	39.3	21
33	33	0.0	6
4	33	4.3	6
24	33	4.7	6
13	33	5.1	6
34	34	0.0	12
9	34	3.2	12
40	34	17.1	12
24	34	31.8	12
35	35	0.0	27
28	35	35.3	27
16	35	37.8	27
8	35	67.9	27
36	36	0.0	16
19	36	19.8	16
17	36	20.6	16
12	36	23.2	16
37	37	0.0	27
5	37	17.2	27
19	37	26.2	27
40	37	46.1	27
38	38	0.0	7
33	38	10.1	7
4	38	14.7	7
24	38	15.6	7
39	39	0.0	28
3	39	7.1	28
10	39	16.6	28
2	39	48.3	28
40	40	0.0	18
34	40	25.7	18
9	40	27.3	18
37	40	30.7	18
