
Code
Dimension   Fixed Cost    Capacity
40	1192	120
Facility	Client	Transportation Cost	Demand
1	1	0.0	25
21	1	14.8	25
27	1	31.8	25
25	1	37.0	25
2	2	0.0	28
16	2	21.0	28
7	2	29.8	28
36	2	43.2	28
3	3	0.0	25
35	3	44.5	25
37	3	46.0	25
22	3	69.0	25
4	4	0.0	35
30	4	16.9	35
10	4	21.3	35
11	4	50.1	35
5	5	0.0	21
4	5	38.1	21
26	5	38.7	21
11	5	39.1	21
6	6	0.0	21
15	6	1.2	21
34	6	8.2	21
13	6	32.5	21
7	7	0.0	5
2	7	5.3	5
12	7	5.4	5
14	7	6.3	5
8	8	0.0	16
12	8	29.9	16
38	8	31.6	16
17	8	34.1	16
9	9	0.0	12
39	9	10.2	12
24	9	15.9	12
40	9	22.5	12
10	10	0.0	15
30	10	3.5	15
4	10	9.1	15
40	10	27.4	15
11	11	0.0	12
4	11	17.2	12
5	11	22.4	12
30	11	22.9	12
12	12	0.0	12
7	12	13.0	12
33	12	14.4	12
14	12	18.1	12
13	13	0.0	21
6	13	32.5	21
15	13	33.5	21
34	13	40.7	21
14	14	0.0	20
32	14	8.1	20
33	14	18.4	20
7	14	25.2	20
15	15	0.0	6
6	15	0.3	6
34	15	2.1	6
13	15	9.6	6
16	16	0.0	18
2	16	13.5	18
36	16	16.5	18
7	16	26.6	18
17	17	0.0	22
8	17	46.8	22
38	17	54.7	22
36	17	71.4	22
18	18	0.0	10
24	18	11.5	10
28	18	14.4	10
39	18	18.7	10
19	19	0.0	7
33	19	9.8	7
32	19	10.8	7
23	19	11.4	7
20	20	0.0	27
23	20	55.6	27
19	20	88.8	27
9	20	93.5	27
21	21	0.0	11
1	21	6.5	11
29	21	16.8	11
27	21	19.3	11
22	22	0.0	28
31	22	49.6	28
28	22	52.3	28
35	22	54.0	28
23	23	0.0	7
19	23	11.4	7
20	23	14.4	7
33	23	20.0	7
24	24	0.0	35
39	24	27.6	35
18	24	40.4	35
28	24	42.8	35
25	25	0.0	6
29	25	7.2	6
1	25	8.9	6
16	25	10.5	6
26	26	0.0	35
27	26	44.0	35
5	26	64.6	35
1	26	69.6	35
27	27	0.0	30
26	27	37.7	30
1	27	38.1	30
21	27	52.5	30
28	28	0.0	17
31	28	11.4	17
24	28	20.8	17
39	28	21.1	17
29	29	0.0	19
36	29	21.8	19
25	29	22.9	19
21	29	28.9	19
30	30	0.0	18
10	30	4.2	18
4	30	8.7	18
2	30	33.5	18
31	31	0.0	10
28	31	6.7	10
39	31	12.3	10
24	31	15.9	10
32	32	0.0	24
14	32	9.7	24
33	32	16.3	24
19	32	37.1	24
33	33	0.0	27
32	33	18.4	27
14	33	24.9	27
12	33	32.4	27
34	34	0.0	26
15	34	8.9	26
6	34	10.2	26
13	34	50.4	26
35	35	0.0	27
37	35	20.7	27
3	35	48.1	27
22	35	52.1	27
36	36	0.0	30
16	36	27.5	30
38	36	33.8	30
29	36	34.4	30
37	37	0.0	20
35	37	15.3	20
3	37	36.8	20
11	37	49.5	20
38	38	0.0	32
36	38	36.0	32
7	38	45.9	32
16	38	53.9	32
39	39	0.0	26
24	39	20.5	26
9	39	22.0	26
31	39	32.1	26
40	40	0.0	15
32	40	25.0	15
14	40	25.3	15
10	40	27.4	15
