
Code
Dimension   Fixed Cost    Capacity
40	1146	113
Facility	Client	Transportation Cost	Demand
1	1	0.0	10
13	1	2.0	10
33	1	9.2	10
2	1	22.8	10
2	2	0.0	19
1	2	43.3	19
13	2	45.5	19
38	2	47.6	19
3	3	0.0	31
26	3	75.1	31
28	3	78.9	31
40	3	96.2	31
4	4	0.0	35
25	4	89.0	35
22	4	100.6	35
26	4	119.1	35
5	5	0.0	24
14	5	27.1	24
29	5	30.4	24
10	5	31.7	24
6	6	0.0	6
35	6	1.9	6
7	6	4.4	6
39	6	5.2	6
7	7	0.0	33
35	7	17.9	33
6	7	24.2	33
39	7	42.8	33
8	8	0.0	34
9	8	32.4	34
22	8	46.5	34
25	8	51.4	34
9	9	0.0	5
8	9	4.8	5
21	9	5.9	5
22	9	8.2	5
10	10	0.0	32
31	10	42.3	32
5	10	42.3	32
34	10	46.6	32
11	11	0.0	31
27	11	9.2	31
36	11	34.9	31
24	11	41.5	31
12	12	0.0	14
31	12	3.0	14
34	12	10.2	14
15	12	17.2	14
13	13	0.0	33
1	13	6.7	33
33	13	29.6	33
2	13	79.0	33
14	14	0.0	7
29	14	7.1	7
5	14	7.9	7
23	14	13.9	7
15	15	0.0	21
34	15	10.5	21
17	15	20.7	21
30	15	21.8	21
16	16	0.0	5
19	16	2.7	5
37	16	7.1	5
20	16	8.0	5
17	17	0.0	20
15	17	19.7	20
29	17	21.1	20
30	17	24.8	20
18	18	0.0	16
40	18	12.4	16
28	18	16.1	16
26	18	21.8	16
19	19	0.0	23
16	19	12.4	23
37	19	20.4	23
20	19	38.7	23
20	20	0.0	23
16	20	36.9	23
19	20	38.7	23
7	20	42.6	23
21	21	0.0	20
9	21	23.6	20
31	21	30.7	20
12	21	34.5	20
22	22	0.0	20
25	22	8.8	20
8	22	27.4	20
9	22	32.6	20
23	23	0.0	15
32	23	6.4	15
14	23	29.7	15
5	23	38.2	15
24	24	0.0	12
36	24	3.0	12
38	24	6.6	12
11	24	16.1	12
25	25	0.0	9
22	25	4.0	9
8	25	13.6	9
9	25	17.8	9
26	26	0.0	30
40	26	22.3	30
28	26	37.3	30
18	26	40.9	30
27	27	0.0	10
11	27	3.0	10
36	27	13.0	10
37	27	13.2	10
28	28	0.0	16
18	28	16.1	16
40	28	19.8	16
26	28	19.9	16
29	29	0.0	35
14	29	35.6	35
17	29	36.8	35
5	29	44.4	35
30	30	0.0	8
39	30	6.0	8
15	30	8.3	8
17	30	9.9	8
31	31	0.0	27
12	31	5.9	27
34	31	22.9	27
10	31	35.7	27
32	32	0.0	9
23	32	3.9	9
14	32	19.9	9
5	32	26.1	9
33	33	0.0	12
13	33	10.8	12
1	33	11.0	12
18	33	24.2	12
34	34	0.0	19
15	34	9.5	19
12	34	13.8	19
31	34	16.1	19
35	35	0.0	6
6	35	1.9	6
7	35	3.3	6
39	35	4.7	6
36	36	0.0	16
24	36	3.9	16
38	36	8.1	16
11	36	18.0	16
37	37	0.0	12
19	37	10.7	12
27	37	15.8	12
11	37	17.1	12
38	38	0.0	23
36	38	11.7	23
24	38	12.6	23
11	38	34.4	23
39	39	0.0	28
30	39	21.1	28
35	39	22.1	28
6	39	24.2	28
40	40	0.0	8
26	40	6.0	8
18	40	6.2	8
28	40	9.9	8
