
Code
Dimension   Fixed Cost    Capacity
40	1259	129
Facility	Client	Transportation Cost	Demand
1	1	0.0	31
36	1	13.6	31
28	1	28.0	31
39	1	30.4	31
2	2	0.0	32
20	2	18.7	32
14	2	28.9	32
3	2	30.6	32
3	3	0.0	29
7	3	12.1	29
20	3	12.2	29
2	3	27.7	29
4	4	0.0	8
37	4	14.9	8
1	4	16.6	8
36	4	17.9	8
5	5	0.0	22
19	5	22.4	22
26	5	26.7	22
17	5	49.4	22
6	6	0.0	31
13	6	22.3	31
12	6	53.9	31
39	6	69.1	31
7	7	0.0	11
3	7	4.6	11
20	7	7.7	11
2	7	11.7	11
8	8	0.0	11
29	8	8.7	11
18	8	9.3	11
32	8	11.9	11
9	9	0.0	34
26	9	45.1	34
17	9	58.6	34
19	9	61.1	34
10	10	0.0	29
12	10	42.5	29
13	10	58.3	29
6	10	78.8	29
11	11	0.0	26
40	11	18.8	26
24	11	45.4	26
23	11	48.2	26
12	12	0.0	33
13	12	41.5	33
10	12	48.3	33
6	12	57.4	33
13	13	0.0	11
6	13	7.9	11
12	13	13.8	11
10	13	22.1	11
14	14	0.0	27
2	14	24.4	27
21	14	37.5	27
20	14	40.0	27
15	15	0.0	7
16	15	5.9	7
27	15	11.1	7
35	15	11.7	7
16	16	0.0	34
27	16	25.2	34
15	16	28.7	34
38	16	33.5	34
17	17	0.0	14
26	17	16.9	14
19	17	17.2	14
9	17	24.1	14
18	18	0.0	12
8	18	10.2	12
35	18	16.0	12
29	18	16.1	12
19	19	0.0	15
26	19	7.3	15
5	19	15.2	15
17	19	18.4	15
20	20	0.0	29
3	20	12.2	29
2	20	17.0	29
7	20	20.4	29
21	21	0.0	32
22	21	34.3	32
2	21	42.7	32
14	21	44.4	32
22	22	0.0	15
21	22	16.1	15
14	22	34.6	15
2	22	36.1	15
23	23	0.0	30
24	23	4.5	30
29	23	9.7	30
8	23	32.8	30
24	24	0.0	33
23	24	5.0	33
29	24	15.0	33
40	24	38.8	33
25	25	0.0	21
9	25	43.0	21
17	25	54.2	21
12	25	63.9	21
26	26	0.0	6
19	26	2.9	6
17	26	7.3	6
5	26	7.3	6
27	27	0.0	16
16	27	11.9	16
38	27	12.7	16
30	27	14.0	16
28	28	0.0	18
39	28	7.8	18
36	28	10.4	18
1	28	16.2	18
29	29	0.0	21
23	29	6.8	21
24	29	9.6	21
8	29	16.7	21
30	30	0.0	35
27	30	30.7	35
16	30	39.2	35
38	30	58.0	35
31	31	0.0	18
35	31	25.0	18
14	31	33.9	18
2	31	37.9	18
32	32	0.0	34
8	32	36.7	34
29	32	49.8	34
23	32	60.3	34
33	33	0.0	10
34	33	12.5	10
3	33	30.4	10
20	33	31.9	10
34	34	0.0	10
33	34	12.5	10
21	34	24.2	10
22	34	24.8	10
35	35	0.0	5
18	35	6.7	5
31	35	6.9	5
15	35	8.3	5
36	36	0.0	30
1	36	13.2	30
28	36	17.3	30
39	36	25.0	30
37	37	0.0	14
36	37	22.2	14
1	37	25.7	14
4	37	26.0	14
38	38	0.0	20
27	38	15.8	20
16	38	19.7	20
30	38	33.1	20
39	39	0.0	27
28	39	11.7	27
36	39	22.5	27
1	39	26.5	27
40	40	0.0	24
11	40	17.3	24
24	40	28.2	24
23	40	31.5	24
