
Code
Dimension   Fixed Cost    Capacity
30	1164	113
Facility	Client	Transportation Cost	Demand
1	1	0.0	14
23	1	13.0	14
10	1	19.6	14
2	2	0.0	13
1	2	35.1	13
29	2	40.5	13
3	3	0.0	34
4	3	22.4	34
25	3	55.6	34
4	4	0.0	13
3	4	8.6	13
25	4	12.8	13
5	5	0.0	28
10	5	38.7	28
8	5	44.7	28
6	6	0.0	24
19	6	28.1	24
7	6	36.8	24
7	7	0.0	14
6	7	21.5	14
19	7	25.4	14
8	8	0.0	5
5	8	8.0	5
9	8	8.2	5
9	9	0.0	20
20	9	28.7	20
8	9	32.7	20
10	10	0.0	29
23	10	35.0	29
5	10	40.1	29
11	11	0.0	20
30	11	6.1	20
20	11	32.2	20
12	12	0.0	24
9	12	39.8	24
24	12	43.3	24
13	13	0.0	35
27	13	24.8	35
28	13	25.8	35
14	14	0.0	14
28	14	6.0	14
13	14	11.3	14
15	15	0.0	12
29	15	22.0	12
12	15	22.5	12
16	16	0.0	30
19	16	49.1	30
7	16	63.8	30
17	17	0.0	35
18	17	51.5	35
21	17	55.9	35
18	18	0.0	31
21	18	19.1	31
17	18	45.6	31
19	19	0.0	16
6	19	18.7	16
16	19	26.2	16
20	20	0.0	9
9	20	12.9	9
30	20	14.2	9
21	21	0.0	8
18	21	4.9	8
17	21	12.8	8
22	22	0.0	29
29	22	40.8	29
15	22	68.8	29
23	23	0.0	23
1	23	21.3	23
10	23	27.8	23
24	24	0.0	22
12	24	39.7	22
6	24	41.4	22
25	25	0.0	12
4	25	11.9	12
3	25	19.6	12
26	26	0.0	5
20	26	8.6	5
11	26	9.5	5
27	27	0.0	22
13	27	15.6	22
28	27	31.7	22
28	28	0.0	10
14	28	4.3	10
13	28	7.4	10
29	29	0.0	8
22	29	11.3	8
10	29	12.9	8
30	30	0.0	9
11	30	2.8	9
20	30	14.2	9
