
Code
Dimension   Fixed Cost    Capacity
30	1155	110
Facility	Client	Transportation Cost	Demand
1	1	0.0	9
14	1	5.4	9
6	1	11.2	9
2	2	0.0	32
26	2	48.1	32
16	2	58.8	32
3	3	0.0	29
25	3	17.2	29
8	3	34.6	29
4	4	0.0	20
25	4	24.3	20
3	4	26.8	20
5	5	0.0	8
27	5	10.6	8
20	5	14.0	8
6	6	0.0	11
14	6	10.0	11
1	6	13.7	11
7	7	0.0	12
21	7	4.0	12
29	7	14.7	12
8	8	0.0	12
3	8	14.3	12
6	8	16.8	12
9	9	0.0	7
18	9	5.2	7
13	9	10.0	7
10	10	0.0	21
23	10	31.0	21
22	10	33.6	21
11	11	0.0	22
4	11	31.3	22
8	11	33.7	22
12	12	0.0	21
15	12	42.8	21
13	12	61.4	21
13	13	0.0	20
15	13	19.4	20
9	13	28.7	20
14	14	0.0	20
1	14	12.0	20
6	14	18.2	20
15	15	0.0	33
13	15	32.0	33
9	15	54.1	33
16	16	0.0	18
30	16	13.6	18
26	16	24.1	18
17	17	0.0	5
4	17	6.8	5
11	17	11.5	5
18	18	0.0	22
9	18	16.3	22
20	18	26.8	22
19	19	0.0	10
1	19	16.2	10
6	19	16.2	10
20	20	0.0	11
18	20	13.4	11
24	20	15.1	11
21	21	0.0	13
7	21	4.3	13
29	21	12.1	13
22	22	0.0	6
23	22	1.6	6
10	22	9.6	6
23	23	0.0	31
22	23	8.3	31
10	23	45.8	31
24	24	0.0	10
20	24	13.7	10
5	24	19.4	10
25	25	0.0	25
3	25	14.9	25
4	25	30.4	25
26	26	0.0	35
16	26	46.9	35
2	26	52.6	35
27	27	0.0	35
5	27	46.5	35
28	27	58.4	35
28	28	0.0	18
29	28	20.8	18
27	28	30.0	18
29	29	0.0	23
21	29	21.4	23
28	29	26.6	23
30	30	0.0	15
16	30	11.4	15
26	30	31.0	15
