
Code
Dimension   Fixed Cost    Capacity
30	1210	121
Facility	Client	Transportation Cost	Demand
1	1	0.0	11
19	1	6.9	11
28	1	17.1	11
2	2	0.0	33
9	2	62.7	33
27	2	63.3	33
3	3	0.0	19
23	3	44.3	19
21	3	47.0	19
4	4	0.0	26
27	4	12.9	26
29	4	35.1	26
5	5	0.0	20
30	5	13.8	20
18	5	18.5	20
6	6	0.0	16
15	6	2.3	16
18	6	10.4	16
7	7	0.0	23
10	7	2.2	23
14	7	26.7	23
8	8	0.0	19
15	8	26.5	19
6	8	28.9	19
9	9	0.0	5
28	9	7.5	5
2	9	9.5	5
10	10	0.0	31
7	10	3.0	31
14	10	38.5	31
11	11	0.0	28
13	11	54.4	28
28	11	58.4	28
12	12	0.0	11
24	12	12.6	11
22	12	15.2	11
13	13	0.0	24
26	13	37.5	24
11	13	46.6	24
14	14	0.0	20
7	14	23.3	20
10	14	24.8	20
15	15	0.0	16
6	15	2.3	16
18	15	11.6	16
16	16	0.0	22
14	16	36.3	22
26	16	39.1	22
17	17	0.0	30
20	17	70.2	30
8	17	128.1	30
18	18	0.0	26
6	18	17.0	26
15	18	18.9	26
19	19	0.0	26
1	19	16.3	26
25	19	29.6	26
20	20	0.0	34
17	20	79.5	34
11	20	81.7	34
21	21	0.0	17
5	21	16.0	17
6	21	17.7	17
22	22	0.0	17
12	22	23.5	17
7	22	24.5	17
23	23	0.0	10
3	23	23.3	10
30	23	27.3	10
24	24	0.0	16
12	24	18.3	16
25	24	26.0	16
25	25	0.0	13
19	25	14.8	13
26	25	15.0	13
26	26	0.0	12
25	26	13.8	12
13	26	18.8	12
27	27	0.0	34
4	27	16.9	34
29	27	32.2	34
28	28	0.0	6
9	28	9.0	6
1	28	9.3	6
29	29	0.0	23
27	29	21.8	23
4	29	31.1	23
30	30	0.0	17
5	30	11.7	17
21	30	19.5	17
