
Code
Dimension   Fixed Cost    Capacity
30	1226	127
Facility	Client	Transportation Cost	Demand
1	1	0.0	29
6	1	20.0	29
30	1	48.0	29
2	2	0.0	13
22	2	12.6	13
16	2	20.0	13
3	3	0.0	26
21	3	6.5	26
24	3	60.5	26
4	4	0.0	16
26	4	5.8	16
7	4	14.2	16
5	5	0.0	7
28	5	6.6	7
8	5	8.8	7
6	6	0.0	29
1	6	20.0	29
12	6	30.3	29
7	7	0.0	20
26	7	14.7	20
30	7	14.9	20
8	8	0.0	19
26	8	14.1	19
4	8	17.3	19
9	9	0.0	27
24	9	21.8	27
19	9	22.5	27
10	10	0.0	31
16	10	27.8	31
15	10	54.6	31
11	11	0.0	5
20	11	5.6	5
19	11	14.1	5
12	12	0.0	27
6	12	28.2	27
23	12	43.3	27
13	13	0.0	27
17	13	30.8	27
14	13	36.2	27
14	14	0.0	17
17	14	12.0	17
13	14	22.8	17
15	15	0.0	6
18	15	4.2	6
10	15	10.6	6
16	16	0.0	8
10	16	7.2	8
22	16	10.0	8
17	17	0.0	9
14	17	6.4	9
13	17	10.3	9
18	18	0.0	28
15	18	19.4	28
10	18	53.8	28
19	19	0.0	32
9	19	26.7	32
24	19	52.4	32
20	20	0.0	24
11	20	26.7	24
22	20	59.0	24
21	21	0.0	11
3	21	2.8	11
24	21	24.3	11
22	22	0.0	25
2	22	24.3	25
16	22	31.2	25
23	23	0.0	9
12	23	14.4	9
30	23	14.9	9
24	24	0.0	33
9	24	26.6	33
19	24	54.1	33
25	25	0.0	16
14	25	27.2	16
4	25	27.5	16
26	26	0.0	32
4	26	11.5	32
7	26	23.5	32
27	27	0.0	33
29	27	56.4	33
3	27	77.7	33
28	28	0.0	21
5	28	19.9	21
8	28	32.8	21
29	29	0.0	24
27	29	41.0	24
5	29	93.3	24
30	30	0.0	31
7	30	23.2	31
26	30	44.5	31
