
Code
Dimension   Fixed Cost    Capacity
40	1218	127
Facility	Client	Transportation Cost	Demand
1	1	0.0	35
21	1	30.8	35
3	1	54.5	35
9	1	59.3	35
2	2	0.0	5
10	2	5.1	5
13	2	7.3	5
5	2	8.6	5
3	3	0.0	31
35	3	19.4	31
28	3	26.6	31
9	3	34.2	31
4	4	0.0	16
7	4	19.8	16
38	4	23.6	16
27	4	24.2	16
5	5	0.0	5
13	5	1.7	5
38	5	4.5	5
7	5	7.5	5
6	6	0.0	27
10	6	32.2	27
20	6	51.4	27
2	6	59.5	27
7	7	0.0	23
38	7	22.9	23
4	7	28.4	23
5	7	34.6	23
8	8	0.0	32
22	8	9.6	32
11	8	64.8	32
37	8	65.6	32
9	9	0.0	18
3	9	19.8	18
15	9	27.4	18
1	9	30.5	18
10	10	0.0	23
2	10	23.3	23
6	10	27.4	23
21	10	43.2	23
11	11	0.0	21
25	11	28.8	21
14	11	34.8	21
27	11	35.2	21
12	12	0.0	21
18	12	16.8	21
39	12	46.1	21
29	12	82.1	21
13	13	0.0	19
5	13	6.4	19
38	13	23.3	19
2	13	27.9	19
14	14	0.0	27
19	14	17.8	27
25	14	18.7	27
33	14	38.5	27
15	15	0.0	30
16	15	45.0	30
9	15	45.6	30
1	15	68.6	30
16	16	0.0	8
15	16	12.0	8
1	16	16.4	8
19	16	17.5	8
17	17	0.0	29
30	17	5.2	29
37	17	5.2	29
34	17	24.8	29
18	18	0.0	12
12	18	9.6	12
39	18	19.4	12
15	18	38.9	12
19	19	0.0	6
14	19	4.0	6
33	19	5.8	6
25	19	8.1	6
20	20	0.0	21
40	20	20.0	21
6	20	40.0	21
28	20	54.5	21
21	21	0.0	14
1	21	12.3	14
2	21	25.4	14
10	21	26.3	14
22	22	0.0	18
8	22	5.4	18
37	22	37.3	18
17	22	38.7	18
23	23	0.0	19
26	23	16.7	19
31	23	30.8	19
35	23	38.9	19
24	24	0.0	21
29	24	5.7	21
32	24	28.5	21
34	24	44.0	21
25	25	0.0	20
14	25	13.8	20
19	25	27.0	20
11	25	27.4	20
26	26	0.0	14
31	26	10.7	14
23	26	12.3	14
35	26	27.5	14
27	27	0.0	32
4	27	48.4	32
25	27	52.0	32
11	27	53.6	32
28	28	0.0	24
35	28	7.2	24
3	28	20.6	24
1	28	40.9	24
29	29	0.0	7
24	29	1.9	7
32	29	11.2	7
33	29	14.4	7
30	30	0.0	19
37	30	3.0	19
17	30	3.4	19
36	30	14.8	19
31	31	0.0	35
26	31	26.7	35
23	31	56.8	35
3	31	67.7	35
32	32	0.0	24
24	32	32.6	24
29	32	38.5	24
36	32	58.4	24
33	33	0.0	35
34	33	32.4	35
19	33	33.8	35
14	33	49.8	35
34	34	0.0	29
17	34	24.8	29
33	34	26.8	29
30	34	27.5	29
35	35	0.0	22
28	35	6.6	22
3	35	13.8	22
9	35	38.0	22
36	36	0.0	25
37	36	18.9	25
30	36	19.5	25
17	36	23.1	25
37	37	0.0	25
30	37	4.0	25
17	37	4.5	25
36	37	18.9	25
38	38	0.0	34
5	38	30.4	34
7	38	33.9	34
13	38	41.7	34
39	39	0.0	5
18	39	8.1	5
12	39	11.0	5
9	39	11.3	5
40	40	0.0	21
20	40	20.0	21
28	40	38.8	21
35	40	44.3	21
