
Code
Dimension   Fixed Cost    Capacity
40	1237	129
Facility	Client	Transportation Cost	Demand
1	1	0.0	11
20	1	6.3	11
32	1	7.9	11
31	1	8.1	11
2	2	0.0	14
15	2	10.9	14
22	2	15.5	14
25	2	28.3	14
3	3	0.0	9
34	3	10.7	9
19	3	17.4	9
39	3	21.3	9
4	4	0.0	21
35	4	4.0	21
40	4	32.6	21
24	4	34.3	21
5	5	0.0	31
26	5	2.8	31
39	5	13.0	31
28	5	16.0	31
6	6	0.0	34
21	6	6.2	34
17	6	12.3	34
23	6	33.9	34
7	7	0.0	33
10	7	43.6	33
36	7	56.7	33
23	7	68.0	33
8	8	0.0	28
11	8	11.5	28
29	8	26.1	28
14	8	30.6	28
9	9	0.0	23
38	9	7.2	23
27	9	26.2	23
37	9	27.6	23
10	10	0.0	25
36	10	32.9	25
7	10	33.0	25
23	10	50.3	25
11	11	0.0	15
8	11	6.2	15
14	11	13.8	15
29	11	19.0	15
12	12	0.0	20
33	12	2.3	20
20	12	14.3	20
24	12	14.4	20
13	13	0.0	31
25	13	8.4	31
15	13	51.5	31
18	13	64.8	31
14	14	0.0	20
11	14	18.4	20
8	14	21.9	20
16	14	33.5	20
15	15	0.0	19
2	15	14.7	19
25	15	27.5	19
13	15	31.5	19
16	16	0.0	15
28	16	10.2	15
26	16	15.3	15
5	16	16.7	15
17	17	0.0	23
21	17	4.3	23
6	17	8.3	23
23	17	14.9	23
18	18	0.0	31
40	18	42.5	31
4	18	59.8	31
24	18	64.5	31
19	19	0.0	31
34	19	23.5	31
30	19	55.4	31
3	19	59.9	31
20	20	0.0	6
32	20	3.3	6
1	20	3.4	6
12	20	4.3	6
21	21	0.0	22
6	21	4.0	22
17	21	4.1	22
23	21	18.3	22
22	22	0.0	29
2	22	32.1	29
15	22	52.3	29
25	22	90.7	29
23	23	0.0	12
17	23	7.8	12
21	23	10.0	12
6	23	12.0	12
24	24	0.0	12
33	24	7.3	12
12	24	8.6	12
40	24	8.7	12
25	25	0.0	13
13	25	3.5	13
15	25	18.8	13
2	25	26.2	13
26	26	0.0	35
5	26	3.2	35
28	26	15.4	35
39	26	16.2	35
27	27	0.0	32
37	27	6.3	32
38	27	26.5	32
9	27	36.5	32
28	28	0.0	28
26	28	12.3	28
5	28	14.5	28
39	28	17.4	28
29	29	0.0	16
8	29	14.9	16
11	29	20.2	16
14	29	32.2	16
30	30	0.0	8
39	30	11.6	8
5	30	12.8	8
26	30	13.5	8
31	31	0.0	6
32	31	2.5	6
1	31	4.4	6
20	31	5.2	6
32	32	0.0	29
31	32	12.2	29
20	32	16.1	29
1	32	20.9	29
33	33	0.0	23
12	33	2.7	23
24	33	14.1	23
20	33	18.9	23
34	34	0.0	12
19	34	9.1	12
3	34	14.2	12
39	34	26.6	12
35	35	0.0	35
4	35	6.7	35
40	35	60.7	35
24	35	62.1	35
36	36	0.0	24
10	36	31.6	24
7	36	41.3	24
23	36	78.0	24
37	37	0.0	29
27	37	5.7	29
38	37	26.0	29
9	37	34.9	29
38	38	0.0	27
9	38	8.5	27
27	38	22.3	27
37	38	24.2	27
39	39	0.0	17
5	39	7.2	17
26	39	7.9	17
28	39	10.6	17
40	40	0.0	11
24	40	8.0	11
33	40	14.4	11
18	40	15.1	11
