
Code
Dimension   Fixed Cost    Capacity
40	1149	109
Facility	Client	Transportation Cost	Demand
1	1	0.0	13
25	1	3.4	13
38	1	4.0	13
35	1	16.9	13
2	2	0.0	13
19	2	0.5	13
6	2	13.5	13
17	2	25.4	13
3	3	0.0	28
35	3	43.3	28
21	3	50.1	28
28	3	51.7	28
4	4	0.0	18
15	4	10.2	18
40	4	35.6	18
8	4	53.6	18
5	5	0.0	12
26	5	15.0	12
18	5	15.1	12
39	5	20.5	12
6	6	0.0	22
19	6	22.1	22
2	6	22.8	22
17	6	31.1	22
7	7	0.0	23
29	7	26.5	23
9	7	29.0	23
11	7	33.3	23
8	8	0.0	35
32	8	15.5	35
22	8	62.5	35
20	8	94.1	35
9	9	0.0	14
18	9	8.9	14
7	9	17.6	14
29	9	17.7	14
10	10	0.0	34
27	10	32.8	34
28	10	34.3	34
35	10	69.4	34
11	11	0.0	10
12	11	3.3	10
33	11	5.3	10
7	11	14.5	10
12	12	0.0	7
11	12	2.3	7
33	12	2.8	7
17	12	10.3	7
13	13	0.0	23
24	13	18.5	23
22	13	46.6	23
6	13	55.6	23
14	14	0.0	5
17	14	4.7	5
38	14	5.6	5
1	14	7.1	5
15	15	0.0	25
4	15	14.2	25
40	15	62.5	25
8	15	71.2	25
16	16	0.0	12
39	16	4.7	12
30	16	11.4	12
5	16	23.8	12
17	17	0.0	22
14	17	20.7	22
33	17	26.4	22
6	17	31.1	22
18	18	0.0	5
9	18	3.2	5
29	18	5.7	5
5	18	6.3	5
19	19	0.0	5
2	19	0.2	5
6	19	5.0	5
17	19	9.6	5
20	20	0.0	9
31	20	15.9	9
22	20	16.9	9
36	20	21.4	9
21	21	0.0	5
3	21	8.9	5
24	21	10.8	5
10	21	12.2	5
22	22	0.0	7
8	22	12.5	7
20	22	13.1	7
13	22	14.2	7
23	23	0.0	24
25	23	27.5	24
1	23	31.4	24
38	23	32.4	24
24	24	0.0	24
13	24	19.3	24
3	24	46.1	24
21	24	51.6	24
25	25	0.0	17
1	25	4.5	17
38	25	9.1	17
23	25	19.5	17
26	26	0.0	28
5	26	34.9	28
18	26	41.0	28
9	26	53.3	28
27	27	0.0	28
28	27	9.5	28
10	27	27.0	28
35	27	33.3	28
28	28	0.0	22
27	28	7.5	22
10	28	22.2	22
35	28	22.7	22
29	29	0.0	8
18	29	9.1	8
7	29	9.2	8
9	29	10.1	8
30	30	0.0	23
16	30	21.9	23
39	30	30.7	23
5	30	60.0	23
31	31	0.0	29
36	31	33.2	29
34	31	51.3	29
20	31	51.4	29
32	32	0.0	6
8	32	2.7	6
22	32	12.7	6
31	32	15.8	6
33	33	0.0	17
12	33	6.9	17
11	33	9.0	17
17	33	20.4	17
34	34	0.0	21
36	34	13.2	21
31	34	37.1	21
37	34	54.6	21
35	35	0.0	26
28	35	26.8	26
27	35	30.9	26
25	35	32.2	26
36	36	0.0	24
34	36	15.1	24
31	36	27.5	24
20	36	57.1	24
37	37	0.0	14
34	37	36.4	14
36	37	41.5	14
30	37	45.0	14
38	38	0.0	32
1	38	9.9	32
25	38	17.1	32
14	38	35.8	32
39	39	0.0	21
16	39	8.3	21
30	39	28.0	21
5	39	35.8	21
40	40	0.0	17
4	40	33.6	17
24	40	42.4	17
15	40	42.5	17
