
Code
Dimension   Fixed Cost    Capacity
40	1274	135
Facility	Client	Transportation Cost	Demand
1	1	0.0	23
37	1	6.6	23
6	1	22.8	23
16	1	31.9	23
2	2	0.0	20
3	2	23.3	20
1	2	37.8	20
16	2	41.7	20
3	3	0.0	29
2	3	33.9	29
1	3	47.9	29
6	3	53.2	29
4	4	0.0	20
30	4	21.3	20
8	4	27.7	20
17	4	28.7	20
5	5	0.0	15
38	5	12.7	15
25	5	16.5	15
35	5	17.3	15
6	6	0.0	31
37	6	26.3	31
1	6	30.7	31
36	6	47.8	31
7	7	0.0	23
19	7	34.3	23
30	7	38.1	23
28	7	42.5	23
8	8	0.0	34
30	8	15.2	34
28	8	16.7	34
4	8	47.1	34
9	9	0.0	21
10	9	6.4	21
19	9	37.0	21
31	9	37.6	21
10	10	0.0	30
9	10	9.2	30
31	10	51.3	30
19	10	51.6	30
11	11	0.0	7
33	11	8.1	7
40	11	9.2	7
32	11	11.1	7
12	12	0.0	22
34	12	13.8	22
15	12	32.3	22
4	12	39.9	22
13	13	0.0	32
24	13	53.5	32
25	13	54.4	32
40	13	55.4	32
14	14	0.0	26
23	14	42.5	26
20	14	62.3	26
16	14	62.5	26
15	15	0.0	7
39	15	8.2	7
12	15	10.3	7
17	15	11.0	7
16	16	0.0	10
22	16	3.8	10
1	16	13.9	10
37	16	15.0	10
17	17	0.0	33
4	17	47.3	33
24	17	50.7	33
15	17	52.0	33
18	18	0.0	30
25	18	13.6	30
38	18	17.1	30
24	18	28.2	30
19	19	0.0	18
7	19	26.8	18
10	19	31.0	18
9	19	31.7	18
20	20	0.0	10
23	20	12.8	10
22	20	15.1	10
16	20	16.6	10
21	21	0.0	16
31	21	4.4	16
26	21	29.9	16
10	21	31.7	16
22	22	0.0	35
16	22	13.3	35
1	22	48.7	35
37	22	50.1	35
23	23	0.0	19
20	23	24.2	19
14	23	31.1	19
11	23	40.2	19
24	24	0.0	16
18	24	15.0	16
25	24	16.3	16
39	24	23.0	16
25	25	0.0	30
18	25	13.6	30
38	25	23.0	30
24	25	30.5	30
26	26	0.0	17
35	26	11.1	17
5	26	26.0	17
20	26	28.9	17
27	27	0.0	25
29	27	38.9	25
36	27	61.9	25
9	27	74.9	25
28	28	0.0	13
8	28	6.4	13
30	28	9.7	13
10	28	23.0	13
29	29	0.0	14
27	29	21.8	14
9	29	27.4	14
10	29	31.3	14
30	30	0.0	23
8	30	10.3	23
28	30	17.1	23
4	30	24.4	23
31	31	0.0	31
21	31	8.5	31
10	31	53.0	31
9	31	55.5	31
32	32	0.0	9
33	32	4.6	9
11	32	14.3	9
40	32	22.5	9
33	33	0.0	35
32	33	18.1	35
11	33	40.3	35
40	33	78.4	35
34	34	0.0	24
12	34	15.1	24
4	34	36.6	24
15	34	46.3	24
35	35	0.0	34
26	35	22.3	34
38	35	36.9	34
5	35	39.1	34
36	36	0.0	22
6	36	33.9	22
31	36	46.7	22
21	36	48.3	22
37	37	0.0	31
1	37	8.9	31
6	37	26.3	31
22	37	44.4	31
38	38	0.0	26
18	38	14.8	26
25	38	19.9	26
5	38	22.0	26
39	39	0.0	13
15	39	15.2	13
24	39	18.7	13
17	39	21.7	13
40	40	0.0	30
11	40	39.6	30
13	40	51.9	30
33	40	67.2	30
