
Code
Dimension   Fixed Cost    Capacity
40	1215	121
Facility	Client	Transportation Cost	Demand
1	1	0.0	9
5	1	12.8	9
11	1	14.0	9
9	1	15.6	9
2	2	0.0	35
32	2	42.7	35
40	2	71.1	35
20	2	79.7	35
3	3	0.0	33
35	3	5.7	33
23	3	43.2	33
7	3	57.5	33
4	4	0.0	21
29	4	15.7	21
11	4	26.3	21
5	4	31.6	21
5	5	0.0	34
33	5	24.4	34
18	5	40.9	34
29	5	43.9	34
6	6	0.0	29
38	6	12.8	29
24	6	18.9	29
37	6	46.0	29
7	7	0.0	28
23	7	20.1	28
36	7	20.2	28
9	7	24.5	28
8	8	0.0	15
39	8	10.5	15
14	8	12.9	15
18	8	19.1	15
9	9	0.0	33
18	9	20.7	33
7	9	28.9	33
14	9	32.6	33
10	10	0.0	31
28	10	24.3	31
17	10	41.0	31
24	10	67.2	31
11	11	0.0	26
4	11	32.6	26
26	11	36.9	26
1	11	40.4	26
12	12	0.0	27
34	12	19.6	27
22	12	39.9	27
31	12	42.9	27
13	13	0.0	17
40	13	24.6	17
15	13	26.6	17
2	13	41.2	17
14	14	0.0	11
18	14	6.9	11
8	14	9.4	11
9	14	10.9	11
15	15	0.0	15
13	15	23.4	15
40	15	34.2	15
21	15	52.2	15
16	16	0.0	13
25	16	12.1	13
27	16	21.3	13
34	16	26.9	13
17	17	0.0	26
28	17	14.1	26
10	17	34.4	26
4	17	39.1	26
18	18	0.0	29
9	18	18.2	29
14	18	18.2	29
5	18	34.9	29
19	19	0.0	10
26	19	7.6	10
17	19	16.8	10
11	19	17.3	10
20	20	0.0	22
36	20	27.2	22
9	20	27.7	22
14	20	29.5	22
21	21	0.0	12
27	21	15.7	12
31	21	20.9	12
22	21	23.2	12
22	22	0.0	17
31	22	3.4	17
27	22	14.4	17
12	22	25.1	17
23	23	0.0	23
36	23	11.0	23
7	23	16.5	23
35	23	26.2	23
24	24	0.0	28
6	24	18.3	28
38	24	22.6	28
37	24	48.8	28
25	25	0.0	33
16	25	30.8	33
34	25	64.5	33
30	25	70.5	33
26	26	0.0	21
19	26	15.9	21
11	26	29.8	21
4	26	46.9	21
27	27	0.0	8
31	27	5.2	8
22	27	6.8	8
21	27	10.4	8
28	28	0.0	31
17	28	16.8	31
10	28	24.3	31
4	28	62.2	31
29	29	0.0	11
4	29	8.2	11
33	29	11.3	11
5	29	14.2	11
30	30	0.0	15
38	30	23.8	15
6	30	30.1	15
25	30	32.0	15
31	31	0.0	14
22	31	2.8	14
27	31	9.2	14
12	31	22.3	14
32	32	0.0	15
2	32	18.3	15
13	32	39.7	15
40	32	43.2	15
33	33	0.0	9
5	33	6.4	9
29	33	9.2	9
39	33	10.9	9
34	34	0.0	7
12	34	5.1	7
22	34	12.8	7
31	34	13.1	7
35	35	0.0	32
3	35	5.5	32
23	35	36.4	32
7	35	51.1	32
36	36	0.0	14
23	36	6.7	14
7	36	10.1	14
20	36	17.3	14
37	37	0.0	6
39	37	8.4	6
6	37	9.5	6
24	37	10.5	6
38	38	0.0	28
6	38	12.3	28
24	38	22.6	28
30	38	44.5	28
39	39	0.0	13
8	39	9.1	13
33	39	15.8	13
37	39	18.3	13
40	40	0.0	11
13	40	15.9	11
2	40	22.3	11
15	40	25.1	11
