
Code
Dimension   Fixed Cost    Capacity
40	1114	104
Facility	Client	Transportation Cost	Demand
1	1	0.0	28
22	1	8.2	28
13	1	24.3	28
28	1	45.3	28
2	2	0.0	6
4	2	5.0	6
12	2	6.7	6
37	2	9.1	6
3	3	0.0	16
36	3	9.0	16
34	3	10.7	16
8	3	29.1	16
4	4	0.0	10
12	4	6.6	10
2	4	8.3	10
37	4	16.7	10
5	5	0.0	25
17	5	20.7	25
26	5	47.2	25
39	5	55.7	25
6	6	0.0	11
19	6	1.6	11
9	6	29.8	11
24	6	30.3	11
7	7	0.0	25
23	7	13.2	25
33	7	25.5	25
36	7	43.3	25
8	8	0.0	12
27	8	8.6	12
10	8	15.9	12
3	8	21.8	12
9	9	0.0	20
30	9	23.5	20
24	9	30.3	20
32	9	30.4	20
10	10	0.0	17
27	10	11.3	17
18	10	18.1	17
8	10	22.5	17
11	11	0.0	34
16	11	14.9	34
31	11	18.3	34
28	11	44.5	34
12	12	0.0	14
4	12	9.3	14
2	12	15.5	14
37	12	16.1	14
13	13	0.0	10
22	13	5.9	10
1	13	8.7	10
28	13	11.4	10
14	14	0.0	34
15	14	13.6	34
39	14	30.4	34
29	14	56.5	34
15	15	0.0	26
14	15	10.4	26
39	15	26.0	26
29	15	35.1	26
16	16	0.0	10
11	16	4.4	10
28	16	8.7	10
31	16	9.7	10
17	17	0.0	28
5	17	23.2	28
29	17	68.8	28
15	17	71.5	28
18	18	0.0	14
10	18	14.9	14
27	18	19.0	14
40	18	21.4	14
19	19	0.0	19
6	19	2.8	19
9	19	48.8	19
24	19	50.0	19
20	20	0.0	14
35	20	18.9	14
21	20	22.4	14
39	20	34.1	14
21	21	0.0	14
35	21	10.4	14
39	21	12.0	14
20	21	22.4	14
22	22	0.0	5
1	22	1.5	5
13	22	2.9	5
28	22	6.9	5
23	23	0.0	27
7	23	14.3	27
36	23	37.3	27
33	23	38.7	27
24	24	0.0	20
9	24	30.3	20
30	24	47.1	20
19	24	52.6	20
25	25	0.0	15
29	25	26.9	15
13	25	28.1	15
22	25	30.9	15
26	26	0.0	19
35	26	28.4	19
5	26	35.9	19
21	26	38.7	19
27	27	0.0	23
10	27	15.2	23
8	27	16.5	23
18	27	31.1	23
28	28	0.0	11
16	28	9.6	11
13	28	12.5	11
11	28	14.4	11
29	29	0.0	12
13	29	14.4	12
15	29	16.2	12
14	29	19.9	12
30	30	0.0	6
32	30	2.4	6
9	30	7.0	6
37	30	11.3	6
31	31	0.0	16
11	31	8.6	16
16	31	15.6	16
28	31	29.5	16
32	32	0.0	29
30	32	11.7	29
9	32	44.1	29
37	32	50.4	29
33	33	0.0	6
7	33	6.1	6
23	33	8.6	6
36	33	16.5	6
34	34	0.0	24
3	34	16.0	24
36	34	27.4	24
18	34	40.9	24
35	35	0.0	16
21	35	11.9	16
20	35	21.6	16
26	35	23.9	16
36	36	0.0	19
3	36	10.7	19
34	36	21.7	19
23	36	26.2	19
37	37	0.0	11
12	37	12.6	11
2	37	16.6	11
4	37	18.3	11
38	38	0.0	17
4	38	49.6	17
40	38	54.2	17
12	38	57.3	17
39	39	0.0	20
21	39	17.2	20
14	39	17.9	20
15	39	20.0	20
40	40	0.0	13
18	40	19.9	13
10	40	21.9	13
27	40	30.2	13
