
Code
Dimension   Fixed Cost    Capacity
40	1204	124
Facility	Client	Transportation Cost	Demand
1	1	0.0	15
6	1	7.9	15
5	1	11.3	15
25	1	27.9	15
2	2	0.0	28
15	2	11.2	28
37	2	31.9	28
28	2	72.5	28
3	3	0.0	32
10	3	54.9	32
35	3	60.2	32
39	3	63.8	32
4	4	0.0	8
27	4	3.6	8
19	4	10.3	8
38	4	11.0	8
5	5	0.0	20
1	5	15.0	20
6	5	23.1	20
28	5	37.8	20
6	6	0.0	26
1	6	13.7	26
5	6	30.0	26
25	6	35.4	26
7	7	0.0	24
18	7	30.6	24
14	7	40.8	24
27	7	51.0	24
8	8	0.0	14
21	8	1.3	14
11	8	13.3	14
13	8	15.1	14
9	9	0.0	20
14	9	25.6	20
17	9	26.0	20
26	9	28.6	20
10	10	0.0	25
35	10	26.9	25
39	10	41.4	25
3	10	42.9	25
11	11	0.0	20
23	11	7.2	20
40	11	8.7	20
13	11	13.8	20
12	12	0.0	30
19	12	32.3	30
22	12	36.1	30
24	12	37.2	30
13	13	0.0	29
23	13	17.0	29
11	13	20.0	29
8	13	31.3	29
14	14	0.0	34
17	14	38.7	34
18	14	41.1	34
9	14	43.5	34
15	15	0.0	19
2	15	7.6	19
37	15	24.8	19
39	15	45.6	19
16	16	0.0	15
33	16	34.4	15
29	16	45.4	15
34	16	55.1	15
17	17	0.0	31
26	17	5.6	31
14	17	35.3	31
9	17	40.3	31
18	18	0.0	8
14	18	9.7	8
7	18	10.2	8
23	18	13.1	8
19	19	0.0	8
22	19	8.3	8
12	19	8.6	8
27	19	10.3	8
20	20	0.0	22
32	20	45.2	22
29	20	46.8	22
1	20	49.8	22
21	21	0.0	16
8	21	1.5	16
11	21	15.1	16
40	21	16.9	16
22	22	0.0	8
24	22	2.3	8
36	22	4.0	8
19	22	8.3	8
23	23	0.0	16
11	23	5.8	16
13	23	9.4	16
40	23	11.2	16
24	24	0.0	26
22	24	7.6	26
36	24	11.1	26
12	24	32.2	26
25	25	0.0	22
31	25	6.1	22
6	25	29.9	22
1	25	41.0	22
26	26	0.0	9
17	26	1.6	9
14	26	11.8	9
9	26	12.8	9
27	27	0.0	14
4	27	6.2	14
19	27	18.0	14
18	27	22.9	14
28	28	0.0	28
37	28	40.9	28
30	28	52.7	28
5	28	52.9	28
29	29	0.0	34
20	29	72.4	34
32	29	95.0	34
16	29	102.8	34
30	30	0.0	15
28	30	28.2	15
5	30	33.9	15
20	30	39.6	15
31	31	0.0	28
25	31	7.8	28
6	31	42.6	28
1	31	55.9	28
32	32	0.0	23
34	32	12.8	23
36	32	39.8	23
20	32	47.3	23
33	33	0.0	33
34	33	63.3	33
24	33	73.6	33
16	33	75.7	33
34	34	0.0	35
32	34	19.5	35
36	34	44.3	35
24	34	54.4	35
35	35	0.0	22
10	35	23.7	22
3	35	41.4	22
26	35	46.7	22
36	36	0.0	15
24	36	6.4	15
22	36	7.6	15
34	36	19.0	15
37	37	0.0	18
2	37	20.5	18
15	37	23.5	18
28	37	26.3	18
38	38	0.0	5
13	38	6.4	5
4	38	6.9	5
8	38	8.0	5
39	39	0.0	7
10	39	11.6	7
3	39	14.0	7
15	39	16.8	7
40	40	0.0	27
11	40	11.7	27
23	40	18.9	27
21	40	28.5	27
