
Code
Dimension   Fixed Cost    Capacity
40	1211	124
Facility	Client	Transportation Cost	Demand
1	1	0.0	20
2	1	20.9	20
5	1	22.8	20
9	1	32.1	20
2	2	0.0	21
1	2	22.0	21
38	2	40.5	21
5	2	44.4	21
3	3	0.0	33
33	3	24.0	33
23	3	29.5	33
10	3	66.3	33
4	4	0.0	24
15	4	34.1	24
17	4	42.0	24
27	4	49.3	24
5	5	0.0	22
1	5	25.0	22
24	5	27.6	22
9	5	34.3	22
6	6	0.0	28
27	6	28.1	28
38	6	47.7	28
15	6	62.3	28
7	7	0.0	33
29	7	29.9	33
31	7	67.3	33
5	7	76.4	33
8	8	0.0	14
16	8	4.8	14
11	8	15.1	14
39	8	19.7	14
9	9	0.0	16
24	9	8.3	16
5	9	25.0	16
1	9	25.7	16
10	10	0.0	10
37	10	8.0	10
33	10	12.9	10
23	10	13.6	10
11	11	0.0	18
8	11	19.4	18
16	11	19.9	18
39	11	27.5	18
12	12	0.0	10
32	12	2.9	10
13	12	4.9	10
14	12	6.9	10
13	13	0.0	13
12	13	6.3	13
32	13	7.9	13
26	13	11.4	13
14	14	0.0	21
26	14	10.3	21
12	14	14.5	21
13	14	19.8	21
15	15	0.0	11
27	15	13.6	11
4	15	15.6	11
17	15	20.4	11
16	16	0.0	19
8	16	6.5	19
39	16	20.4	19
11	16	21.0	19
17	17	0.0	30
4	17	52.5	30
15	17	55.6	30
27	17	91.9	30
18	18	0.0	33
28	18	47.9	33
32	18	56.0	33
12	18	64.8	33
19	19	0.0	31
40	19	21.3	31
37	19	49.8	31
14	19	65.9	31
20	20	0.0	20
34	20	7.4	20
22	20	19.8	20
39	20	30.4	20
21	21	0.0	16
30	21	11.6	16
39	21	32.8	16
11	21	33.3	16
22	22	0.0	10
34	22	6.2	10
39	22	6.4	10
20	22	9.9	10
23	23	0.0	32
33	23	12.9	32
3	23	28.6	32
10	23	43.6	32
24	24	0.0	21
9	24	10.9	21
5	24	26.3	21
1	24	35.0	21
25	25	0.0	34
10	25	60.0	34
33	25	65.5	34
3	25	75.7	34
26	26	0.0	6
14	26	2.9	6
13	26	5.3	6
12	26	5.4	6
27	27	0.0	32
6	27	32.1	32
15	27	39.6	32
4	27	65.8	32
28	28	0.0	17
18	28	24.7	17
22	28	26.6	17
34	28	28.9	17
29	29	0.0	20
7	29	18.1	20
5	29	31.8	20
1	29	42.2	20
30	30	0.0	35
21	30	25.4	35
9	30	69.4	35
24	30	87.5	35
31	31	0.0	24
7	31	48.9	24
29	31	55.6	24
5	31	57.5	24
32	32	0.0	24
12	32	6.9	24
13	32	14.5	24
14	32	23.0	24
33	33	0.0	12
23	33	4.8	12
3	33	8.7	12
10	33	15.5	12
34	34	0.0	8
20	34	2.9	8
22	34	5.0	8
39	34	9.3	8
35	35	0.0	17
36	35	20.6	17
13	35	31.9	17
26	35	38.1	17
36	36	0.0	34
35	36	41.2	34
23	36	49.8	34
26	36	53.6	34
37	37	0.0	16
10	37	12.8	16
40	37	16.1	16
26	37	19.0	16
38	38	0.0	7
6	38	11.9	7
2	38	13.5	7
27	38	17.7	7
39	39	0.0	20
22	39	12.8	20
16	39	21.5	20
34	39	23.2	20
40	40	0.0	18
19	40	12.4	18
37	40	18.1	18
14	40	26.9	18
