
Code
Dimension   Fixed Cost    Capacity
40	1164	112
Facility	Client	Transportation Cost	Demand
1	1	0.0	9
40	1	5.8	9
21	1	8.5	9
22	1	10.5	9
2	2	0.0	7
34	2	2.4	7
28	2	10.7	7
4	2	12.8	7
3	3	0.0	6
36	3	4.9	6
27	3	7.8	6
12	3	7.9	6
4	4	0.0	16
2	4	29.4	16
34	4	34.4	16
28	4	36.9	16
5	5	0.0	15
6	5	1.1	15
27	5	12.7	15
36	5	17.9	15
6	6	0.0	11
5	6	0.8	11
27	6	10.1	11
36	6	14.0	11
7	7	0.0	15
26	7	14.2	15
17	7	23.5	15
35	7	34.2	15
8	8	0.0	23
9	8	8.7	23
36	8	22.5	23
27	8	23.0	23
9	9	0.0	33
8	9	12.5	33
27	9	41.1	33
36	9	43.5	33
10	10	0.0	6
31	10	5.6	6
14	10	6.0	6
37	10	6.3	6
11	11	0.0	15
24	11	8.3	15
16	11	10.0	15
18	11	11.3	15
12	12	0.0	17
23	12	7.2	17
30	12	21.3	17
3	12	22.3	17
13	13	0.0	11
35	13	14.2	11
38	13	16.8	11
25	13	22.7	11
14	14	0.0	23
31	14	10.0	23
40	14	17.9	23
10	14	22.8	23
15	15	0.0	33
33	15	9.0	33
30	15	17.5	33
23	15	50.3	33
16	16	0.0	5
18	16	1.2	5
11	16	3.3	5
24	16	6.0	5
17	17	0.0	14
39	17	21.2	14
7	17	21.9	14
26	17	35.1	14
18	18	0.0	5
16	18	1.2	5
11	18	3.8	5
24	18	6.5	5
19	19	0.0	7
20	19	9.9	7
34	19	11.7	7
2	19	13.6	7
20	20	0.0	16
19	20	22.6	16
23	20	46.1	16
34	20	47.2	16
21	21	0.0	33
40	21	30.4	33
1	21	31.0	33
22	21	31.8	33
22	22	0.0	24
21	22	23.1	24
1	22	27.9	24
40	22	38.3	24
23	23	0.0	22
12	23	9.3	22
30	23	21.8	22
15	23	33.5	22
24	24	0.0	24
11	24	13.2	24
16	24	28.8	24
10	24	31.2	24
25	25	0.0	21
21	25	32.2	21
40	25	34.6	21
14	25	38.4	21
26	26	0.0	19
7	26	18.0	19
28	26	35.1	19
38	26	41.3	19
27	27	0.0	11
36	27	5.3	11
5	27	9.3	11
6	27	10.1	11
28	28	0.0	28
29	28	34.9	28
2	28	42.7	28
34	28	48.3	28
29	29	0.0	28
28	29	34.9	28
37	29	58.2	28
38	29	59.8	28
30	30	0.0	31
15	30	16.5	31
33	30	22.4	31
23	30	30.7	31
31	31	0.0	18
14	31	7.8	18
10	31	16.8	18
37	31	17.9	18
32	32	0.0	11
22	32	18.9	11
21	32	26.4	11
1	32	31.7	11
33	33	0.0	22
15	33	6.0	22
30	33	15.9	22
23	33	37.4	22
34	34	0.0	31
2	34	10.6	31
19	34	51.7	31
28	34	53.4	31
35	35	0.0	13
13	35	16.8	13
38	35	17.7	13
7	35	29.6	13
36	36	0.0	25
27	36	12.1	25
3	36	20.5	25
8	36	24.4	25
37	37	0.0	28
31	37	27.8	28
10	37	29.6	28
14	37	38.9	28
38	38	0.0	14
35	38	19.1	14
13	38	21.4	14
37	38	26.6	14
39	39	0.0	33
17	39	49.9	33
7	39	93.1	33
35	39	100.5	33
40	40	0.0	28
1	40	18.0	28
14	40	21.7	28
21	40	25.8	28
