
Code
Dimension   Fixed Cost    Capacity
40	1151	112
Facility	Client	Transportation Cost	Demand
1	1	0.0	24
10	1	22.4	24
15	1	30.0	24
34	1	59.3	24
2	2	0.0	14
34	2	26.2	14
15	2	32.3	14
23	2	32.7	14
3	3	0.0	19
34	3	21.5	19
15	3	31.2	19
10	3	31.8	19
4	4	0.0	7
17	4	4.1	7
6	4	4.1	7
19	4	7.2	7
5	5	0.0	12
39	5	4.0	12
7	5	5.9	12
12	5	7.4	12
6	6	0.0	34
17	6	9.5	34
4	6	20.1	34
36	6	39.9	34
7	7	0.0	34
39	7	7.9	34
5	7	16.8	34
12	7	33.5	34
8	8	0.0	18
26	8	17.5	18
21	8	24.0	18
9	8	24.5	18
9	9	0.0	8
26	9	3.6	8
13	9	8.5	8
28	9	10.2	8
10	10	0.0	25
15	10	17.4	25
1	10	23.4	25
3	10	41.9	25
11	11	0.0	17
21	11	14.2	17
12	11	26.2	17
26	11	29.5	17
12	12	0.0	31
5	12	19.0	31
39	12	23.3	31
7	12	30.6	31
13	13	0.0	22
28	13	6.1	22
9	13	23.4	22
35	13	30.2	22
14	14	0.0	9
35	14	18.8	9
22	14	19.2	9
32	14	26.5	9
15	15	0.0	15
10	15	10.5	15
34	15	18.4	15
1	15	18.8	15
16	16	0.0	29
40	16	3.2	29
27	16	17.4	29
24	16	26.5	29
17	17	0.0	11
6	17	3.1	11
4	17	6.5	11
36	17	9.9	11
18	18	0.0	31
36	18	22.9	31
19	18	39.1	31
17	18	49.8	31
19	19	0.0	18
4	19	18.6	18
36	19	21.5	18
18	19	22.7	18
20	20	0.0	12
29	20	11.4	12
23	20	15.1	12
1	20	31.1	12
21	21	0.0	33
11	21	27.6	33
26	21	43.6	33
8	21	43.9	33
22	22	0.0	8
35	22	3.7	8
13	22	11.4	8
28	22	12.3	8
23	23	0.0	16
20	23	20.2	16
29	23	34.7	16
2	23	37.3	16
24	24	0.0	22
27	24	13.0	22
40	24	17.7	22
16	24	20.1	22
25	25	0.0	9
30	25	9.5	9
16	25	10.3	9
40	25	11.2	9
26	26	0.0	19
9	26	8.5	19
8	26	18.5	19
21	26	25.1	19
27	27	0.0	12
40	27	6.0	12
24	27	7.1	12
16	27	7.2	12
28	28	0.0	19
13	28	5.2	19
9	28	24.2	19
35	28	26.7	19
29	29	0.0	19
20	29	18.1	19
23	29	41.2	19
1	29	53.2	19
30	30	0.0	25
31	30	24.6	25
25	30	26.5	25
16	30	35.8	25
31	31	0.0	26
30	31	25.6	26
28	31	45.4	26
13	31	52.2	26
32	32	0.0	16
7	32	31.7	16
39	32	35.2	16
5	32	36.4	16
33	33	0.0	18
6	33	25.9	18
17	33	26.6	18
12	33	28.4	18
34	34	0.0	11
3	34	12.5	11
15	34	13.5	11
10	34	18.9	11
35	35	0.0	14
22	35	6.5	14
13	35	19.2	14
28	35	19.6	14
36	36	0.0	22
18	36	16.3	22
17	36	19.7	22
6	36	25.8	22
37	37	0.0	13
25	37	18.1	13
16	37	23.2	13
40	37	23.5	13
38	38	0.0	15
19	38	22.9	15
4	38	30.1	15
17	38	38.6	15
39	39	0.0	12
7	39	2.8	12
5	39	4.0	12
12	39	9.0	12
40	40	0.0	33
16	40	3.7	33
27	40	16.6	33
24	40	26.6	33
