
Code
Dimension   Fixed Cost    Capacity
40	1182	116
Facility	Client	Transportation Cost	Demand
1	1	0.0	13
8	1	17.4	13
37	1	24.4	13
21	1	28.0	13
2	2	0.0	21
40	2	10.4	21
12	2	18.5	21
18	2	21.5	21
3	3	0.0	13
19	3	8.9	13
36	3	17.9	13
25	3	22.7	13
4	4	0.0	30
14	4	0.9	30
7	4	35.7	30
16	4	36.7	30
5	5	0.0	12
37	5	5.7	12
21	5	10.9	12
34	5	14.2	12
6	6	0.0	22
29	6	24.6	22
5	6	27.5	22
9	6	27.8	22
7	7	0.0	11
14	7	13.1	11
4	7	13.1	11
11	7	17.3	11
8	8	0.0	8
1	8	10.7	8
37	8	14.9	8
6	8	14.9	8
9	9	0.0	23
6	9	29.1	23
29	9	30.9	23
11	9	49.5	23
10	10	0.0	34
34	10	43.3	34
21	10	67.5	34
5	10	68.5	34
11	11	0.0	35
25	11	49.1	35
7	11	55.1	35
29	11	74.9	35
12	12	0.0	13
22	12	8.4	13
40	12	10.4	13
2	12	11.4	13
13	13	0.0	23
24	13	8.8	23
17	13	39.9	23
35	13	42.7	23
14	14	0.0	23
4	14	0.7	23
7	14	27.3	23
16	14	28.7	23
15	15	0.0	26
28	15	56.7	26
38	15	62.9	26
39	15	66.6	26
16	16	0.0	17
4	16	20.8	17
14	16	21.2	17
7	16	39.2	17
17	17	0.0	24
31	17	25.4	24
23	17	30.3	24
24	17	34.6	24
18	18	0.0	5
40	18	2.6	5
12	18	5.0	5
2	18	5.1	5
19	19	0.0	21
3	19	14.4	21
36	19	27.8	21
32	19	28.1	21
20	20	0.0	7
28	20	10.4	7
10	20	17.0	7
15	20	22.1	7
21	21	0.0	24
34	21	17.8	24
37	21	19.0	24
33	21	21.1	24
22	22	0.0	15
27	22	6.5	15
12	22	9.7	15
18	22	20.5	15
23	23	0.0	12
31	23	5.2	12
35	23	11.5	12
17	23	15.2	12
24	24	0.0	28
13	24	10.7	28
17	24	40.4	28
35	24	53.2	28
25	25	0.0	25
29	25	34.5	25
11	25	35.1	25
36	25	41.6	25
26	26	0.0	24
31	26	42.4	24
23	26	45.3	24
16	26	62.0	24
27	27	0.0	28
22	27	12.2	28
12	27	27.4	28
32	27	35.9	28
28	28	0.0	17
20	28	25.2	17
15	28	37.1	17
10	28	38.4	17
29	29	0.0	15
6	29	16.8	15
9	29	20.2	15
25	29	20.7	15
30	30	0.0	25
32	30	16.2	25
36	30	22.9	25
18	30	25.8	25
31	31	0.0	6
23	31	2.6	6
17	31	6.4	6
35	31	8.1	6
32	32	0.0	22
30	32	14.3	22
36	32	19.4	22
27	32	28.2	22
33	33	0.0	17
21	33	15.0	17
34	33	16.2	17
37	33	28.2	17
34	34	0.0	19
21	34	14.1	19
33	34	18.1	19
5	34	22.6	19
35	35	0.0	6
23	35	5.8	6
31	35	8.1	6
17	35	10.0	6
36	36	0.0	35
32	36	30.8	35
30	36	32.1	35
19	36	46.3	35
37	37	0.0	26
5	37	12.4	26
21	37	20.6	26
34	37	35.1	26
38	38	0.0	14
39	38	22.8	14
13	38	31.8	14
15	38	33.9	14
39	39	0.0	15
38	39	24.5	15
15	39	38.4	15
20	39	48.0	15
40	40	0.0	24
2	40	11.9	24
18	40	12.7	24
12	40	19.2	24
