
Code
Dimension   Fixed Cost    Capacity
40	1232	128
Facility	Client	Transportation Cost	Demand
1	1	0.0	31
24	1	39.8	31
7	1	41.9	31
37	1	53.6	31
2	2	0.0	12
39	2	3.5	12
19	2	14.6	12
12	2	15.6	12
3	3	0.0	35
5	3	29.8	35
30	3	56.0	35
6	3	78.2	35
4	4	0.0	5
35	4	2.8	5
10	4	3.4	5
23	4	3.6	5
5	5	0.0	24
3	5	20.4	24
30	5	38.1	24
11	5	60.8	24
6	6	0.0	21
13	6	6.6	21
33	6	33.0	21
3	6	46.9	21
7	7	0.0	13
31	7	13.0	13
24	7	14.4	13
1	7	17.6	13
8	8	0.0	8
33	8	23.3	8
13	8	34.8	8
6	8	34.9	8
9	9	0.0	30
31	9	13.7	30
7	9	41.1	30
1	9	73.4	30
10	10	0.0	28
23	10	1.0	28
36	10	10.4	28
4	10	19.2	28
11	11	0.0	15
30	11	28.6	15
5	11	38.0	15
3	11	46.3	15
12	12	0.0	7
40	12	4.0	7
17	12	6.5	7
39	12	7.1	7
13	13	0.0	35
6	13	11.0	35
33	13	58.8	35
3	13	78.3	35
14	14	0.0	29
36	14	16.2	29
28	14	19.6	29
10	14	26.2	29
15	15	0.0	32
29	15	15.1	32
24	15	30.7	32
32	15	45.3	32
16	16	0.0	6
25	16	2.7	6
26	16	11.9	6
18	16	13.7	6
17	17	0.0	20
40	17	8.2	20
12	17	18.7	20
39	17	29.8	20
18	18	0.0	12
26	18	8.1	12
27	18	15.6	12
16	18	27.3	12
19	19	0.0	26
39	19	28.8	26
12	19	31.5	26
2	19	31.6	26
20	20	0.0	14
21	20	6.0	14
36	20	15.8	14
4	20	16.0	14
21	21	0.0	30
20	21	12.8	30
4	21	22.9	30
36	21	23.1	30
22	22	0.0	20
20	22	23.5	20
21	22	29.7	20
14	22	31.9	20
23	23	0.0	28
10	23	1.0	28
36	23	10.8	28
4	23	20.0	28
24	24	0.0	35
29	24	32.9	35
15	24	33.6	35
7	24	38.7	35
25	25	0.0	9
16	25	4.0	9
19	25	21.3	9
26	25	21.3	9
26	26	0.0	30
18	26	20.3	30
27	26	31.3	30
16	26	59.4	30
27	27	0.0	9
26	27	9.4	9
18	27	11.7	9
17	27	20.4	9
28	28	0.0	28
14	28	19.0	28
38	28	23.0	28
36	28	28.5	28
29	29	0.0	32
15	29	15.1	32
24	29	30.1	32
32	29	30.3	32
30	30	0.0	5
5	30	7.9	5
3	30	8.0	5
11	30	9.5	5
31	31	0.0	31
9	31	14.2	31
7	31	30.9	31
1	31	61.6	31
32	32	0.0	30
29	32	28.4	30
37	32	35.4	30
15	32	42.4	30
33	33	0.0	20
6	33	31.5	20
13	33	33.6	20
8	33	58.3	20
34	34	0.0	11
38	34	12.5	11
23	34	19.8	11
10	34	20.2	11
35	35	0.0	14
4	35	7.9	14
10	35	12.3	14
23	35	12.4	14
36	36	0.0	22
10	36	8.2	22
23	36	8.5	22
14	36	12.3	22
37	37	0.0	21
32	37	24.8	21
20	37	25.2	21
24	37	30.2	21
38	38	0.0	30
28	38	24.6	30
34	38	34.0	30
23	38	34.7	30
39	39	0.0	12
2	39	3.5	12
12	39	12.2	12
19	39	13.3	12
40	40	0.0	35
17	40	14.4	35
12	40	20.1	35
39	40	38.9	35
