
Code
Dimension   Fixed Cost    Capacity
40	1127	108
Facility	Client	Transportation Cost	Demand
1	1	0.0	15
33	1	23.1	15
27	1	30.6	15
28	1	37.9	15
2	2	0.0	5
11	2	3.7	5
36	2	5.3	5
32	2	5.4	5
3	3	0.0	23
14	3	5.8	23
24	3	39.9	23
29	3	43.1	23
4	4	0.0	10
37	4	8.8	10
22	4	9.3	10
31	4	11.7	10
5	5	0.0	11
23	5	8.7	11
10	5	21.1	11
34	5	26.5	11
6	6	0.0	28
8	6	40.0	28
9	6	73.9	28
21	6	86.8	28
7	7	0.0	30
10	7	17.4	30
36	7	52.8	30
19	7	55.3	30
8	8	0.0	25
6	8	35.7	25
21	8	53.9	25
32	8	58.2	25
9	9	0.0	14
6	9	36.9	14
17	9	38.8	14
28	9	56.2	14
10	10	0.0	5
7	10	2.9	5
19	10	8.3	5
5	10	9.6	5
11	11	0.0	19
32	11	10.3	19
2	11	14.0	19
21	11	14.2	19
12	12	0.0	14
25	12	12.6	14
18	12	14.3	14
29	12	19.0	14
13	13	0.0	13
37	13	11.7	13
31	13	16.2	13
4	13	21.0	13
14	14	0.0	9
3	14	2.3	9
29	14	14.6	9
24	14	16.3	9
15	15	0.0	24
30	15	21.7	24
35	15	27.7	24
38	15	39.1	24
16	16	0.0	21
36	16	16.6	21
2	16	31.1	21
20	16	40.7	21
17	17	0.0	33
27	17	50.2	33
28	17	55.3	33
33	17	56.3	33
18	18	0.0	12
12	18	12.2	12
29	18	15.0	12
25	18	17.7	12
19	19	0.0	19
31	19	26.3	19
10	19	31.4	19
7	19	35.0	19
20	20	0.0	9
39	20	11.4	9
2	20	11.6	9
16	20	17.5	9
21	21	0.0	24
32	21	7.1	24
11	21	17.9	24
2	21	26.5	24
22	22	0.0	7
4	22	6.5	7
35	22	7.6	7
30	22	11.1	7
23	23	0.0	26
5	23	20.5	26
34	23	44.6	26
26	23	50.8	26
24	24	0.0	33
40	24	15.1	33
3	24	57.3	33
14	24	59.9	33
25	25	0.0	10
29	25	8.7	10
12	25	9.0	10
18	25	14.8	10
26	26	0.0	19
34	26	18.8	19
23	26	37.1	19
5	26	52.1	19
27	27	0.0	22
33	27	12.9	22
28	27	13.0	22
17	27	33.5	22
28	28	0.0	33
27	28	19.5	33
33	28	38.6	33
17	28	55.3	33
29	29	0.0	23
25	29	19.9	23
18	29	28.7	23
12	29	31.2	23
30	30	0.0	33
35	30	27.5	33
15	30	29.8	33
22	30	52.2	33
31	31	0.0	9
4	31	10.5	9
13	31	11.2	9
37	31	11.5	9
32	32	0.0	19
21	32	5.7	19
11	32	10.3	19
2	32	20.6	19
33	33	0.0	30
27	33	17.6	30
28	33	35.1	30
1	33	46.1	30
34	34	0.0	17
26	34	16.8	17
23	34	29.2	17
5	34	40.9	17
35	35	0.0	14
30	35	11.7	14
22	35	15.3	14
15	35	16.2	14
36	36	0.0	7
16	36	5.5	7
2	36	7.4	7
11	36	8.8	7
37	37	0.0	9
4	37	7.9	9
13	37	8.1	9
31	37	11.5	9
38	38	0.0	19
15	38	31.0	19
35	38	31.3	19
37	38	38.2	19
39	39	0.0	11
20	39	14.0	11
28	39	18.5	11
27	39	22.7	11
40	40	0.0	18
24	40	8.2	18
3	40	36.1	18
14	40	38.3	18
