
Code
Dimension   Fixed Cost    Capacity
40	1139	109
Facility	Client	Transportation Cost	Demand
1	1	0.0	26
20	1	1.3	26
26	1	10.2	26
5	1	35.0	26
2	2	0.0	5
4	2	3.3	5
40	2	3.7	5
6	2	6.7	5
3	3	0.0	26
21	3	29.7	26
8	3	37.6	26
16	3	45.7	26
4	4	0.0	23
2	4	15.3	23
40	4	16.3	23
30	4	37.9	23
5	5	0.0	24
20	5	31.1	24
1	5	32.3	24
26	5	34.4	24
6	6	0.0	17
2	6	22.7	17
40	6	27.6	17
13	6	28.5	17
7	7	0.0	16
18	7	5.2	16
17	7	13.6	16
23	7	14.7	16
8	8	0.0	31
16	8	10.0	31
3	8	44.8	31
9	8	53.1	31
9	9	0.0	30
33	9	9.7	30
11	9	42.7	30
16	9	45.7	30
10	10	0.0	35
39	10	41.5	35
32	10	56.1	35
12	10	59.1	35
11	11	0.0	14
33	11	17.3	14
19	11	17.9	14
9	11	19.9	14
12	12	0.0	10
32	12	11.5	10
39	12	15.3	10
10	12	16.9	10
13	13	0.0	20
14	13	4.6	20
6	13	33.6	20
23	13	33.9	20
14	14	0.0	18
13	14	4.1	18
17	14	32.4	18
23	14	32.5	18
15	15	0.0	12
28	15	8.2	12
36	15	18.8	12
19	15	21.4	12
16	16	0.0	31
8	16	10.0	31
9	16	47.2	31
3	16	54.5	31
17	17	0.0	28
23	17	4.1	28
7	17	23.7	28
18	17	25.9	28
18	18	0.0	31
7	18	10.2	31
17	18	28.7	31
23	18	32.1	31
19	19	0.0	13
36	19	6.1	13
11	19	16.7	13
15	19	23.2	13
20	20	0.0	10
1	20	0.5	10
26	20	4.1	10
5	20	13.0	10
21	21	0.0	35
3	21	40.0	35
37	21	56.4	35
8	21	72.5	35
22	22	0.0	14
35	22	5.5	14
10	22	29.6	14
24	22	29.8	14
23	23	0.0	7
17	23	1.0	7
7	23	6.5	7
18	23	7.3	7
24	24	0.0	5
30	24	8.6	5
35	24	8.9	5
31	24	9.2	5
25	25	0.0	19
31	25	24.2	19
30	25	26.6	19
34	25	32.4	19
26	26	0.0	11
1	26	4.3	11
20	26	4.5	11
34	26	12.7	11
27	27	0.0	7
5	27	13.3	7
34	27	17.6	7
25	27	19.2	7
28	28	0.0	28
15	28	19.1	28
36	28	55.3	28
19	28	64.2	28
29	29	0.0	6
7	29	7.5	6
18	29	9.4	6
23	29	9.6	6
30	30	0.0	12
31	30	1.5	12
38	30	16.1	12
25	30	16.8	12
31	31	0.0	17
30	31	2.1	17
25	31	21.7	17
38	31	22.8	17
32	32	0.0	10
39	32	6.5	10
37	32	9.0	10
12	32	11.5	10
33	33	0.0	12
9	33	3.9	12
11	33	14.8	12
16	33	21.8	12
34	34	0.0	19
26	34	22.0	19
1	34	29.4	19
20	34	29.6	19
35	35	0.0	22
22	35	8.6	22
24	35	39.2	22
10	35	44.6	22
36	36	0.0	26
19	36	12.3	26
15	36	40.8	26
11	36	43.9	26
37	37	0.0	22
32	37	19.8	22
39	37	30.7	22
21	37	35.5	22
38	38	0.0	7
30	38	9.4	7
31	38	9.4	7
25	38	13.3	7
39	39	0.0	18
32	39	11.7	18
10	39	21.4	18
37	39	25.1	18
40	40	0.0	14
4	40	9.9	14
2	40	10.3	14
6	40	22.8	14
