
Code
Dimension   Fixed Cost    Capacity
40	1180	118
Facility	Client	Transportation Cost	Demand
1	1	0.0	27
40	1	16.1	27
2	1	49.3	27
25	1	65.9	27
2	2	0.0	6
25	2	4.8	6
13	2	6.0	6
40	2	7.4	6
3	3	0.0	11
24	3	2.8	11
34	3	5.5	11
13	3	20.2	11
4	4	0.0	30
36	4	13.1	30
28	4	33.5	30
35	4	33.5	30
5	5	0.0	34
17	5	40.1	34
23	5	50.9	34
21	5	53.5	34
6	6	0.0	17
20	6	18.7	17
39	6	32.1	17
14	6	33.3	17
7	7	0.0	25
39	7	19.2	25
23	7	24.4	25
21	7	26.0	25
8	8	0.0	23
35	8	4.7	23
32	8	13.9	23
36	8	23.1	23
9	9	0.0	13
31	9	25.2	13
29	9	27.7	13
16	9	28.4	13
10	10	0.0	23
32	10	23.8	23
36	10	25.2	23
28	10	28.8	23
11	11	0.0	7
33	11	8.4	7
31	11	9.6	7
38	11	9.7	7
12	12	0.0	30
30	12	20.3	30
2	12	37.9	30
25	12	48.2	30
13	13	0.0	31
25	13	7.9	31
2	13	31.1	31
3	13	57.0	31
14	14	0.0	5
22	14	2.7	5
30	14	8.2	5
19	14	8.5	5
15	15	0.0	6
26	15	9.1	6
39	15	14.8	6
20	15	16.1	6
16	16	0.0	29
33	16	7.8	29
11	16	42.5	29
9	16	63.3	29
17	17	0.0	28
5	17	33.0	28
31	17	49.3	28
19	17	60.9	28
18	18	0.0	34
38	18	20.2	34
31	18	58.3	34
37	18	66.3	34
19	19	0.0	25
21	19	28.6	25
23	19	33.7	25
22	19	34.1	25
20	20	0.0	5
6	20	5.5	5
26	20	10.1	5
39	20	11.5	5
21	21	0.0	31
23	21	7.0	31
7	21	32.3	31
19	21	35.5	31
22	22	0.0	23
14	22	12.4	23
19	22	31.3	23
21	22	32.8	23
23	23	0.0	25
21	23	5.7	25
7	23	24.4	25
19	23	33.7	25
24	24	0.0	33
34	24	8.1	33
3	24	8.5	33
13	24	68.2	33
25	25	0.0	18
13	25	4.6	18
2	25	14.4	18
12	25	28.9	18
26	26	0.0	22
39	26	20.9	22
7	26	31.4	22
15	26	33.5	22
27	27	0.0	33
30	27	43.7	33
19	27	50.3	33
14	27	61.9	33
28	28	0.0	5
29	28	4.5	5
36	28	5.3	5
4	28	5.6	5
29	29	0.0	26
28	29	23.4	26
4	29	36.0	26
36	29	41.6	26
30	30	0.0	5
12	30	3.4	5
27	30	6.6	5
14	30	8.2	5
31	31	0.0	6
11	31	8.3	6
38	31	8.5	6
18	31	10.3	6
32	32	0.0	5
35	32	2.1	5
8	32	3.0	5
36	32	4.6	5
33	33	0.0	16
16	33	4.3	16
11	33	19.1	16
31	33	32.1	16
34	34	0.0	10
24	34	2.4	10
3	34	5.0	10
13	34	22.9	10
35	35	0.0	35
8	35	7.1	35
32	35	14.9	35
36	35	30.1	35
36	36	0.0	13
4	36	5.7	13
35	36	11.2	13
32	36	12.0	13
37	37	0.0	28
18	37	54.6	28
38	37	68.6	28
5	37	78.2	28
38	38	0.0	29
18	38	17.3	29
11	38	40.0	29
31	38	40.9	29
39	39	0.0	10
7	39	7.7	10
26	39	9.5	10
22	39	15.3	10
40	40	0.0	5
1	40	3.0	5
2	40	6.2	5
25	40	9.3	5
