
Code
Dimension   Fixed Cost    Capacity
40	1174	118
Facility	Client	Transportation Cost	Demand
1	1	0.0	33
23	1	4.9	33
35	1	19.6	33
11	1	22.1	33
2	2	0.0	27
22	2	21.9	27
28	2	24.7	27
39	2	28.4	27
3	3	0.0	32
4	3	12.3	32
29	3	45.6	32
20	3	56.2	32
4	4	0.0	30
3	4	11.6	30
29	4	51.7	30
20	4	56.3	30
5	5	0.0	22
32	5	31.4	22
7	5	34.5	22
27	5	37.2	22
6	6	0.0	35
29	6	36.2	35
31	6	54.4	35
25	6	55.2	35
7	7	0.0	9
32	7	1.3	9
15	7	3.8	9
27	7	4.0	9
8	8	0.0	9
33	8	8.9	9
36	8	10.5	9
10	8	12.1	9
9	9	0.0	7
31	9	5.7	7
18	9	6.4	7
11	9	8.0	7
10	10	0.0	30
33	10	31.6	30
8	10	40.2	30
37	10	40.4	30
11	11	0.0	35
35	11	3.4	35
18	11	8.3	35
1	11	23.4	35
12	12	0.0	16
14	12	6.5	16
21	12	13.0	16
26	12	26.8	16
13	13	0.0	15
14	13	29.9	15
40	13	30.4	15
21	13	30.7	15
14	14	0.0	7
12	14	2.9	7
21	14	5.8	7
26	14	11.7	7
15	15	0.0	16
27	15	2.6	16
37	15	4.1	16
7	15	6.7	16
16	16	0.0	17
9	16	25.6	17
21	16	30.9	17
31	16	33.1	17
17	17	0.0	25
24	17	9.6	25
25	17	36.2	25
28	17	38.5	25
18	18	0.0	14
11	18	3.3	14
35	18	4.6	14
1	18	12.0	14
19	19	0.0	31
38	19	19.9	31
33	19	41.5	31
10	19	65.5	31
20	20	0.0	8
3	20	14.0	8
4	20	15.0	8
29	20	22.2	8
21	21	0.0	24
12	21	19.5	24
14	21	19.9	24
16	21	43.6	24
22	22	0.0	11
39	22	3.4	11
2	22	8.9	11
40	22	13.9	11
23	23	0.0	35
1	23	5.2	35
35	23	25.9	35
11	23	28.6	35
24	24	0.0	32
17	24	12.3	32
28	24	47.3	32
25	24	56.8	32
25	25	0.0	15
17	25	21.7	15
6	25	23.6	15
28	25	25.9	15
26	26	0.0	21
34	26	22.7	21
14	26	35.2	21
12	26	35.2	21
27	27	0.0	13
15	27	2.1	13
37	27	5.1	13
7	27	5.7	13
28	28	0.0	30
2	28	27.4	30
22	28	43.3	30
24	28	44.3	30
29	29	0.0	10
6	29	10.4	10
3	29	14.3	10
4	29	17.2	10
30	30	0.0	20
23	30	53.6	20
1	30	55.6	20
36	30	59.9	20
31	31	0.0	31
9	31	25.4	31
6	31	48.2	31
18	31	48.8	31
32	32	0.0	10
7	32	1.4	10
27	32	4.6	10
15	32	4.9	10
33	33	0.0	23
8	33	22.8	23
10	33	24.2	23
19	33	30.8	23
34	34	0.0	5
26	34	5.4	5
14	34	10.2	5
12	34	11.2	5
35	35	0.0	9
11	35	0.9	9
18	35	3.0	9
1	35	5.3	9
36	36	0.0	5
8	36	5.8	5
33	36	10.7	5
10	36	11.7	5
37	37	0.0	10
15	37	2.6	10
27	37	3.9	10
7	37	6.4	10
38	38	0.0	23
19	38	14.8	23
33	38	43.8	23
5	38	44.2	23
39	39	0.0	18
22	39	5.5	18
2	39	18.9	18
40	39	21.1	18
40	40	0.0	24
39	40	28.2	24
22	40	30.2	24
21	40	47.7	24
