
Code
Dimension   Fixed Cost    Capacity
40	1193	122
Facility	Client	Transportation Cost	Demand
1	1	0.0	27
18	1	27.4	27
7	1	60.9	27
8	1	71.4	27
2	2	0.0	20
15	2	19.8	20
4	2	23.0	20
16	2	24.2	20
3	3	0.0	14
31	3	15.5	14
19	3	19.9	14
35	3	24.8	14
4	4	0.0	21
16	4	7.6	21
15	4	21.9	21
2	4	24.1	21
5	5	0.0	5
10	5	2.9	5
25	5	8.3	5
35	5	8.6	5
6	6	0.0	35
34	6	18.7	35
14	6	48.0	35
21	6	54.4	35
7	7	0.0	28
40	7	45.0	28
1	7	63.2	28
27	7	64.4	28
8	8	0.0	25
14	8	22.9	25
15	8	28.7	25
16	8	33.4	25
9	9	0.0	5
32	9	7.2	5
28	9	10.9	5
36	9	13.5	5
10	10	0.0	9
5	10	5.2	9
25	10	10.4	9
35	10	12.5	9
11	11	0.0	10
29	11	7.1	10
23	11	26.0	10
37	11	31.2	10
12	12	0.0	11
38	12	8.2	11
13	12	10.3	11
24	12	12.3	11
13	13	0.0	8
12	13	7.5	8
24	13	11.5	8
38	13	12.2	8
14	14	0.0	35
8	14	32.1	35
6	14	48.0	35
34	14	52.1	35
15	15	0.0	13
16	15	10.2	13
2	15	12.8	13
4	15	13.5	13
16	16	0.0	35
4	16	12.6	35
15	16	27.6	35
2	16	42.4	35
17	17	0.0	17
24	17	12.2	17
38	17	14.1	17
36	17	19.3	17
18	18	0.0	16
1	18	16.2	16
8	18	27.3	16
14	18	34.8	16
19	19	0.0	29
39	19	14.1	29
23	19	38.9	29
3	19	41.3	29
20	20	0.0	7
4	20	14.0	7
28	20	14.4	7
16	20	15.9	7
21	21	0.0	15
30	21	11.8	15
34	21	15.5	15
33	21	21.1	15
22	22	0.0	31
27	22	31.7	31
33	22	47.7	31
40	22	52.5	31
23	23	0.0	16
39	23	14.5	16
19	23	21.5	16
37	23	23.8	16
24	24	0.0	21
17	24	15.0	21
38	24	15.5	21
12	24	23.5	21
25	25	0.0	11
26	25	9.8	11
10	25	12.7	11
5	25	18.3	11
26	26	0.0	35
25	26	31.3	35
36	26	63.6	35
32	26	66.8	35
27	27	0.0	33
40	27	24.7	33
22	27	33.8	33
7	27	75.9	33
28	28	0.0	35
20	28	71.8	35
9	28	76.6	35
4	28	92.0	35
29	29	0.0	26
11	29	18.5	26
23	29	65.8	26
37	29	70.1	26
30	30	0.0	30
21	30	23.5	30
33	30	36.5	30
34	30	53.2	30
31	31	0.0	27
35	31	19.0	27
3	31	29.8	27
10	31	53.5	27
32	32	0.0	20
9	32	28.7	20
26	32	38.2	20
25	32	44.5	20
33	33	0.0	35
30	33	42.5	35
21	33	49.3	35
22	33	53.9	35
34	34	0.0	6
6	34	3.2	6
21	34	6.2	6
14	34	8.9	6
35	35	0.0	9
31	35	6.3	9
10	35	12.5	9
5	35	15.5	9
36	36	0.0	6
17	36	6.8	6
38	36	9.2	6
26	36	10.9	6
37	37	0.0	33
39	37	39.6	33
23	37	49.2	33
19	37	50.2	33
38	38	0.0	9
24	38	6.6	9
12	38	6.7	9
17	38	7.5	9
39	39	0.0	26
19	39	12.6	26
23	39	23.6	26
37	39	31.2	26
40	40	0.0	25
27	40	18.7	25
7	40	40.2	25
22	40	42.4	25
