
Code
Dimension   Fixed Cost    Capacity
40	1235	128
Facility	Client	Transportation Cost	Demand
1	1	0.0	18
18	1	5.4	18
5	1	8.3	18
30	1	20.9	18
2	2	0.0	26
26	2	18.4	26
33	2	18.5	26
3	2	34.0	26
3	3	0.0	22
2	3	28.8	22
10	3	29.7	22
33	3	34.3	22
4	4	0.0	27
36	4	22.4	27
24	4	42.7	27
37	4	47.5	27
5	5	0.0	20
1	5	9.3	20
18	5	15.2	20
19	5	20.1	20
6	6	0.0	15
21	6	14.3	15
20	6	18.6	15
30	6	33.1	15
7	7	0.0	13
29	7	6.7	13
22	7	17.4	13
10	7	26.4	13
8	8	0.0	10
15	8	9.9	10
11	8	15.4	10
32	8	18.4	10
9	9	0.0	21
39	9	19.2	21
19	9	22.5	21
5	9	23.3	21
10	10	0.0	12
3	10	16.2	12
22	10	18.8	12
33	10	20.1	12
11	11	0.0	25
8	11	38.6	25
15	11	49.9	25
32	11	75.9	25
12	12	0.0	22
34	12	4.2	22
32	12	17.2	22
17	12	20.2	22
13	13	0.0	11
19	13	15.1	11
35	13	15.9	11
27	13	19.7	11
14	14	0.0	11
25	14	18.0	11
40	14	21.5	11
18	14	25.9	11
15	15	0.0	13
8	15	12.8	13
32	15	13.5	13
34	15	19.4	13
16	16	0.0	33
38	16	7.9	33
34	16	44.8	33
12	16	49.1	33
17	17	0.0	20
12	17	18.4	20
34	17	21.8	20
27	17	28.2	20
18	18	0.0	26
1	18	7.8	26
5	18	19.7	26
30	18	31.9	26
19	19	0.0	27
39	19	26.4	27
5	19	27.2	27
9	19	28.9	27
20	20	0.0	32
21	20	11.5	32
6	20	39.6	32
30	20	103.8	32
21	21	0.0	22
20	21	7.9	22
6	21	21.0	22
30	21	67.6	22
22	22	0.0	24
33	22	20.5	24
26	22	27.1	24
7	22	32.1	24
23	23	0.0	9
37	23	7.8	9
9	23	12.0	9
25	23	14.3	9
24	24	0.0	27
4	24	42.7	27
40	24	56.9	27
36	24	62.8	27
25	25	0.0	30
40	25	12.3	30
37	25	25.5	30
23	25	47.6	30
26	26	0.0	33
33	26	14.9	33
2	26	23.3	33
22	26	37.2	33
27	27	0.0	24
32	27	12.9	24
12	27	23.7	24
34	27	25.8	24
28	28	0.0	17
39	28	5.7	17
35	28	15.9	17
9	28	19.2	17
29	29	0.0	34
7	29	17.6	34
22	29	61.8	34
10	29	85.2	34
30	30	0.0	17
5	30	19.0	17
1	30	19.7	17
18	30	20.9	17
31	31	0.0	18
18	31	29.0	18
30	31	33.2	18
26	31	33.6	18
32	32	0.0	31
27	32	16.7	31
34	32	24.0	31
12	32	24.3	31
33	33	0.0	34
26	33	15.4	34
2	33	24.2	34
22	33	29.1	34
34	34	0.0	23
12	34	4.4	23
32	34	17.8	23
27	34	24.7	23
35	35	0.0	20
39	35	16.7	20
28	35	18.7	20
19	35	21.5	20
36	36	0.0	29
4	36	24.0	29
23	36	65.6	29
37	36	67.0	29
37	37	0.0	22
40	37	17.7	22
25	37	18.7	22
23	37	19.1	22
38	38	0.0	6
16	38	1.4	6
34	38	6.7	6
12	38	7.5	6
39	39	0.0	9
28	39	3.0	9
35	39	7.5	9
9	39	8.2	9
40	40	0.0	23
25	40	9.4	23
37	40	18.5	23
23	40	38.1	23
