
Code
Dimension   Fixed Cost    Capacity
40	1182	118
Facility	Client	Transportation Cost	Demand
1	1	0.0	24
5	1	11.6	24
10	1	17.3	24
33	1	23.9	24
2	2	0.0	5
17	2	6.6	5
37	2	11.4	5
9	2	12.1	5
3	3	0.0	26
35	3	14.0	26
6	3	32.9	26
31	3	38.7	26
4	4	0.0	32
38	4	38.8	32
26	4	59.7	32
5	4	65.2	32
5	5	0.0	18
1	5	8.7	18
10	5	21.4	18
33	5	26.6	18
6	6	0.0	25
31	6	11.8	25
24	6	28.8	25
3	6	31.7	25
7	7	0.0	8
23	7	3.7	8
40	7	8.5	8
14	7	11.1	8
8	8	0.0	18
13	8	10.9	18
20	8	21.1	18
5	8	32.4	18
9	9	0.0	22
37	9	37.8	22
17	9	44.2	22
25	9	45.5	22
10	10	0.0	28
33	10	9.5	28
1	10	20.2	28
5	10	33.2	28
11	11	0.0	28
19	11	61.1	28
29	11	63.4	28
16	11	69.6	28
12	12	0.0	14
30	12	50.8	14
2	12	51.4	14
36	12	58.4	14
13	13	0.0	28
8	13	17.0	28
20	13	25.1	28
22	13	60.8	28
14	14	0.0	16
39	14	6.5	16
23	14	20.0	16
40	14	21.0	16
15	15	0.0	20
21	15	13.6	20
24	15	22.8	20
27	15	34.8	20
16	16	0.0	22
24	16	22.7	22
29	16	32.4	22
6	16	36.6	22
17	17	0.0	31
37	17	32.5	31
2	17	40.8	31
9	17	62.3	31
18	18	0.0	33
34	18	24.1	33
36	18	35.9	33
26	18	42.3	33
19	19	0.0	5
25	19	4.4	5
39	19	6.6	5
40	19	6.8	5
20	20	0.0	27
13	20	24.2	27
8	20	31.6	27
22	20	39.6	27
21	21	0.0	16
15	21	10.9	16
24	21	18.9	16
27	21	24.5	16
22	22	0.0	24
27	22	20.6	24
20	22	35.2	24
38	22	41.0	24
23	23	0.0	8
7	23	3.7	8
40	23	4.8	8
14	23	10.0	8
24	24	0.0	10
16	24	10.3	10
15	24	11.4	10
6	24	11.5	10
25	25	0.0	30
19	25	26.2	30
39	25	42.9	30
37	25	54.3	30
26	26	0.0	11
18	26	14.1	11
36	26	16.6	11
30	26	17.9	11
27	27	0.0	16
22	27	13.7	16
21	27	24.5	16
15	27	27.8	16
28	28	0.0	18
29	28	18.6	18
40	28	31.6	18
23	28	32.8	18
29	29	0.0	26
28	29	26.9	26
16	29	38.2	26
40	29	51.8	26
30	30	0.0	12
36	30	15.5	12
26	30	19.5	12
18	30	25.5	12
31	31	0.0	33
6	31	15.5	33
24	31	46.8	33
3	31	49.1	33
32	32	0.0	26
14	32	54.1	26
39	32	58.3	26
7	32	77.2	26
33	33	0.0	11
10	33	3.7	11
1	33	11.0	11
5	33	16.3	11
34	34	0.0	18
18	34	13.1	18
36	34	22.9	18
26	34	35.9	18
35	35	0.0	5
3	35	2.7	5
6	35	7.0	5
31	35	8.7	5
36	36	0.0	11
18	36	12.0	11
34	36	14.0	11
30	36	14.2	11
37	37	0.0	13
17	37	13.6	13
9	37	22.3	13
25	37	23.5	13
38	38	0.0	20
4	38	24.2	20
20	38	32.1	20
22	38	34.2	20
39	39	0.0	32
14	39	13.0	32
19	39	42.6	32
40	39	43.8	32
40	40	0.0	20
23	40	11.9	20
7	40	21.2	20
14	40	26.2	20
