
Code
Dimension   Fixed Cost    Capacity
40	1211	124
Facility	Client	Transportation Cost	Demand
1	1	0.0	29
25	1	23.5	29
37	1	28.7	29
15	1	44.7	29
2	2	0.0	20
28	2	14.4	20
35	2	21.9	20
11	2	22.3	20
3	3	0.0	28
6	3	32.0	28
4	3	38.3	28
13	3	47.1	28
4	4	0.0	5
40	4	3.0	5
17	4	5.0	5
3	4	6.8	5
5	5	0.0	32
29	5	33.6	32
40	5	35.9	32
24	5	44.4	32
6	6	0.0	27
13	6	16.1	27
3	6	30.9	27
16	6	31.3	27
7	7	0.0	35
16	7	3.3	35
24	7	4.4	35
9	7	13.7	35
8	8	0.0	21
10	8	16.1	21
17	8	16.8	21
40	8	33.8	21
9	9	0.0	31
7	9	12.1	31
16	9	12.9	31
24	9	14.5	31
10	10	0.0	35
8	10	26.9	35
19	10	36.2	35
34	10	40.5	35
11	11	0.0	29
32	11	29.3	29
2	11	32.3	29
28	11	52.3	29
12	12	0.0	11
22	12	2.2	11
27	12	7.3	11
31	12	17.9	11
13	13	0.0	19
6	13	11.3	19
16	13	13.8	19
7	13	15.2	19
14	14	0.0	35
35	14	26.4	35
23	14	50.5	35
2	14	64.6	35
15	15	0.0	10
37	15	7.5	10
25	15	10.4	10
1	15	15.4	10
16	16	0.0	21
7	16	2.0	21
24	16	4.3	21
9	16	8.8	21
17	17	0.0	34
8	17	27.1	34
40	17	27.8	34
4	17	33.8	34
18	18	0.0	13
21	18	7.9	13
26	18	19.5	13
31	18	24.6	13
19	19	0.0	7
10	19	7.2	7
34	19	8.2	7
8	19	12.0	7
20	20	0.0	8
36	20	6.2	8
33	20	7.9	8
26	20	14.8	8
21	21	0.0	33
18	21	19.9	33
31	21	43.1	33
12	21	64.6	33
22	22	0.0	13
12	22	2.6	13
27	22	9.3	13
31	22	21.7	13
23	23	0.0	23
14	23	33.2	23
13	23	44.4	23
35	23	47.5	23
24	24	0.0	14
7	24	1.8	14
16	24	2.9	14
9	24	6.6	14
25	25	0.0	21
37	25	6.2	21
1	25	17.0	21
15	25	21.8	21
26	26	0.0	16
18	26	24.0	16
20	26	29.5	16
34	26	32.1	16
27	27	0.0	9
12	27	6.0	9
22	27	6.4	9
38	27	12.7	9
28	28	0.0	24
2	28	17.2	24
35	28	31.1	24
11	28	43.3	24
29	29	0.0	7
5	29	7.4	7
24	29	7.7	7
7	29	8.4	7
30	30	0.0	21
34	30	61.2	21
19	30	65.3	21
26	30	71.9	21
31	31	0.0	29
21	31	37.9	29
12	31	47.2	29
22	31	48.4	29
32	32	0.0	29
11	32	29.3	29
2	32	45.8	29
35	32	46.8	29
33	33	0.0	26
36	33	9.0	26
20	33	25.6	26
38	33	59.8	26
34	34	0.0	22
10	34	25.4	22
19	34	25.7	22
8	34	41.1	22
35	35	0.0	6
14	35	4.5	6
2	35	6.6	6
28	35	7.8	6
36	36	0.0	17
33	36	5.9	17
20	36	13.3	17
26	36	40.7	17
37	37	0.0	20
25	37	5.9	20
15	37	14.9	20
1	37	19.8	20
38	38	0.0	13
27	38	18.4	13
25	38	26.4	13
12	38	27.0	13
39	39	0.0	10
29	39	18.9	10
5	39	23.3	10
24	39	29.8	10
40	40	0.0	28
4	40	16.8	28
17	40	22.9	28
5	40	31.4	28
