
Code
Dimension   Fixed Cost    Capacity
40	1170	116
Facility	Client	Transportation Cost	Demand
1	1	0.0	33
39	1	27.8	33
21	1	58.9	33
14	1	83.1	33
2	2	0.0	23
30	2	12.7	23
28	2	44.6	23
38	2	45.6	23
3	3	0.0	5
38	3	2.4	5
28	3	5.7	5
13	3	10.2	5
4	4	0.0	25
33	4	28.2	25
21	4	31.5	25
14	4	40.4	25
5	5	0.0	12
32	5	10.7	12
16	5	21.0	12
39	5	32.6	12
6	6	0.0	20
24	6	14.2	20
37	6	15.6	20
23	6	17.6	20
7	7	0.0	22
18	7	17.9	22
12	7	21.4	22
4	7	44.7	22
8	8	0.0	7
19	8	6.4	7
14	8	7.8	7
33	8	9.2	7
9	9	0.0	17
17	9	5.2	17
40	9	37.2	17
29	9	42.5	17
10	10	0.0	25
25	10	22.2	25
26	10	42.6	25
15	10	45.2	25
11	11	0.0	9
20	11	7.0	9
16	11	13.9	9
31	11	20.9	9
12	12	0.0	24
18	12	14.1	24
7	12	23.4	24
21	12	68.2	24
13	13	0.0	16
22	13	25.3	16
35	13	31.9	16
34	13	32.1	16
14	14	0.0	6
19	14	1.2	6
33	14	5.1	6
8	14	6.7	6
15	15	0.0	6
25	15	5.5	6
31	15	6.0	6
10	15	10.9	6
16	16	0.0	26
32	16	39.9	26
11	16	40.1	26
5	16	45.5	26
17	17	0.0	33
9	17	10.2	33
40	17	81.6	33
29	17	92.7	33
18	18	0.0	10
12	18	5.9	10
7	18	8.1	10
27	18	26.0	10
19	19	0.0	28
14	19	5.5	28
33	19	24.4	28
8	19	25.8	28
20	20	0.0	25
11	20	19.6	25
16	20	53.8	25
31	20	72.9	25
21	21	0.0	35
14	21	41.2	35
4	21	44.1	35
19	21	48.1	35
22	22	0.0	7
34	22	3.6	7
35	22	9.2	7
26	22	10.2	7
23	23	0.0	34
6	23	29.9	34
24	23	34.5	34
37	23	56.0	34
24	24	0.0	26
6	24	18.5	26
23	24	26.4	26
37	24	26.6	26
25	25	0.0	28
10	25	24.9	28
15	25	25.8	28
31	25	51.4	28
26	26	0.0	30
34	26	36.4	30
22	26	43.6	30
10	26	51.1	30
27	27	0.0	18
36	27	21.2	18
7	27	45.2	18
18	27	46.9	18
28	28	0.0	20
38	28	13.6	20
3	28	22.9	20
2	28	38.8	20
29	29	0.0	11
40	29	12.2	11
34	29	26.4	11
9	29	27.5	11
30	30	0.0	6
2	30	3.3	6
28	30	14.0	6
38	30	14.9	6
31	31	0.0	5
15	31	5.0	5
25	31	9.2	5
11	31	11.6	5
32	32	0.0	7
5	32	6.3	7
16	32	10.7	7
8	32	15.5	7
33	33	0.0	35
14	33	30.0	35
19	33	30.6	35
4	33	39.4	35
34	34	0.0	23
22	34	11.8	23
26	34	27.9	23
35	34	39.3	23
35	35	0.0	11
37	35	11.6	11
22	35	14.5	11
34	35	18.8	11
36	36	0.0	33
27	36	38.9	33
13	36	74.3	33
4	36	85.2	33
37	37	0.0	8
6	37	6.2	8
24	37	8.2	8
35	37	8.4	8
38	38	0.0	22
3	38	10.5	22
28	38	15.0	22
2	38	43.6	22
39	39	0.0	17
1	39	14.3	17
21	39	27.5	17
14	39	33.1	17
40	40	0.0	27
29	40	30.0	27
6	40	44.7	27
23	40	48.5	27
