
Code
Dimension   Fixed Cost    Capacity
40	1162	114
Facility	Client	Transportation Cost	Demand
1	1	0.0	21
19	1	16.9	21
30	1	29.2	21
22	1	32.3	21
2	2	0.0	9
40	2	7.6	9
8	2	10.8	9
33	2	12.2	9
3	3	0.0	9
32	3	4.9	9
6	3	17.3	9
27	3	22.6	9
4	4	0.0	30
26	4	28.1	30
7	4	47.3	30
33	4	53.2	30
5	5	0.0	10
12	5	6.8	10
16	5	8.5	10
38	5	9.6	10
6	6	0.0	22
20	6	20.9	22
17	6	38.2	22
3	6	42.3	22
7	7	0.0	21
15	7	28.6	21
4	7	33.1	21
31	7	39.5	21
8	8	0.0	30
33	8	15.4	30
40	8	28.4	30
28	8	31.6	30
9	9	0.0	31
22	9	12.7	31
19	9	56.2	31
1	9	60.2	31
10	10	0.0	15
34	10	13.6	15
35	10	17.1	15
37	10	24.0	15
11	11	0.0	17
23	11	19.5	17
40	11	24.2	17
18	11	29.2	17
12	12	0.0	9
38	12	6.0	9
5	12	6.1	9
16	12	12.5	9
13	13	0.0	27
25	13	23.1	27
14	13	43.3	27
16	13	51.1	27
14	14	0.0	32
25	14	29.9	32
38	14	40.6	32
16	14	42.7	32
15	15	0.0	22
31	15	13.8	22
7	15	30.0	22
25	15	55.6	22
16	16	0.0	15
5	16	12.7	15
38	16	18.5	15
14	16	20.0	15
17	17	0.0	5
20	17	5.1	5
35	17	8.5	5
6	17	8.7	5
18	18	0.0	21
21	18	13.0	21
24	18	19.5	21
39	18	34.5	21
19	19	0.0	12
30	19	7.1	12
1	19	9.6	12
22	19	17.0	12
20	20	0.0	19
6	20	18.1	19
17	20	19.2	19
35	20	31.2	19
21	21	0.0	15
18	21	9.3	15
24	21	14.3	15
27	21	28.1	15
22	22	0.0	31
9	22	12.7	31
19	22	44.0	31
1	22	47.7	31
23	23	0.0	21
11	23	24.0	21
2	23	31.1	21
40	23	35.7	21
24	24	0.0	22
18	24	20.4	22
21	24	21.0	22
39	24	25.3	22
25	25	0.0	30
13	25	25.7	30
14	25	28.1	30
16	25	54.5	30
26	26	0.0	29
4	26	27.2	29
33	26	37.8	29
40	26	48.9	29
27	27	0.0	23
24	27	34.8	23
29	27	37.3	23
21	27	43.1	23
28	28	0.0	6
8	28	6.3	6
2	28	8.5	6
33	28	9.4	6
29	29	0.0	10
27	29	16.2	10
36	29	16.6	10
32	29	23.9	10
30	30	0.0	19
19	30	11.3	19
1	30	26.4	19
22	30	32.5	19
31	31	0.0	12
15	31	7.5	12
7	31	22.6	12
25	31	26.3	12
32	32	0.0	21
3	32	11.4	21
6	32	47.4	21
29	32	50.1	21
33	33	0.0	23
8	33	11.8	23
40	33	17.0	23
26	33	30.0	23
34	34	0.0	5
35	34	1.8	5
10	34	4.5	5
37	34	7.0	5
35	35	0.0	26
34	35	9.3	26
10	35	29.7	26
20	35	42.7	26
36	36	0.0	10
39	36	13.0	10
29	36	16.6	10
24	36	17.7	10
37	37	0.0	31
34	37	43.7	31
12	37	45.7	31
10	37	49.7	31
38	38	0.0	23
12	38	15.4	23
5	38	22.0	23
16	38	28.4	23
39	39	0.0	16
24	39	18.4	16
36	39	20.8	16
18	39	26.3	16
40	40	0.0	16
33	40	11.8	16
2	40	13.6	16
8	40	15.1	16
