
Code
Dimension   Fixed Cost    Capacity
40	1167	113
Facility	Client	Transportation Cost	Demand
1	1	0.0	20
24	1	16.0	20
32	1	20.4	20
25	1	46.0	20
2	2	0.0	7
18	2	4.2	7
4	2	8.8	7
26	2	9.6	7
3	3	0.0	31
37	3	37.7	31
9	3	47.2	31
30	3	48.2	31
4	4	0.0	11
28	4	5.7	11
18	4	8.3	11
2	4	13.8	11
5	5	0.0	27
14	5	24.9	27
26	5	39.0	27
2	5	75.4	27
6	6	0.0	6
22	6	5.6	6
23	6	8.1	6
35	6	9.6	6
7	7	0.0	24
28	7	31.4	24
17	7	35.7	24
4	7	38.5	24
8	8	0.0	14
33	8	25.8	14
12	8	25.8	14
39	8	28.1	14
9	9	0.0	25
30	9	4.0	25
37	9	8.7	25
13	9	15.2	25
10	10	0.0	34
29	10	51.8	34
21	10	52.9	34
20	10	61.1	34
11	11	0.0	23
34	11	28.5	23
16	11	35.6	23
7	11	42.1	23
12	12	0.0	26
39	12	13.0	26
33	12	36.4	26
8	12	47.9	26
13	13	0.0	20
30	13	9.1	20
37	13	11.0	20
9	13	12.2	20
14	14	0.0	5
26	14	2.7	5
5	14	4.6	5
2	14	9.3	5
15	15	0.0	26
34	15	36.9	26
32	15	44.0	26
16	15	45.8	26
16	16	0.0	20
11	16	31.0	20
34	16	31.2	20
15	16	35.3	20
17	17	0.0	21
35	17	17.0	21
22	17	22.3	21
7	17	31.2	21
18	18	0.0	30
2	18	18.0	30
4	18	22.8	30
28	18	36.4	30
19	19	0.0	35
4	19	55.9	35
28	19	63.4	35
40	19	69.3	35
20	20	0.0	10
30	20	6.7	10
9	20	6.7	10
13	20	9.3	10
21	21	0.0	35
29	21	53.7	35
10	21	54.5	35
25	21	74.2	35
22	22	0.0	12
6	22	11.1	12
17	22	12.8	12
35	22	17.3	12
23	23	0.0	13
35	23	17.5	13
6	23	17.6	13
12	23	25.1	13
24	24	0.0	30
1	24	24.0	30
32	24	54.6	30
25	24	61.3	30
25	25	0.0	13
24	25	26.6	13
21	25	27.5	13
1	25	29.9	13
26	26	0.0	18
14	26	9.6	18
2	26	24.8	18
5	26	26.0	18
27	27	0.0	23
13	27	46.5	23
30	27	56.8	23
37	27	57.9	23
28	28	0.0	11
4	28	5.7	11
18	28	13.3	11
7	28	14.4	11
29	29	0.0	6
10	29	9.1	6
21	29	9.2	6
25	29	15.2	6
30	30	0.0	19
9	30	3.0	19
37	30	6.4	19
13	30	8.6	19
31	31	0.0	7
40	31	2.0	7
36	31	3.3	7
19	31	14.5	7
32	32	0.0	7
1	32	7.2	7
15	32	11.8	7
24	32	12.7	7
33	33	0.0	28
12	33	39.2	28
8	33	51.5	28
39	33	53.0	28
34	34	0.0	28
38	34	34.0	28
11	34	34.6	28
15	34	39.8	28
35	35	0.0	11
17	35	8.9	11
23	35	14.8	11
22	35	15.8	11
36	36	0.0	10
31	36	4.7	10
40	36	5.5	10
19	36	25.1	10
37	37	0.0	7
30	37	2.4	7
9	37	2.4	7
13	37	3.9	7
38	38	0.0	31
34	38	37.7	31
11	38	59.0	31
32	38	60.4	31
39	39	0.0	10
12	39	5.0	10
33	39	18.9	10
8	39	20.1	10
40	40	0.0	22
31	40	6.2	22
36	40	12.1	22
19	40	43.6	22
